Lon,Lat,Value,Name,min_distance,sum_min_distance,normalization_mutual_sparseness,self_mean_distance,self_density,Long1,Lat1,Value1,Name1,dDist,dV,dV_dDist,log10_nor_mutual_sp,log10_self_sp
104.824,22.951,6.7,F361_Wang,0.682867483484162,93.0368639540598,0.00733975173347795,5.48632041574677,0.124467298979514,104.272,23.353,6.5,F081_Wang,0.682867483484162,0.2,0.292882594115552,-2.134318629812,-0.904944734818847
104.934,25.073,7,F362_Wang,0.396061863854624,93.0368639540598,0.00425704228433788,4.33661100092332,0.0913298111752004,104.702,25.394,8.05,4781_Liyh,0.396061863854624,1.05,2.65110099160016,-2.37089203604241,-1.03938744025698
105.046,25.739,6.8,F363_Wang,0.438180328175524,93.0368639540598,0.00470974955037061,4.17274504351544,0.105010088947674,104.615,25.818,7.858,4775_Liyh,0.438180328175524,1.058,2.41453103201883,-2.32700218666813,-0.978768973655639
105.034,27.849,6.5,F364_Wang,0.50881529065074,93.0368639540598,0.00546896433334195,3.9513196160362,0.128770977823647,105.432,28.166,7.7,XYON_Wang,0.50881529065074,1.2,2.35841968991396,-2.26209490893169,-0.890182006473793
105.137,31.767,6.4,F365_Wang,0.120332871651929,93.0368639540598,0.00129338916358303,5.73031645991808,0.020999341396522,105.169,31.651,6.8,ZTON_Wang,0.120332871651929,0.399999999999999,3.3241124765727,-2.888270782028,-1.67779432585377
105.209,23.756,6.2,F366_Wang,0.63615485536149,93.0368639540598,0.00683766443025868,5.17846267233499,0.122846276127476,105.426,24.354,7.3,F368_Wang,0.63615485536149,1.1,1.72913873207009,-2.16509221673963,-0.910638003870922
105.412,29.901,5.9,F367_Wang,0.218936063726379,93.0368639540598,0.00235321843860178,4.7882224160946,0.0457238709276477,105.33,30.104,8.1,ANYU_Wang,0.218936063726379,2.2,10.0485957523632,-2.62833775736447,-1.33985700987443
105.426,24.354,7.3,F368_Wang,0.63615485536149,93.0368639540598,0.00683766443025868,4.98996067477903,0.127486947658092,105.209,23.756,6.2,F366_Wang,0.63615485536149,1.1,1.72913873207009,-2.16509221673963,-0.8945342768005
104.444,31.802,7.5,H035_Wang,0.300960944310062,93.0368639540598,0.00323485693217983,5.41154571717219,0.0556145988668334,104.145,31.8363,10.598,H033_Wuww,0.300960944310062,3.098,10.293694442985,-2.4901449220861,-1.25481119088052
100.728,31.862,12.8,H039_Wang,0.425403338021688,93.0368639540598,0.00457241699625372,5.18911503557343,0.0819799397595507,100.45,31.54,18.234,SC07_XR16,0.425403338021688,5.434,12.7737596636418,-2.33985416959046,-1.08629240514741
101.615,31.77,11.6,H040_Wang,0.291451539711141,93.0368639540598,0.00313264578495526,4.91840060231396,0.0592573812661828,101.403,31.57,11.8,NP01_Wang,0.291451539711141,0.200000000000001,0.686220426895743,-2.50408870896003,-1.22725754500541
104.782,31.486,7.1,H043_Wang,0.0724706837279713,93.0368639540598,0.000778945900022558,5.33467696245887,0.0135848307663165,104.726,31.44,7.6,MYAN_Wang,0.0724706837279713,0.5,6.89934155826125,-3.10849270424985,-1.86694576745681
104.187,31.353,7.3,H044_Wang,0.320830173144614,93.0368639540598,0.00344841990055722,4.95608525062258,0.0647345953349595,104.441,31.157,7.6,H048_Wang,0.320830173144614,0.3,0.935074145488102,-2.46237985729285,-1.18886356248959
103.612,31.474,8.8,H045_Wang,0.294203280063299,93.0368639540598,0.00316222266701264,4.84159577058645,0.0607657669090501,103.8306,31.6709,10.413,H025_Wuww,0.294203280063299,1.613,5.48260372777951,-2.50000755260427,-1.21634101660765
102.67,31.85,10.6,H046_Wang,0.267596150943916,93.0368639540598,0.00287623786498275,4.96939425284502,0.0538488470281292,102.8329,31.6377,10.834,H031_Wuww,0.267596150943916,0.234,0.874452039667203,-2.54117520063348,-1.26882359106019
102.096,31.466,11.5,H047_Wang,0.318904374382034,93.0368639540598,0.00342772059190972,4.62694684571084,0.0689232846229166,102.306,31.706,9.6,JB34_Wang,0.318904374382034,1.9,5.95789883309622,-2.46499458649719,-1.16163403389933
104.441,31.157,7.6,H048_Wang,0.183918460193643,93.0368639540598,0.00197683426092758,4.92885451424148,0.0373146457584065,104.546,31.006,7.7,ZHJI_Wang,0.183918460193643,0.100000000000001,0.54371921064755,-2.70402974069235,-1.42812067694053
103.692,31.06,7.6,H049_Wang,0.163477827242722,93.0368639540598,0.00175712959675258,4.55108058705324,0.0359206619429631,103.757,30.91,7.7,PIXI_Wang,0.163477827242722,0.100000000000001,0.611703750206607,-2.75519620601814,-1.44465566878849
103.145,31.008,8.9,H050_Wang,0.31624199594614,93.0368639540598,0.00339910420994302,4.36184055072524,0.0725019615615153,103.46,30.98,10.543,H145_XR16,0.31624199594614,1.643,5.1953884084384,-2.46863552058627,-1.13965024330738
102.775,30.992,9,H051_Wang,0.0884590300647742,93.0368639540598,0.000950795483696162,4.28601647297856,0.0206389850861445,102.688,30.976,13.122,ls03_CSES,0.0884590300647742,4.122,46.5978430577597,-3.0219128898493,-1.68531166277759
101.163,30.955,13.5,H053_Wang,0.0432666153055695,93.0368639540598,0.000465048083810455,4.35486230508394,0.00993524301676758,101.139,30.991,14,Y269_Wang,0.0432666153055695,0.5,11.5562540880252,-3.3325021407575,-2.0028215055496
100.75,31.297,16.3,H054_Wang,0.115277925033371,93.0368639540598,0.0012390564356328,4.73083499783884,0.0243673527159651,100.67,31.38,17.596,H129_XR16,0.115277925033371,1.296,11.2423952775419,-2.90690891224724,-1.61319165026945
100.297,31.646,17.7,H056_Wang,0.186131673822598,93.0368639540598,0.00200062282746877,5.16607305418137,0.0360296247982682,100.45,31.54,18.234,SC07_XR16,0.186131673822598,0.534000000000002,2.86893675339189,-2.69883478012383,-1.44334026046667
100.241,31.32,19.5,H057_Wang,0.303448512930943,93.0368639540598,0.00326159438349923,4.94243816722658,0.0613965218509191,100.45,31.54,18.234,SC07_XR16,0.303448512930943,1.266,4.17204219513874,-2.48657004941505,-1.21185623119985
104.077,30.732,6.5,H058_Wang,0.0939042065085485,93.0368639540598,0.00100932256868543,4.47178696765643,0.0209992576094835,104.064,30.639,7.8,CHDU_Wang,0.0939042065085485,1.3,13.8438952666264,-2.9959700157134,-1.67779605868531
103.865,30.692,7.4,H059_Wang,0.205936883534736,93.0368639540598,0.00221349769094135,4.35719190485854,0.0472636707382806,104.064,30.639,7.8,CHDU_Wang,0.205936883534736,0.399999999999999,1.94234268837292,-2.65492092672871,-1.32547255186421
103.41,30.415,7.7,H060_Wang,0.120569482042513,93.0368639540598,0.00129593235324493,4.01741038056913,0.0300117415501456,103.306,30.354,8.2,QLAI_Wang,0.120569482042513,0.499999999999999,4.1469863810454,-2.8874176677395,-1.52270880218685
102.841,30.253,9.1,H061_Wang,0.124651514230683,93.0368639540598,0.00133980778084087,3.7808091141406,0.0329695338927516,102.924,30.16,7.864,ls05_CSES,0.124651514230683,1.236,9.91564368574482,-2.87295750440248,-1.48188719265778
100.929,31.143,15.5,H062_Wang,0.114725759966975,93.0368639540598,0.00123312152937168,4.55809996665415,0.0251696454238121,100.9,31.254,15.98,ZD02_Zhuy,0.114725759966975,0.48,4.18389034980613,-2.90899411972657,-1.59912290251149
100.307,30.925,18.2,H063_Wang,0.0171172427686226,93.0368639540598,0.000183983445283311,4.63575128516625,0.00369244200468549,100.309,30.942,17.6,Y270_Wang,0.0171172427686226,0.599999999999998,35.0523742702213,-3.73522125278153,-2.43268631720569
103.845,30.041,6.2,H064_Wang,0.30305940011819,93.0368639540598,0.00325741203258782,3.95458640742158,0.0766349167512027,104.103,30.2,7.8,RENS_Wang,0.30305940011819,1.6,5.27949306101713,-2.48712730371286,-1.11557331003752
101.788,30.074,11.2,H066_Wang,0.203494471669379,93.0368639540598,0.00218724560374113,3.65730652749027,0.0556405294825046,101.881,30.255,11.09,ZD10_Zhuy,0.203494471669379,0.109999999999999,0.540555225395599,-2.66010244770737,-1.25460874585764
101.486,30.075,14.4,H067_Wang,0.131745967680229,93.0368639540598,0.00141606200038388,3.71060682916891,0.0355052350587456,101.5,30.206,14.4,NP24_Wang,0.131745967680229,0.0733765863647644,0.556955083003849,-2.84891773122597,-1.44970760780391
101.023,30.106,15.7,H068_Wang,0.362891168258464,93.0368639540598,0.00390050946297646,3.85409820439842,0.0941572188908733,100.662,30.143,13.1,NR01_Wang,0.362891168258464,2.6,7.16468249276375,-2.40887866412501,-1.02614637767296
99.168,30.094,16,H069_Wang,0.10241581909061,93.0368639540598,0.00110080902061769,4.77660540648501,0.0214411303373656,99.108,30.011,16.4,Y273_Wang,0.10241581909061,0.399999999999999,3.90564664279165,-2.95828802025279,-1.66875232316114
104.536,30.374,7.5,H071_Wang,0.0174928556845366,93.0368639540598,0.000188020693530408,4.47847834399126,0.00390598197443706,104.545,30.389,7.5,JYAN_Wang,0.0174928556845366,0.0867593941114322,4.95970444597713,-3.72579434971775,-2.4082697652521
102.817,29.789,8,H072_Wang,0.262429038027424,93.0368639540598,0.00282069952569562,3.50672504338041,0.0748359323246079,102.755,30.044,8.1,H377_Wang,0.262429038027424,0.0999999999999996,0.381055392161098,-2.54964317449069,-1.12588982642305
102.29,29.848,8.6,H073_Wang,0.0703420215802877,93.0368639540598,0.000756066128959609,3.49406231887624,0.0201318737792035,102.222,29.83,8.419,2057_Liyh,0.0703420215802877,0.180999999999999,2.57314185651329,-3.12144021747994,-1.6961158011622
101.558,29.846,12.9,H074_Wang,0.240052077683156,93.0368639540598,0.00258018238664719,3.56975538656389,0.0672460859886036,101.486,30.075,14.4,H067_Wang,0.240052077683156,1.5,6.2486441045507,-2.58834959375971,-1.17233298839648
100.39,29.695,15.2,H075_Wang,0.125000000000004,93.0368639540598,0.00134355345491576,3.89567560128067,0.032086860609983,100.51,29.73,15.32,SR01_XR19,0.125000000000004,0.120000000000001,0.959999999999974,-2.87174504995049,-1.49367277235471
103.468,29.602,6.9,H076_Wang,0.289375188984811,93.0368639540598,0.00311032827941944,3.58073819763408,0.0808143944106308,103.755,29.565,7.8,LESH_Wang,0.289375188984811,0.899999999999999,3.11014915673105,-2.5071937709679,-1.09251127714209
102.655,29.348,8.6,H077_Wang,0.0230217288664389,93.0368639540598,0.000247447386853094,3.26549551018595,0.00704999556564324,102.632,29.349,10,HANY_Wang,0.0230217288664389,1.4,60.8121139868398,-3.60651712815824,-2.15181115617417
102.08,29.688,11.4,H078_Wang,0.0516623654123558,93.0368639540598,0.000555289196311109,3.41441337006652,0.0151306710151938,102.115,29.65,12.9,MOXI_Wang,0.0516623654123558,1.5,29.0346752036494,-3.25548077606482,-1.82014181145243
100.121,29.175,13.5,H080_Wang,0.318976488161747,93.0368639540598,0.00342849570165277,3.81778377045383,0.0835501713403296,100.41,29.04,12.811,SR02_XR19,0.318976488161747,0.689,2.16003381305841,-2.4648963906786,-1.07805265514123
103.261,29.228,7.5,H081_Wang,0.108669222873811,93.0368639540598,0.00116802327868091,3.3451447347211,0.0324856565235797,103.156,29.2,6.9,CP13_Wang,0.108669222873811,0.6,5.52134251200759,-2.93254850165691,-1.4883083518727
102.439,29.263,11.1,H082_Wang,0.0915478017212817,93.0368639540598,0.000983994922340532,3.20899632849669,0.0285284844075122,102.354,29.229,11.1,SCSM_Wang,0.0915478017212817,0.0624592559325269,0.682258391334014,-3.00700714263083,-1.54472129987948
101.518,28.964,11.6,H083_Wang,0.0475394572960196,93.0368639540598,0.00051097441675908,3.18797785247602,0.0149121040031997,101.5,29.008,12.7,SCJL_Wang,0.0475394572960196,1.1,23.1386739051416,-3.29160084338485,-1.82646107602965
103.043,28.847,8.4,H086_Wang,0.296378136845492,93.0368639540598,0.00318559895776194,3.13952166441106,0.0944023225592517,102.767,28.955,9.6,H087_Wang,0.296378136845492,1.2,4.04888165089446,-2.49680889940554,-1.02501732072038
103.978,28.605,7.1,H088_Wang,0.132774244490405,93.0368639540598,0.00142711435927125,3.42845326049069,0.0387271560678653,103.855,28.655,8.82,4732_Liyh,0.132774244490405,1.72,12.9543196167409,-2.84554122407493,-1.41198439429669
103.121,28.312,6.9,H089_Wang,0.0264196896272481,93.0368639540598,0.00028397012221192,3.00994941870849,0.00877745302397285,103.134,28.335,8.9,MEIG_Wang,0.0264196896272481,2,75.7011164104399,-3.54672735164694,-2.05663148615586
102.532,28.672,10.8,H090_Wang,0.0296984848098361,93.0368639540598,0.000319212014976137,2.99334077850575,0.00992151813221258,102.511,28.651,11,SCYX_Wang,0.0296984848098361,0.199999999999999,6.73435029701446,-3.49592077039263,-2.00342186957992
102.126,28.515,10.5,H092_Wang,0.0982700361249559,93.0368639540598,0.00105624837240301,2.94546207792628,0.0333631985491871,102.177,28.599,12.001,AN07_Liyh,0.0982700361249559,1.501,15.2742388136644,-2.97623394725592,-1.47673231997457
103.64,28.25,8,H093_Wang,0.201315672514588,93.0368639540598,0.00216382693868524,3.18802618923055,0.063147433730203,103.452,28.322,6.9,SP07_Wang,0.201315672514588,1.1,5.46405546205197,-2.66477747673532,-1.19964429418954
102.833,27.999,9.3,H094_Wang,0.022360679774995,93.0368639540598,0.000240342148527668,2.88595396027385,0.007748106893872,102.853,28.009,8.5,SP12_Wang,0.022360679774995,0.800000000000001,35.7770876400012,-3.61917006079061,-2.11080439632947
102.232,27.875,10.5,H095_Wang,0.0299666481275466,93.0368639540598,0.000322094348992069,2.82047551781197,0.0106246793983143,102.219,27.902,10.6,Y318_Wang,0.0299666481275466,0.0999999999999996,3.33704322132963,-3.49201689462486,-1.97368416599706
101.238,27.656,10.7,H096_Wang,0.0976729235765995,93.0368639540598,0.00104983035138447,2.9898641707391,0.0326680136617894,101.31,27.59,12.029,Y319_XR19,0.0976729235765995,1.329,13.6066368378718,-2.97888087560651,-1.4858772714612
100.653,27.748,10.2,H097_Wang,0.368827873133249,93.0368639540598,0.00396431970573912,3.22600298348662,0.114329675149471,101,27.623,9.2,H342_Wang,0.368827873133249,1,2.71129183243351,-2.40183132874794,-0.941841030488689
103.892,27.769,7.1,H098_Wang,0.225499445675588,93.0368639540598,0.00242376447455212,3.24242484813442,0.0695465450202594,103.769,27.58,9.093,4726_Liyh,0.225499445675588,1.993,8.83815919825897,-2.61550958432919,-1.15772444030755
103.269,27.684,5.9,H099_Wang,0.335519000952254,93.0368639540598,0.00360630170335415,2.97433091386297,0.112804866260322,103.587,27.791,8.045,4718_Liyh,0.335519000952254,2.145,6.3930805525534,-2.44293794299886,-0.947672165029803
102.79,27.693,8.5,H100_Wang,0.265996240574942,93.0368639540598,0.00285904134415243,2.85096126013941,0.0933005454314503,102.645,27.916,8.4,SP15_Wang,0.265996240574942,0.0999999999999996,0.375945162923555,-2.54377956433161,-1.03011581737701
103.687,27.356,8.1,H101_Wang,0.238537208837531,93.0368639540598,0.00256389992847692,3.12820113854953,0.0762537951597749,103.769,27.58,9.093,4726_Liyh,0.238537208837531,0.993,4.16287255493267,-2.59109892976102,-1.11773853655912
102.549,27.371,9.6,H102_Wang,0.290263673235222,93.0368639540598,0.00311987808809367,2.81264377605751,0.103199585993106,102.416,27.629,10.2,H369_Wang,0.290263673235222,0.6,2.06708608525661,-2.50586237607856,-0.986322044969176
102.188,27.454,9.8,H103_Wang,0.287417814340026,93.0368639540598,0.00308928957968692,2.80358584632363,0.102517928857759,102.416,27.629,10.2,H369_Wang,0.287417814340026,0.399999999999999,1.39170218421738,-2.51014138047627,-0.98920017633419
101.71,27.539,11,H104_Wang,0.224182960993908,93.0368639540598,0.00240961433421279,2.86209913377522,0.0783281607364179,101.513,27.432,10.6,SCYY_Wang,0.224182960993908,0.4,1.78425692223268,-2.61805246195889,-1.1060820712284
100.934,27.138,9.2,H106_Wang,0.463030236593689,93.0368639540598,0.00497684699284712,3.09001006392204,0.149847484964492,101.388,27.047,9.2,H346_Wang,0.463030236593689,0.0128569342859352,0.0277669432141582,-2.30304571091032,-0.824350541842187
100.065,27.109,5.1,H107_Wang,0.24878102821558,93.0368639540598,0.0026740048798122,3.50784078020228,0.0709214139990795,100.169,26.883,5,JB38_Wang,0.24878102821558,0.0999999999999996,0.401959911160691,-2.57283780452595,-1.14922261421782
102.907,26.931,8.2,H108_Wang,0.0702139587261679,93.0368639540598,0.000754689654638816,2.88647340735076,0.0243251708286518,102.92,27,8.18,YQBH_Zhou,0.0702139587261679,0.0199999999999996,0.284843645947936,-3.12223160331994,-1.61394410112414
102.611,26.62,8.7,H109_Wang,0.214897650056941,93.0368639540598,0.00230981184149816,2.88235272748186,0.0745563330983033,102.82,26.67,8.65,SHQX_Zhou,0.214897650056941,0.0499999999999989,0.232668900691797,-2.6364233965266,-1.12751546002015
102.263,26.69,8.5,H110_Wang,0.212285185540591,93.0368639540598,0.00228173195568388,2.85792361996739,0.0742795167993377,102.1,26.826,8.8,H111_Wang,0.212285185540591,0.300000000000001,1.41319329107229,-2.64173537525729,-1.1291309300812
102.1,26.826,8.8,H111_Wang,0.212285185540591,93.0368639540598,0.00228173195568388,2.84584538992859,0.0745947711326364,102.263,26.69,8.5,H110_Wang,0.212285185540591,0.300000000000001,1.41319329107229,-2.64173537525729,-1.12729161418727
101.959,27.049,9.6,H112_Wang,0.241549166837717,93.0368639540598,0.00259627374109461,2.83625367473113,0.0851648669474587,102.198,27.084,10.19,2565_Liyh,0.241549166837717,0.59,2.44256690148878,-2.58564951912156,-1.06973952774067
101.855,26.689,8.5,H113_Wang,0.216603324074218,93.0368639540598,0.00232814515524915,2.88929746470995,0.0749674710616766,101.744,26.503,8.7,SCPZ_Wang,0.216603324074218,0.199999999999999,0.923346863926566,-2.63298994577538,-1.12512713931373
101.245,26.677,8.2,H114_Wang,0.277353564967177,93.0368639540598,0.00298111472355872,3.02546688382628,0.0916729799456308,101.015,26.522,7.2,YD06_Wang,0.277353564967177,0.999999999999999,3.60550620691802,-2.52562131049881,-1.03775865113154
100.161,26.514,5.2,H118_Wang,0.224828823774893,93.0368639540598,0.00241655634357915,3.51381256364923,0.0639842961746941,100.029,26.696,5.6,YNLJ_Wang,0.224828823774893,0.399999999999999,1.77913131103018,-2.61680307454941,-1.1939266029152
103.227,26.405,7.1,H119_Wang,0.0650691939399875,93.0368639540598,0.000699391522613205,3.04182956032091,0.0213914661060506,103.292,26.408,8.2,YNHZ_Wang,0.0650691939399875,1.1,16.9050810897476,-3.15527963611688,-1.66975944918501
103.166,26.105,7.4,H120_Wang,0.0152970585407789,93.0368639540598,0.000164419326820091,3.09261049933221,0.00494632561846442,103.181,26.108,8.2,YNDC_Wang,0.0152970585407789,0.799999999999999,52.297636036847,-3.78404713425347,-2.30571729726556
102.532,26.002,7.4,H121_Wang,0.172904597972409,93.0368639540598,0.00185845255981314,3.01665746525421,0.0573166161435032,102.446,26.152,8.938,4664_Liyh,0.172904597972409,1.538,8.8950786620806,-2.73084852053777,-1.24171945738118
100.597,26.212,4.8,H123_Wang,0.250169942239275,93.0368639540598,0.00268893352169314,3.35699152665341,0.0745220654425275,100.68,26.448,5.8,H334_Wang,0.250169942239275,1,3.99728277125934,-2.5704199346747,-1.12771511676745
100.094,25.979,2.2,H124_Wang,0.196657061912354,93.0368639540598,0.00211375419972733,3.67632655561559,0.0534928165214161,99.987,26.144,2.8,H201_Wang,0.196657061912354,0.6,3.0509964613801,-2.67494551651231,-1.27170453488669
103.769,25.495,7.2,H125_Wang,0.141890803084624,93.0368639540598,0.00152510302964089,3.51456127380205,0.0403722661324174,103.802,25.633,6.8,HN08_Wang,0.141890803084624,0.4,2.81906925117225,-2.81670081619059,-1.39391687255693
103.241,25.608,6.4,H126_Wang,0.0880227243386556,93.0368639540598,0.000946105883170352,3.27156607839168,0.0269053787175615,103.159,25.576,7.3,YD28_Wang,0.0880227243386556,0.899999999999999,10.224632408983,-3.02406025693505,-1.57016089048649
102.941,25.798,7.2,H127_Wang,0.128471786786043,93.0368639540598,0.00138086970396466,3.13192632598487,0.0410200539266018,103.05,25.73,6.75,YXDS_Zhou,0.128471786786043,0.45,3.50271457459707,-2.85984729862541,-1.3870037730264
102.505,25.577,5.9,H128_Wang,0.148408220796557,93.0368639540598,0.00159515502231287,3.15867988436684,0.046984254887958,102.63,25.657,5.8,YD25_Wang,0.148408220796557,0.100000000000001,0.673817120529217,-2.79719710441652,-1.32804765612616
101.902,25.642,7.3,H129_Wang,0.0623698645180491,93.0368639540598,0.000670377975646797,3.15287368801121,0.0197819103109681,101.861,25.689,7.2,YNYM_Wang,0.0623698645180491,0.0999999999999996,1.6033384194872,-3.17368026229572,-1.70373177151273
100.56,25.797,4.7,H131_Wang,0.0976729235766019,93.0368639540598,0.00104983035138449,3.49210655492891,0.0279696286583072,100.464,25.779,2.4,YD17_Wang,0.0976729235766019,2.3,23.5479794786339,-2.9788808756065,-1.55331329954619
103.656,25.022,7.4,H132_Wang,0.0717843994193725,93.0368639540598,0.000771569422791579,3.67305149039563,0.0195435320215564,103.679,25.09,6.2,HN06_Wang,0.0717843994193725,1.2,16.7167241030947,-3.11262499172802,-1.70899694528191
102.517,25.237,6.7,H134_Wang,0.266340008260123,93.0368639540598,0.00286273630624134,3.30287446256386,0.0806388529987833,102.653,25.008,5.3,BEKM_Wang,0.266340008260123,1.4,5.25643897492366,-2.54321865408058,-1.09345565822794
102.071,25.155,3.5,H135_Wang,0.144920667953196,93.0368639540598,0.00155766931293767,3.34510656959605,0.0433231841611242,102.112,25.016,4.1,H360_Wang,0.144920667953196,0.6,4.14019620854754,-2.80752473588671,-1.36327963116062
101.573,24.985,2.5,H136_Wang,0.102449987798924,93.0368639540598,0.00110117628050654,3.4994156068935,0.0292763133356061,101.493,25.049,5,YNCX_Wang,0.102449987798924,2.5,24.402150295095,-2.95814315194277,-1.53348361336532
101.265,25.213,3.5,H137_Wang,0.263503320662192,93.0368639540598,0.0028322463748596,3.46323812917584,0.0760858222373806,101.02,25.31,1.819,GC14_XR16,0.263503320662192,1.681,6.37942624698466,-2.54786897040742,-1.1186962617276
100.548,25.482,2.8,H138_Wang,0.046097722286459,93.0368639540598,0.000495478032333736,3.61459463399199,0.0127532204726228,100.567,25.44,3.3,Y307_Wang,0.046097722286459,0.5,10.8465228909341,-3.30497559576545,-1.89438013233738
100.496,25.341,1.9,H140_Wang,0.100184829190846,93.0368639540598,0.00107682938711602,3.69966032243951,0.0270794668859723,100.45,25.43,5.937,G020_XR16,0.100184829190846,4.037,40.2955221125321,-2.96785310088368,-1.56735988986723
100.522,25.037,1.3,H141_Wang,0.256602805908274,93.0368639540598,0.00275807669135301,3.83260829809073,0.0669525257867088,100.584,24.788,2,Y313_Wang,0.256602805908274,0.7,2.7279514638286,-2.55939366195699,-1.17423303456625
103.261,24.769,6.7,H143_Wang,0.10332473082472,93.0368639540598,0.00111057839262231,3.66584959461231,0.0281857528952023,103.287,24.869,6.6,H393_Wang,0.10332473082472,0.100000000000001,0.96782250678824,-2.95445078040081,-1.54997035985516
102.923,24.679,6.6,H144_Wang,0.230991341829084,93.0368639540598,0.00248279372296066,3.63724915182544,0.0635071539471405,102.829,24.468,4.3,H380_Wang,0.230991341829084,2.3,9.95708316072652,-2.6050593612756,-1.19717734959359
102.153,24.676,3.7,H145_Wang,0.164757397406007,93.0368639540598,0.00177088296406209,3.59296370484919,0.0458555696467639,102.1,24.52,2.445,QION_Lizj,0.164757397406007,1.255,7.61726040687169,-2.7518101399627,-1.33860790710517
101.633,24.688,3.6,H146_Wang,0.0297321374946303,93.0368639540598,0.000319573728423516,3.65037942043794,0.00814494442089073,101.611,24.708,2.4,HB05_Wang,0.0297321374946303,1.2,40.3603676397878,-3.49542893045212,-2.08911187486472
100.314,24.837,1.7,H147_Wang,0.274410276775498,93.0368639540598,0.00294947900340878,4.03981483644197,0.0679264490788352,100.584,24.788,2,Y313_Wang,0.274410276775498,0.3,1.09325351632307,-2.53025469111584,-1.16796108798215
