Lon,Lat,Value,Name,min_distance,sum_min_distance,normalization_mutual_sparseness,self_mean_distance,self_density,Long1,Lat1,Value1,Name1,dDist,dV,dV_dDist,log10_nor_mutual_sp,log10_self_sp
104.633,28.741,6.5,F360_Wang,0.0674166151627322,95.5383941857886,0.000705649448447193,3.81546578411925,0.0176693014633584,104.597,28.798,7.6,YBIN_Wang,0.0674166151627322,1.1,16.3164525146329,-3.15141099358585,-1.75278061951449
104.824,22.951,6.7,F361_Wang,0.682867483484162,95.5383941857886,0.00714757129114212,5.4955081221303,0.124259207394175,104.272,23.353,6.5,F081_Wang,0.682867483484162,0.2,0.292882594115552,-2.14584150421828,-0.905671420925978
104.934,25.073,7,F362_Wang,0.396061863854624,95.5383941857886,0.00414557798704908,4.32518705940281,0.0915710369089352,104.702,25.394,8.05,4781_Liyh,0.396061863854624,1.05,2.65110099160016,-2.38241491044868,-1.03824186803142
105.046,25.739,6.8,F363_Wang,0.438180328175524,95.5383941857886,0.00458643178912362,4.15659591589012,0.105418072153807,104.615,25.818,7.858,4775_Liyh,0.438180328175524,1.058,2.41453103201883,-2.33852506107441,-0.977084930263152
105.034,27.849,6.5,F364_Wang,0.50881529065074,95.5383941857886,0.00532576766636116,3.92610593045869,0.129597952694897,105.432,28.166,7.7,XYON_Wang,0.50881529065074,1.2,2.35841968991396,-2.27361778333796,-0.887401859116135
105.137,31.767,6.4,F365_Wang,0.120332871651929,95.5383941857886,0.00125952369911016,5.70668615964966,0.021086295668889,105.169,31.651,6.8,ZTON_Wang,0.120332871651929,0.399999999999999,3.3241124765727,-2.89979365643428,-1.67599970816296
105.209,23.756,6.2,F366_Wang,0.63615485536149,95.5383941857886,0.00665863039444008,5.17972414586253,0.122816358062164,105.426,24.354,7.3,F368_Wang,0.63615485536149,1.1,1.72913873207009,-2.17661509114591,-0.910743785124803
105.412,29.901,5.9,F367_Wang,0.218936063726379,95.5383941857886,0.00229160292667914,4.76401939576696,0.0459561654851601,105.33,30.104,8.1,ANYU_Wang,0.218936063726379,2.2,10.0485957523632,-2.63986063177074,-1.33765621536472
105.426,24.354,7.3,F368_Wang,0.63615485536149,95.5383941857886,0.00665863039444008,4.98602418470419,0.127587599216435,105.209,23.756,6.2,F366_Wang,0.63615485536149,1.1,1.72913873207009,-2.17661509114591,-0.894191534498786
104.444,31.802,7.5,H035_Wang,0.300960944310062,95.5383941857886,0.00315015703241566,5.38747335292032,0.0558630965936794,104.145,31.8363,10.598,H033_Wuww,0.300960944310062,3.098,10.293694442985,-2.50166779649238,-1.25287499422983
100.728,31.862,12.8,H039_Wang,0.425403338021688,95.5383941857886,0.0044526950829258,5.16286018103712,0.0823968349141373,100.45,31.54,18.234,SC07_XR16,0.425403338021688,5.434,12.7737596636418,-2.35137704399673,-1.0840894704112
101.615,31.77,11.6,H040_Wang,0.291451539711141,95.5383941857886,0.00305062213150004,4.89113341307291,0.0595877305109193,101.403,31.57,11.8,NP01_Wang,0.291451539711141,0.200000000000001,0.686220426895743,-2.51561158336631,-1.22484315502418
104.782,31.486,7.1,H043_Wang,0.0724706837279713,95.5383941857886,0.000758550364443443,5.31061766456974,0.0136463756770641,104.726,31.44,7.6,MYAN_Wang,0.0724706837279713,0.5,6.89934155826125,-3.12001557865613,-1.86498267700818
104.187,31.353,7.3,H044_Wang,0.320830173144614,95.5383941857886,0.00335812817327358,4.93146255768109,0.0650578138619139,104.441,31.157,7.6,H048_Wang,0.320830173144614,0.3,0.935074145488102,-2.47390273169913,-1.1867005344089
103.612,31.474,8.8,H045_Wang,0.308774351266422,95.5383941857886,0.00323193993260934,4.81635649598331,0.0641095299992702,103.8496,31.6712,10.076,GSTS_Wuww,0.308774351266422,1.276,4.13246759248802,-2.49053671942552,-1.19307740701069
102.67,31.85,10.6,H046_Wang,0.267596150943916,95.5383941857886,0.00280092787014543,4.94265602458767,0.0541401525035802,102.8329,31.6377,10.834,H031_Wuww,0.267596150943916,0.234,0.874452039667203,-2.55269807503975,-1.26648052523027
102.096,31.466,11.5,H047_Wang,0.318904374382034,95.5383941857886,0.00333797084512303,4.5992452130859,0.0693384152414137,102.306,31.706,9.6,JB34_Wang,0.318904374382034,1.9,5.95789883309622,-2.47651746090347,-1.15902608854888
104.441,31.157,7.6,H048_Wang,0.183918460193643,95.5383941857886,0.00192507380682981,4.90425964746991,0.0375017787421851,104.546,31.006,7.7,ZHJI_Wang,0.183918460193643,0.100000000000001,0.54371921064755,-2.71555261509863,-1.42594813281641
103.692,31.06,7.6,H049_Wang,0.163477827242722,95.5383941857886,0.0017111217813104,4.52505114302999,0.0361272883057972,103.757,30.91,7.7,PIXI_Wang,0.163477827242722,0.100000000000001,0.611703750206607,-2.76671908042442,-1.44216463511135
103.145,31.008,8.9,H050_Wang,0.31624199594614,95.5383941857886,0.00331010374039949,4.33455328845218,0.0729583823063499,103.46,30.98,10.543,H145_XR16,0.31624199594614,1.643,5.1953884084384,-2.48015839499255,-1.13692480410966
102.775,30.992,9,H051_Wang,0.0884590300647742,95.5383941857886,0.000925900323306172,4.25813455038248,0.0207741275006983,102.688,30.976,13.122,ls03_CSES,0.0884590300647742,4.122,46.5978430577597,-3.03343576425558,-1.68247720723527
101.163,30.955,13.5,H053_Wang,0.0432666153055695,95.5383941857886,0.000452871493961173,4.3273674627908,0.00999836867971135,101.139,30.991,14,Y269_Wang,0.0432666153055695,0.5,11.5562540880252,-3.34402501516378,-2.00007085311932
100.75,31.297,16.3,H054_Wang,0.115277925033371,95.5383941857886,0.00120661359253324,4.70452599170886,0.024503621669119,100.67,31.38,17.596,H129_XR16,0.115277925033371,1.296,11.2423952775419,-2.91843178665352,-1.61076972156724
100.297,31.646,17.7,H056_Wang,0.186131673822598,95.5383941857886,0.00194823950526777,5.14049674782807,0.0362088885478318,100.45,31.54,18.234,SC07_XR16,0.186131673822598,0.534000000000002,2.86893675339189,-2.71035765453011,-1.44118480589141
100.241,31.32,19.5,H057_Wang,0.303448512930943,95.5383941857886,0.00317619440348602,4.9172642531748,0.0617108410911664,100.45,31.54,18.234,SC07_XR16,0.303448512930943,1.266,4.17204219513874,-2.49809292382132,-1.20963853430571
104.077,30.732,6.5,H058_Wang,0.0939042065085485,95.5383941857886,0.00098289496394442,4.4460462440246,0.0211208344120923,104.064,30.639,7.8,CHDU_Wang,0.0939042065085485,1.3,13.8438952666264,-3.00749289011968,-1.67528892830636
103.865,30.692,7.4,H059_Wang,0.205936883534736,95.5383941857886,0.00215554055822061,4.33083978358887,0.04755125883786,104.064,30.639,7.8,CHDU_Wang,0.205936883534736,0.399999999999999,1.94234268837292,-2.66644380113499,-1.32283798137431
103.41,30.415,7.7,H060_Wang,0.120569482042513,95.5383941857886,0.00126200029914725,3.98949596156401,0.0302217330720761,103.306,30.354,8.2,QLAI_Wang,0.120569482042513,0.499999999999999,4.1469863810454,-2.89894054214578,-1.5196806345682
102.841,30.253,9.1,H061_Wang,0.124651514230683,95.5383941857886,0.00130472691416897,3.75191008929813,0.0332234811772905,102.924,30.16,7.864,ls05_CSES,0.124651514230683,1.236,9.91564368574482,-2.88448037880875,-1.47855486385096
100.929,31.143,15.5,H062_Wang,0.114725759966975,95.5383941857886,0.00120083408293292,4.53129611482669,0.0253185307381667,100.9,31.254,15.98,ZD02_Zhuy,0.114725759966975,0.48,4.18389034980613,-2.92051699413285,-1.59656150050385
103.845,30.041,6.2,H064_Wang,0.30305940011819,95.5383941857886,0.0031721215611898,3.92701934946037,0.0771728818091601,104.103,30.2,7.8,RENS_Wang,0.30305940011819,1.6,5.27949306101713,-2.49865017811914,-1.11253528191348
101.788,30.074,11.2,H066_Wang,0.203494471669379,95.5383941857886,0.00212997584273453,3.62831448159366,0.0560851251184815,101.881,30.255,11.09,ZD10_Zhuy,0.203494471669379,0.109999999999999,0.540555225395599,-2.67162532211365,-1.25115230693558
101.486,30.075,14.4,H067_Wang,0.131745967680229,95.5383941857886,0.0013789845308058,3.6817411514899,0.0357836040773575,101.5,30.206,14.4,NP24_Wang,0.131745967680229,0.0751778949114543,0.570627672597346,-2.86044060563225,-1.44631591999888
101.023,30.106,15.7,H068_Wang,0.362891168258464,95.5383941857886,0.00379838044538165,3.8261082429658,0.0948460276641755,100.662,30.143,13.1,NR01_Wang,0.362891168258464,2.6,7.16468249276375,-2.42040153853129,-1.02298085349071
99.168,30.094,16,H069_Wang,0.10241581909061,95.5383941857886,0.00107198597970411,4.75226109992127,0.0215509663583735,99.108,30.011,16.4,Y273_Wang,0.10241581909061,0.399999999999999,3.90564664279165,-2.96981089465907,-1.66653325103923
102.817,29.789,8,H072_Wang,0.262429038027424,95.5383941857886,0.00274684371936472,3.47741683796992,0.0754666611037139,102.755,30.044,8.1,H377_Wang,0.262429038027424,0.0999999999999996,0.381055392161098,-2.56116604889697,-1.12224486421703
102.29,29.848,8.6,H073_Wang,0.0703420215802877,95.5383941857886,0.000736269666030781,3.46489087959477,0.0203013670631135,102.222,29.83,8.419,2057_Liyh,0.0703420215802877,0.180999999999999,2.57314185651329,-3.13296309188622,-1.69247471637366
101.558,29.846,12.9,H074_Wang,0.240052077683156,95.5383941857886,0.00251262416255751,3.54051467215003,0.0678014638864302,101.486,30.075,14.4,H067_Wang,0.240052077683156,1.5,6.2486441045507,-2.59987246816598,-1.16876092927548
100.39,29.695,15.2,H075_Wang,0.125000000000004,95.5383941857886,0.00130837451335976,3.8684862496045,0.0323123805888631,100.51,29.73,15.32,SR01_XR19,0.125000000000004,0.120000000000001,0.959999999999974,-2.88326792435677,-1.49063104450415
103.468,29.602,6.9,H076_Wang,0.289375188984811,95.5383941857886,0.00302888897653103,3.55162817575279,0.081476769150666,103.755,29.565,7.8,LESH_Wang,0.289375188984811,0.899999999999999,3.11014915673105,-2.51871664537418,-1.08896620068141
102.08,29.688,11.4,H078_Wang,0.0516623654123558,95.5383941857886,0.000540749777643223,3.38522887311576,0.0152611144914423,102.115,29.65,12.9,MOXI_Wang,0.0516623654123558,1.5,29.0346752036494,-3.2670036504711,-1.81641374948667
100.121,29.175,13.5,H080_Wang,0.318976488161747,95.5383941857886,0.00333872565977454,3.78932163195275,0.0841777286657426,100.41,29.04,12.811,SR02_XR19,0.318976488161747,0.689,2.16003381305841,-2.47641926508488,-1.07480279682561
103.261,29.228,7.5,H081_Wang,0.108669222873811,95.5383941857886,0.00113744033275761,3.31522853910434,0.0327788029066526,103.156,29.2,6.9,CP13_Wang,0.108669222873811,0.6,5.52134251200759,-2.94407137606318,-1.4844069110623
102.439,29.263,11.1,H082_Wang,0.0915478017212817,95.5383941857886,0.00095823048420987,3.17866425095298,0.0288007145434864,102.354,29.229,11.1,SCSM_Wang,0.0915478017212817,0.0824633549660495,0.900768269860921,-3.01853001703711,-1.54059673729481
101.518,28.964,11.6,H083_Wang,0.0475394572960196,95.5383941857886,0.000497595314440517,3.15617115222592,0.0150623825525089,101.5,29.008,12.7,SCJL_Wang,0.0475394572960196,1.1,23.1386739051416,-3.30312371779113,-1.82210632643765
103.043,28.847,8.4,H086_Wang,0.296378136845492,95.5383941857886,0.00310218880452544,3.10865563447994,0.0953396489331874,102.767,28.955,9.6,H087_Wang,0.296378136845492,1.2,4.04888165089446,-2.50833177381182,-1.02072645159778
103.978,28.605,7.1,H088_Wang,0.132774244490405,95.5383941857886,0.0013897475001747,3.39905136899504,0.0390621470747765,103.855,28.655,8.82,4732_Liyh,0.132774244490405,1.72,12.9543196167409,-2.85706409848121,-1.40824388913059
102.532,28.672,10.8,H090_Wang,0.0296984848098361,95.5383941857886,0.000310853924884722,2.9609740231531,0.0100299714140047,102.511,28.651,11,SCYX_Wang,0.0296984848098361,0.199999999999999,6.73435029701446,-3.50744364479891,-1.99870030474206
102.126,28.515,10.5,H092_Wang,0.0982700361249559,95.5383941857886,0.00102859208554265,2.91205975733996,0.0337458858381125,102.177,28.599,12.001,AN07_Liyh,0.0982700361249559,1.501,15.2742388136644,-2.9877568216622,-1.47177916703201
103.64,28.25,8,H093_Wang,0.201315672514588,95.5383941857886,0.00210717036046366,3.15769835742073,0.0637539276167678,103.452,28.322,6.9,SP07_Wang,0.201315672514588,1.1,5.46405546205197,-2.6763003511416,-1.19549305497642
102.833,27.999,9.3,H094_Wang,0.022360679774995,95.5383941857886,0.000234049148152013,2.85321099301178,0.00783702285942465,102.853,28.009,8.5,SP12_Wang,0.022360679774995,0.800000000000001,35.7770876400012,-3.63069293519688,-2.10584888645812
102.232,27.875,10.5,H095_Wang,0.0299666481275466,95.5383941857886,0.000313660789287205,2.78619472562091,0.0107554033650209,102.219,27.902,10.6,Y318_Wang,0.0299666481275466,0.0999999999999996,3.33704322132963,-3.50353976903114,-1.96837329741805
101.238,27.656,10.7,H096_Wang,0.0976729235765995,95.5383941857886,0.00102234211082363,2.95596504532269,0.0330426517496039,101.31,27.59,12.029,Y319_XR19,0.0976729235765995,1.329,13.6066368378718,-2.99040375001278,-1.48092510681146
100.653,27.748,10.2,H097_Wang,0.368827873133249,95.5383941857886,0.00386051991219371,3.19313564345843,0.115506484633324,101,27.623,9.2,H342_Wang,0.368827873133249,1,2.71129183243351,-2.41335420315422,-0.937393633421923
103.892,27.769,7.1,H098_Wang,0.225499445675588,95.5383941857886,0.00236030181998947,3.21299291290716,0.0701836112895603,103.769,27.58,9.093,4726_Liyh,0.225499445675588,1.993,8.83815919825897,-2.62703245873547,-1.15376428897359
103.269,27.684,5.9,H099_Wang,0.335519000952254,95.5383941857886,0.00351187607675075,2.9429885384644,0.114006220740269,103.587,27.791,8.045,4718_Liyh,0.335519000952254,2.145,6.3930805525534,-2.45446081740514,-0.943071450773496
102.79,27.693,8.5,H100_Wang,0.265996240574942,95.5383941857886,0.00278418161454203,2.81807488215532,0.0943893443922622,102.645,27.916,8.4,SP15_Wang,0.265996240574942,0.0999999999999996,0.375945162923555,-2.55530243873789,-1.02507703041423
103.687,27.356,8.1,H101_Wang,0.238537208837531,95.5383941857886,0.00249676803624792,3.09876248240432,0.0769782163660542,103.769,27.58,9.093,4726_Liyh,0.238537208837531,0.993,4.16287255493267,-2.6026218041673,-1.11363215600259
102.549,27.371,9.6,H102_Wang,0.290263673235222,95.5383941857886,0.0030381887377211,2.77959186777937,0.104426724153253,102.416,27.629,10.2,H369_Wang,0.290263673235222,0.6,2.06708608525661,-2.51738525048483,-0.981188345518792
102.188,27.454,9.8,H103_Wang,0.287417814340026,95.5383941857886,0.00300840114374436,2.76973290486024,0.103770949839847,102.416,27.629,10.2,H369_Wang,0.287417814340026,0.399999999999999,1.39170218421738,-2.52166425488255,-0.983924208048511
101.71,27.539,11,H104_Wang,0.224182960993908,95.5383941857886,0.00234652217995156,2.82792287922524,0.079274778898966,101.513,27.432,10.6,SCYY_Wang,0.224182960993908,0.4,1.78425692223268,-2.62957533636517,-1.10086496056663
100.934,27.138,9.2,H106_Wang,0.463030236593689,95.5383941857886,0.00484653568379281,3.05712089355296,0.1514595767443,101.388,27.047,9.2,H346_Wang,0.463030236593689,0.0201589453034805,0.0435369954493276,-2.31456858531659,-0.819703261151124
100.065,27.109,5.1,H107_Wang,0.24878102821558,95.5383941857886,0.00260399005379751,3.4766220337498,0.0715582613814509,100.169,26.883,5,JB38_Wang,0.24878102821558,0.0999999999999996,0.401959911160691,-2.58436067893223,-1.14534021983209
102.907,26.931,8.2,H108_Wang,0.0702139587261679,95.5383941857886,0.000734929232635273,2.85569508936648,0.024587344421895,102.92,27,8.18,YQBH_Zhou,0.0702139587261679,0.0199999999999996,0.284843645947936,-3.13375447772622,-1.60928837509198
102.611,26.62,8.7,H109_Wang,0.214897650056941,95.5383941857886,0.00224933286652317,2.85227751616993,0.0753424759121995,102.82,26.67,8.65,SHQX_Zhou,0.214897650056941,0.0499999999999989,0.232668900691797,-2.64794627093288,-1.12296011206827
102.263,26.69,8.5,H110_Wang,0.212285185540591,95.5383941857886,0.00222198821060119,2.82677038999078,0.0750981354171054,102.1,26.826,8.8,H111_Wang,0.212285185540591,0.300000000000001,1.41319329107229,-2.65325824966357,-1.12437084579363
102.1,26.826,8.8,H111_Wang,0.212285185540591,95.5383941857886,0.00222198821060119,2.81382838039229,0.0754435441123084,102.263,26.69,8.5,H110_Wang,0.212285185540591,0.300000000000001,1.41319329107229,-2.65325824966357,-1.12237791793424
101.959,27.049,9.6,H112_Wang,0.241549166837717,95.5383941857886,0.00252829418890994,2.80325641199568,0.0861673465916572,102.198,27.084,10.19,2565_Liyh,0.241549166837717,0.59,2.44256690148878,-2.59717239352783,-1.064657280367
101.855,26.689,8.5,H113_Wang,0.216603324074218,95.5383941857886,0.00226718614982162,2.85765850698474,0.0757974836898086,101.744,26.503,8.7,SCPZ_Wang,0.216603324074218,0.199999999999999,0.923346863926566,-2.64451282018166,-1.12034521175278
101.245,26.677,8.2,H114_Wang,0.277353564967177,95.5383941857886,0.0029030586847401,2.99378513381117,0.0926431098327015,101.015,26.522,7.2,YD06_Wang,0.277353564967177,0.999999999999999,3.60550620691802,-2.53714418490508,-1.03318687502733
100.161,26.514,5.2,H118_Wang,0.224828823774893,95.5383941857886,0.00235328242316571,3.48403171795361,0.0645312218646935,100.029,26.696,5.6,YNLJ_Wang,0.224828823774893,0.399999999999999,1.77913131103018,-2.62832594895569,-1.19023011167778
103.227,26.405,7.1,H119_Wang,0.0650691939399875,95.5383941857886,0.000681078999647521,3.01493789704246,0.0215822667537589,103.292,26.408,8.2,YNHZ_Wang,0.0650691939399875,1.1,16.9050810897476,-3.16680251052316,-1.66590294394641
103.166,26.105,7.4,H120_Wang,0.105929221652953,95.5383941857886,0.00110876075064604,3.06782240672887,0.0345291244436479,103.18,26,7.78,YDAW_Zhou,0.105929221652953,0.38,3.587300973899,-2.95516215618063,-1.461814433933
102.532,26.002,7.4,H121_Wang,0.172904597972409,95.5383941857886,0.00180979175383846,2.99033332272539,0.0578211788827687,102.446,26.152,8.938,4664_Liyh,0.172904597972409,1.538,8.8950786620806,-2.74237139494404,-1.23791305799462
100.597,26.212,4.8,H123_Wang,0.250169942239275,95.5383941857886,0.00261852781147632,3.32807381484245,0.0751695894254431,100.68,26.448,5.8,H334_Wang,0.250169942239275,1,3.99728277125934,-2.58194280908098,-1.12395782185383
100.094,25.979,2.2,H124_Wang,0.196657061912354,95.5383941857886,0.00205840870142663,3.64956226449407,0.0538851094076666,99.987,26.144,2.8,H201_Wang,0.196657061912354,0.6,3.0509964613801,-2.68646839091859,-1.26853123101977
103.769,25.495,7.2,H125_Wang,0.141890803084624,95.5383941857886,0.00148517048348852,3.49557848126219,0.0405915083426735,103.802,25.633,6.8,HN08_Wang,0.141890803084624,0.4,2.81906925117225,-2.82822369059686,-1.3915648104041
103.241,25.608,6.4,H126_Wang,0.0880227243386556,95.5383941857886,0.00092133351296948,3.25005389532081,0.0270834660512505,103.159,25.576,7.3,YD28_Wang,0.0880227243386556,0.899999999999999,10.224632408983,-3.03558313134133,-1.56729575687732
102.941,25.798,7.2,H127_Wang,0.128471786786043,95.5383941857886,0.00134471369213314,3.10821319825038,0.0413330034305113,103.05,25.73,6.75,YXDS_Zhou,0.128471786786043,0.45,3.50271457459707,-2.87137017303169,-1.38370303590131
102.505,25.577,5.9,H128_Wang,0.148408220796557,95.5383941857886,0.00155338826930622,3.13563506836658,0.0473295576687967,102.63,25.657,5.8,YD25_Wang,0.148408220796557,0.100000000000001,0.673817120529217,-2.8087199788228,-1.32486755432978
101.902,25.642,7.3,H129_Wang,0.0623698645180491,95.5383941857886,0.000652825129096911,3.12830577141142,0.0199372660716312,101.861,25.689,7.2,YNYM_Wang,0.0623698645180491,0.0999999999999996,1.6033384194872,-3.18520313670199,-1.70033439524242
100.56,25.797,4.7,H131_Wang,0.0976729235766019,95.5383941857886,0.00102234211082366,3.46600761427413,0.0281802391819203,100.464,25.779,2.4,YD17_Wang,0.0976729235766019,2.3,23.5479794786339,-2.99040375001277,-1.55005532510362
103.656,25.022,7.4,H132_Wang,0.0717843994193725,95.5383941857886,0.000751367029257128,3.65803819119404,0.0196237424727217,103.679,25.09,6.2,HN06_Wang,0.0717843994193725,1.2,16.7167241030947,-3.1241478661343,-1.70721816411933
102.517,25.237,6.7,H134_Wang,0.266340008260123,95.5383941857886,0.00278777982956449,3.28304387618844,0.0811259362666024,102.653,25.008,5.3,BEKM_Wang,0.266340008260123,1.4,5.25643897492366,-2.55474152848686,-1.09084027801194
102.071,25.155,3.5,H135_Wang,0.144920667953196,95.5383941857886,0.00151688406727223,3.32554734015052,0.043577989765329,102.112,25.016,4.1,H360_Wang,0.144920667953196,0.6,4.14019620854754,-2.81904761029299,-1.3607328074528
101.573,24.985,2.5,H136_Wang,0.102449987798924,95.5383941857886,0.00107234362344101,3.48138623910935,0.0294279292105016,101.493,25.049,5,YNCX_Wang,0.102449987798924,2.5,24.402150295095,-2.96966602634905,-1.53124029733273
101.265,25.213,3.5,H137_Wang,0.263503320662192,95.5383941857886,0.00275808823152052,3.44253648451028,0.0765433632578265,101.02,25.31,1.819,GC14_XR16,0.263503320662192,1.681,6.37942624698466,-2.55939184481369,-1.11609245911929
100.548,25.482,2.8,H138_Wang,0.046097722286459,95.5383941857886,0.000482504679708298,3.59116202478905,0.0128364362198798,100.567,25.44,3.3,Y307_Wang,0.046097722286459,0.5,10.8465228909341,-3.31649847017172,-1.89155553272115
100.496,25.341,1.9,H140_Wang,0.100184829190846,95.5383941857886,0.0010486342171088,3.67760342216756,0.0272418794769877,100.45,25.43,5.937,G020_XR16,0.100184829190846,4.037,40.2955221125321,-2.97937597528996,-1.56476293279719
100.522,25.037,1.3,H141_Wang,0.256602805908274,95.5383941857886,0.0026858605704558,3.81371399623329,0.0672842290118541,100.584,24.788,2,Y313_Wang,0.256602805908274,0.7,2.7279514638286,-2.57091653636327,-1.17208671966567
103.261,24.769,6.7,H143_Wang,0.10332473082472,95.5383941857886,0.00108149955528653,3.65247527447744,0.028288961063399,103.287,24.869,6.6,H393_Wang,0.10332473082472,0.100000000000001,0.96782250678824,-2.96597365480708,-1.5483830020912
102.923,24.679,6.6,H144_Wang,0.230991341829084,95.5383941857886,0.00241778547564749,3.62426966789883,0.0637345901368872,102.829,24.468,4.3,H380_Wang,0.230991341829084,2.3,9.95708316072652,-2.61658223568188,-1.19562480269799
102.153,24.676,3.7,H145_Wang,0.164757397406007,95.5383941857886,0.00172451503722798,3.57907705114293,0.0460334871397624,102.1,24.52,2.445,QION_Lizj,0.164757397406007,1.255,7.61726040687169,-2.76333301436898,-1.33692612508009
101.633,24.688,3.6,H146_Wang,0.0297321374946303,95.5383941857886,0.000311206167405449,3.6359469105912,0.00817727492335577,101.611,24.708,2.4,HB05_Wang,0.0297321374946303,1.2,40.3603676397878,-3.5069518048584,-2.08739140084283
100.314,24.837,1.7,H147_Wang,0.274410276775498,95.5383941857886,0.00287225129869638,4.02299217666169,0.0682104922717513,100.584,24.788,2,Y313_Wang,0.274410276775498,0.3,1.09325351632307,-2.54177756552212,-1.16614881617573
102.577,24.375,5,H149_Wang,0.17618172436436,95.5383941857886,0.00184409342302476,3.76695898061298,0.0467702794936437,102.585,24.199,2.9,YD55_Wang,0.17618172436436,2.1,11.9195109911457,-2.73421708107177,-1.33003003479142
102.439,24.188,3,H150_Wang,0.146413797164066,95.5383941857886,0.00153251264490947,3.88429215849276,0.0376938168371144,102.585,24.199,2.9,YD55_Wang,0.146413797164066,0.1,0.682995741773869,-2.81459593338916,-1.42372988411131
101.975,24.07,2.4,H151_Wang,0.0760591874792152,95.5383941857886,0.000796111219237229,3.98603477613344,0.019081415931096,101.906,24.102,4.1,YNXP_Wang,0.0760591874792152,1.7,22.3510144709942,-3.09902625572101,-1.71938940173644
101.093,24.023,2.2,H152_Wang,0.245230503812224,95.5383941857886,0.00256682672869022,4.21164254376969,0.0582268084871056,101.33,23.96,3.523,HHNC_Lizj,0.245230503812224,1.323,5.3949242832084,-2.59060344699413,-1.23487701367738
