Long,Lat,v1_sp_75_555_111_1021_0__real3,Name,overall_min_distance,neighbors_distance,self_mean_distance,self_density
0,1.52,2.073593378,name88,0.215870331449229,1718.91474478904,2.86485790798173,0.0753511477298041
1.4,4.43,0.574540675,name89,0.295296461204668,2238.69286002882,3.7311547667147,0.0791434501294296
-2.55,3.79,-0.467087597,name90,0.19723082923316,2402.06409906011,4.00344016510019,0.0492653370849679
4.52,-3.75,-0.976458371,name91,0.177200451466693,2770.12642479002,4.61687737465004,0.03838101753355
0.37,-4.31,-2.193270683,name92,0.290688837074973,2063.43954580181,3.43906590966969,0.0845255207984346
-4.92,-4.6,-1.505461693,name93,0.330151480384383,3175.73731709485,5.29289552849141,0.062376345538504
4.08,2.49,-0.404456228,name94,0.300832179129827,2250.0253211131,3.75004220185517,0.0802210116411499
-4.86,4.56,-0.777746558,name95,0.20591260281974,3400.56922920288,5.66761538200481,0.0363314355228711
-2.92,-0.98,-2.579626799,name96,0.396232255123179,1847.57651523944,3.07929419206574,0.12867632334193
-3.91,2.01,0.700187743,name97,0.2,2366.81165430519,3.94468609050864,0.0507011192807514
4.12,0.14,-1.09145093,name98,0.218403296678416,2099.16550288424,3.49860917147374,0.0624257486258222
2.46,0.1,0.205378711,name99,0.212132034355964,1733.57556347366,2.88929260578943,0.0734200592667229
-4.43,-4.07,-1.564151883,name100,0.264007575648882,2806.75156135424,4.67791926892374,0.0564369670512981
-1.19,1.02,0.554633915,name101,0.21095023109729,1761.00501357815,2.93500835596358,0.0718738093772934
-2.16,3.95,-0.289102823,name102,0.201246117974981,2363.26872846081,3.93878121410135,0.0510935000031212
-1.02,-4.44,-0.74091512,name103,0.241660919471892,2144.01792478952,3.57336320798253,0.0676284232546095
-3.09,-3.12,-1.400200129,name104,0.228035085019828,2106.17284029314,3.51028806715523,0.0649619292369442
1.5,-4.36,-1.048041224,name105,0.25,2184.22764351301,3.64037940585501,0.0686741606102683
-2.77,-3.47,-2.722396374,name106,0.194164878389476,2112.06059453947,3.52010099089911,0.055158894273622
4.68,-1.17,-0.496253848,name107,0.270185121722126,2349.40140041358,3.91566900068929,0.0690010114937101
0.76,-4.64,-3.026473045,name108,0.182482875908946,2208.87962930377,3.68146604883961,0.049567990981871
-3.59,-4.21,-0.486377269,name109,0.281602556806575,2563.4404442523,4.2724007404205,0.0659120185385182
4.4,3.18,-1.363472104,name110,0.264007575648881,2507.17295159962,4.17862158599936,0.0631805417684744
-2.3,-3.18,-0.485619426,name111,0.290688837074973,1939.26055491627,3.23210092486046,0.0899380445824175
1.36,3.48,0.42835924,name112,0.2,1932.11113095636,3.22018521826061,0.0621082287024567
1.27,-2.65,-0.698274791,name113,0.223606797749979,1714.75968056197,2.85793280093662,0.0782407471850622
-4.92,-2.46,0.285573751,name114,0.219317121994613,2629.48744021213,4.38247906702021,0.0500440774823218
2.2,3.41,-1.231384397,name115,0.21095023109729,1972.58338535332,3.28763897558886,0.0641646581828547
1.47,-2.55,-1.433059573,name116,0.178885438199983,1723.46824274676,2.8724470712446,0.0622763218131202
4.68,-2.92,-0.713282943,name117,0.230217288664427,2613.76202549018,4.35627004248363,0.0528473410553707
-4.57,2.75,-0.638264716,name118,0.270739727413618,2763.5867092903,4.60597784881717,0.0587800758709999
-3.1,-1.99,-0.728675067,name119,0.182482875908947,1929.77556968421,3.21629261614034,0.0567370254165282
4.46,2.81,-2.37511158,name120,0.223606797749979,2449.80326076774,4.08300543461291,0.0547652461724382
3.91,3.95,0.559671044,name121,0.186010752377383,2547.36780892953,4.24561301488254,0.0438124604680977
-1.98,-3.13,0.267626822,name122,0.228035085019827,1871.36923436055,3.11894872393426,0.0731128034487796
3.94,3.36,0.05349103,name123,0.212602916254693,2383.32132372457,3.97220220620762,0.053522682184317
-2.38,3.69,1.180116773,name124,0.19723082923316,2334.42746581498,3.89071244302497,0.0506927284196352
2.99,2.34,-1.818523884,name125,0.221359436211787,1907.15974648542,3.1785995774757,0.0696405542177729
4.13,-0.85,-1.000604749,name126,0.21095023109729,2129.84400305961,3.54974000509934,0.0594269526202627
-2.81,-0.29,-0.898374259,name127,0.21095023109729,1846.3882816175,3.07731380269584,0.0685501202095443
1.51,1.41,-1.991205573,name128,0.176918060129541,1682.98201059099,2.80497001765166,0.063073066384381
-0.81,2.56,-0.377744585,name129,0.2,1862.03787878764,3.10339646464606,0.0644455203446943
0.61,4.08,-0.251657456,name130,0.300832179129826,2096.29236801807,3.49382061336345,0.0861040712792118
-4,-2.25,0.197963357,name131,0.21095023109729,2232.95861607055,3.72159769345092,0.0566827068569259
1.96,-1.35,-1.803955078,name132,0.234093998214392,1698.86167254374,2.83143612090623,0.0826767718635547
3.12,2.74,-1.467549562,name133,0.240416305603426,1995.38637567505,3.32564395945841,0.072291654949912
4.45,-4.53,-0.445528716,name134,0.182482875908946,2998.72516600343,4.99787527667238,0.0365120908000019
1.21,0.49,-1.611516476,name135,0.20591260281974,1657.51771910224,2.76252953183707,0.0745377019310303
1.76,4.04,0.227836534,name136,0.308058436014987,2125.3280565768,3.542213427628,0.086967779415052
-4.75,2.07,-0.58330673,name137,0.261725046566048,2682.06392083045,4.47010653471742,0.0585500691165503
4.83,4.86,0.734269738,name138,0.342052627529741,3205.21359146602,5.34202265244337,0.0640305460654105
1.11,-1.07,-0.29618305,name139,0.184390889145858,1634.54360916245,2.72423934860408,0.0676852748787807
-3.22,0.63,-1.744505405,name140,0.220227155455452,1988.45319735565,3.31408866225942,0.0664517995439838
-4.65,-2.1,-0.632392883,name141,0.237065391822594,2464.41314505578,4.10735524175963,0.0577172846926756
-3.26,-2.6,0.685886025,name142,0.262488094968134,2050.60270266894,3.4176711711149,0.0768032036512471
-2.49,2.16,-2.365648031,name143,0.296816441593117,2036.59181503436,3.39431969172393,0.087445046003421
0.96,0.17,1.123349786,name144,0.230867927612304,1649.14859074226,2.74858098457043,0.0839953157313958
1.2,-4.75,-2.242322922,name145,0.21095023109729,2293.70483505065,3.82284139175108,0.0551815284705449
-2.91,-2.8,-0.18428804,name146,0.194164878389476,1993.73732894565,3.32289554824274,0.0584324350767382
-0.47,-2.32,-0.746469438,name147,0.161245154965971,1591.29032275369,2.65215053792281,0.0607978893582186
-2.44,3.06,-0.662791967,name148,0.265706605111728,2190.83200674085,3.65138667790142,0.0727686844890498
3.25,-4.37,-1.982138753,name149,0.281780056072107,2552.08605066357,4.25347675110595,0.0662469957074154
-1.74,-3.05,0.441031635,name150,0.237065391822594,1817.42521093668,3.0290420182278,0.0782641476730962
0.81,-0.7,-0.495316356,name151,0.205182845286832,1636.3576640507,2.72726277341784,0.0752339845234987
2.5,1.41,1.539116979,name152,0.268328157299975,1754.16383857934,2.92360639763224,0.0917798502278855
-0.07,-4.75,-0.688215792,name153,0.256124969497314,2221.18314824128,3.70197191373547,0.0691860920249046
1.44,0.7,-1.869664073,name154,0.237697286480094,1665.85060729689,2.77641767882815,0.0856129422790666
1.26,-1.73,-0.491532624,name155,0.223606797749979,1639.81329216263,2.73302215360439,0.0818166795520043
-3.12,4.84,-0.390008807,name156,0.190262975904404,2911.02937964871,4.85171563274786,0.039215607489478
4.57,1.89,-0.183683172,name157,0.266833281282527,2349.1087225179,3.9151812041965,0.0681534946572896
3.98,-2.75,-0.724356294,name158,0.177200451466693,2319.22311858555,3.86537186430926,0.045843054093415
-3.91,-1.78,-0.278311431,name159,0.178885438199983,2151.78931677782,3.58631552796304,0.0498800054833957
-0.71,-1.41,0.216679975,name160,0.250199920063936,1597.56296343861,2.66260493906434,0.0939680973294738
1.79,3.29,-0.62010479,name161,0.268328157299975,1905.15788910873,3.17526314851455,0.0845058014878243
-4.2,-1.99,-0.38180086,name162,0.183847763108502,2274.76488501472,3.79127480835786,0.0484923336876583
-4.28,0.97,-0.235313714,name163,0.258069758011279,2331.24794700927,3.88541324501545,0.0664201570688403
3.81,0.17,0.222608507,name164,0.258069758011279,2006.70507811733,3.34450846352888,0.0771622379866793
-2.32,0.38,-0.228525445,name165,0.238537208837531,1808.91687258029,3.01486145430049,0.0791204546057248
0.1,-1.37,-0.652807415,name166,0.189736659610103,1593.83929821143,2.65639883035239,0.0714262698214382
-4.72,0.09,-1.239637852,name167,0.261725046566048,2418.05903155766,4.03009838592943,0.0649425948209669
2.82,0.16,0.157200694,name168,0.364965751817893,1787.56609788729,2.97927682981215,0.122501456785036
-2.65,1.91,-1.030497909,name169,0.233452350598575,2028.70144345346,3.38116907242244,0.0690448615843153
2.94,4.88,0.150154337,name170,0.237065391822594,2636.21760932018,4.39369601553364,0.0539558018999184
-2.26,2.35,-2.708734274,name171,0.278567765543682,2020.7364897892,3.36789414964866,0.0827127436807188
1.87,2.08,0.801069558,name172,0.210237960416287,1727.02350285079,2.87837250475131,0.0730405672195826
0.22,1.26,0.632619858,name173,0.210237960416286,1697.428145121,2.829046908535,0.0743140595449358
-2.59,-0.55,-1.283553839,name174,0.233452350598575,1796.22091211347,2.99370152018912,0.0779811711435504
-2.33,-0.72,0.844860911,name175,0.310161248385417,1749.70490159081,2.91617483598469,0.106358934504929
-0.07,-0.12,-0.661310673,name176,0.24738633753706,1662.00031531556,2.77000052552593,0.0893091301815148
3.39,-0.53,-1.352065921,name177,0.290688837074973,1909.30818588858,3.18218030981431,0.0913489522194724
-4.51,1.2,-0.620931745,name178,0.183847763108502,2443.30676090741,4.07217793484568,0.0451472813934074
0.44,3.64,1.801600456,name179,0.237065391822594,1973.95133479268,3.28991889132113,0.0720581265538118
3.95,1.63,-0.24016811,name180,0.180277563773199,2099.98920912042,3.4999820152007,0.0515081400390745
2.81,1.64,-0.290226758,name181,0.190262975904404,1813.15738145483,3.02192896909138,0.0629607703723136
-0.23,1.29,1.59176147,name182,0.184390889145858,1717.42744429552,2.86237907382587,0.0644187525097435
1.93,-4.15,-1.483474493,name183,0.357351367704113,2177.99677970196,3.62999463283661,0.0984440485039687
-4.25,-0.05,-1.037918687,name184,0.224722050542442,2234.72803273274,3.72454672122123,0.0603354092088712
-1.18,-1,-0.710001528,name185,0.264764045897474,1632.83801910988,2.72139669851647,0.0972897652304078
-4.23,4.06,-0.215823844,name186,0.305286750449476,2994.49051359453,4.99081752265755,0.0611696879446143
-4.55,3.02,-0.871419072,name187,0.193132079158279,2825.2489342385,4.70874822373084,0.0410155884285647
1.74,-3.69,-2.295210361,name188,0.219317121994613,2003.2723730934,3.33878728848899,0.0656876593338977
-4.83,-4.97,-1.239476562,name189,0.20591260281974,3273.75057951132,5.45625096585221,0.0377388437790779
4.85,4.47,2.056123018,name190,0.367695526217004,3069.69326956526,5.11615544927543,0.0718694984666814
-1.39,0.78,-0.873946488,name191,0.248394846967484,1755.50123903045,2.92583539838409,0.0848970680663276
-3.34,1.05,-2.553477287,name192,0.202484567313166,2058.75482645178,3.43125804408629,0.0590117574112923
0.56,2.87,0.861456752,name193,0.305286750449475,1811.76871349008,3.01961452248346,0.101101232682639
-4.94,3.64,-1.749431491,name194,0.342344855372475,3148.775863753,5.24795977292167,0.0652338947297004
4.27,0.37,0.080574125,name195,0.274590604354919,2148.82700148214,3.58137833580357,0.0766717667356717
0.22,-3.66,-0.375811636,name196,0.21095023109729,1852.65766486753,3.08776277477921,0.068318146983417
1.43,-3.55,-0.415513963,name197,0.216333076527839,1920.27098015446,3.20045163359076,0.067594546425038
2.42,-0.3,0.901191831,name198,0.273130005674953,1730.61188674264,2.88435314457106,0.0946936772250094
-0.91,2.26,-0.517947316,name199,0.316227766016838,1835.53028559874,3.05921714266458,0.103368852640975
-4.16,2.44,-0.499415606,name200,0.233452350598575,2539.96455426906,4.23327425711509,0.0551469941278194
-3.79,-1.53,0.027850991,name201,0.234093998214392,2094.42101097873,3.49070168496456,0.0670621609468095
-1.91,-4.42,-1.010539532,name202,0.182482875908946,2248.69873093486,3.74783121822477,0.0486902598552404
-4.09,-0.83,0.620400071,name203,0.256124969497314,2167.94361948322,3.61323936580536,0.0708851375641496
1.39,1.28,-2.957772017,name204,0.176918060129541,1677.46434986977,2.79577391644961,0.0632805317656771
2.76,-1.22,-1.275703788,name205,0.220227155455452,1802.45634021868,3.00409390036447,0.0733090118883213
3.76,-1.7,0.665868104,name206,0.257099202643649,2081.54085126155,3.46923475210259,0.0741083325329395
-0.49,1.25,0.598806143,name207,0.230217288664427,1729.04715159546,2.8817452526591,0.0798881471052989
-1.93,-1.68,-0.41490373,name208,0.250599281722833,1687.0327386062,2.81172123101034,0.0891266456144322
-1.15,2.9,-1.089286089,name209,0.24738633753706,1948.10718118406,3.24684530197344,0.0761928316654624
-1.6,3.48,-1.860998034,name210,0.191049731745428,2131.66016452964,3.55276694088273,0.0537749126031778
-2,2.25,-1.771499634,name211,0.186010752377383,1961.1078044591,3.26851300743183,0.0569099012163751
4.99,-0.44,-0.520101309,name212,0.380131556174965,2429.75043486371,4.04958405810619,0.0938692840352437
2.31,-0.05,0.479304165,name213,0.186010752377383,1714.94962351115,2.85824937251858,0.0650785596826625
3.91,-3.22,0.490590245,name214,0.281602556806574,2407.22067378626,4.01203445631043,0.0701894661855778
-0.15,3.19,0.845977962,name215,0.177200451466693,1906.83453140053,3.17805755233422,0.0557574708917851
-0.91,2.96,-0.697012067,name216,0.24738633753706,1932.01436411552,3.22002394019253,0.0768274839354977
-1.62,-1.76,-0.877625585,name217,0.259615099714943,1653.07932204135,2.75513220340225,0.0942296342057018
0.67,-2.03,1.210802197,name218,0.180277563773199,1611.37394577039,2.68562324295066,0.0671269003373426
-1.47,2.57,1.024649978,name219,0.284253408071038,1933.63079544898,3.22271799241497,0.0882030040295365
-4.41,1.38,-0.008546066,name220,0.20591260281974,2431.81542725994,4.05302571209991,0.0508046623550914
2.79,4.25,-0.502669096,name221,0.226715680975093,2351.12195895039,3.91853659825064,0.0578572319769339
2.41,4.83,-1.366760254,name222,0.230217288664427,2513.97142169189,4.18995236948648,0.0549450848990539
1.44,1.76,-1.672957659,name223,0.212132034355964,1693.4742695815,2.82245711596916,0.0751586386045491
-4.33,-0.26,-0.955000103,name224,0.224722050542442,2255.23917225569,3.75873195375948,0.059786665638042
3.54,-3.9,-2.614894867,name225,0.224722050542442,2481.347813233,4.13557968872167,0.054338706410444
-1.12,4.72,-0.401692808,name226,0.249999999999999,2445.93184854403,4.07655308090671,0.0613263203099012
0.39,-4.6,-1.827464342,name227,0.269072480941475,2171.288623502,3.61881437250333,0.0743537670751934
-3.72,2.11,0.59372282,name228,0.214709105535839,2326.96476639989,3.87827461066649,0.0553620171571452
0.29,-0.05,-0.060515057,name229,0.191049731745428,1652.62787846812,2.75437979744687,0.0693621598308697
0.55,2.52,-0.721994698,name230,0.310644491340181,1766.14502684826,2.9435750447471,0.10553306323701
3.19,-1.45,-0.95086664,name231,0.233238075793812,1905.42362538051,3.17570604230085,0.0734444790188538
1.84,0.01,1.25718832,name232,0.196977156035922,1672.36658065143,2.78727763441905,0.0706700881187882
1.1,1.56,-2.488076687,name233,0.251793566240283,1687.13004384339,2.81188340640566,0.0895462328440365
-3.97,2.59,-0.267316252,name234,0.242074368738204,2510.35202720364,4.18392004533939,0.0578582683500031
1.88,2.92,-1.382778645,name235,0.282311884269862,1830.80268961824,3.0513378160304,0.0925206913461754
-1.33,-4.84,0.063909322,name236,0.458911756223351,2333.75172174426,3.8895862029071,0.117984724411136
-1.72,1.28,-0.149731889,name237,0.280178514522438,1819.44508285329,3.03240847142214,0.0923947143542438
3.39,3.32,0.561851144,name238,0.268328157299975,2198.38387364639,3.66397312274398,0.0732342045945527
-4.17,-3.36,0.583096206,name239,0.223606797749979,2507.72284261373,4.17953807102288,0.0535003615113031
-4.37,3.09,0.249304518,name240,0.193132079158279,2775.70028091881,4.62616713486469,0.0417477521948477
4.18,1.3,-1.138044,name241,0.194164878389476,2151.74711977843,3.58624519963072,0.0541415512830716
-1.44,2.24,-0.851113439,name242,0.291547594742265,1884.21102282447,3.14035170470745,0.0928391537499541
4.03,-2.58,-1.40496552,name243,0.177200451466693,2301.63427056148,3.83605711760247,0.0461933819112276
-2.88,1.95,-0.836503386,name244,0.223606797749979,2081.62985838,3.4693830973,0.06445145764502
-4.02,1.08,-0.076555409,name245,0.282311884269863,2257.04381640248,3.76173969400413,0.0750482242883106
2.55,-4.88,-2.042736053,name246,0.2,2570.91897716673,4.28486496194455,0.0466759166919549
0,4.77,0.743736386,name247,0.21189620100417,2359.81627743185,3.93302712905309,0.0538761096863286
-2.93,4.14,-1.45691824,name248,0.189736659610102,2607.45073640083,4.34575122733472,0.0436602671631687
-0.57,-0.2,-1.710774779,name249,0.211896201004171,1666.36449510156,2.7772741585026,0.0762964651348705
-3.71,1.1,-0.485082895,name250,0.277308492477241,2164.4505173492,3.60741752891533,0.0768717483503002
4.3,-1.99,0.084932052,name251,0.210237960416286,2297.48444496692,3.82914074161153,0.0549047357104471
-2.09,2.63,-3.157337189,name252,0.322490309931942,2037.09983795494,3.39516639659156,0.0949851265775053
1,-1.68,0.813857496,name253,0.223606797749979,1621.19351373758,2.70198918956263,0.0827563628358461
0.1,-2.57,-1.504929423,name254,0.206155281280883,1622.93775042226,2.70489625070377,0.0762155965232471
4.95,-1.18,-0.43566817,name255,0.270185121722126,2458.69200512535,4.09782000854225,0.0659338675585806
-4.65,-4.41,-0.890125751,name256,0.325269119345812,3002.85293099664,5.0047548849944,0.0649920179549764
1.08,0.92,-1.817871213,name257,0.351283361405006,1668.26027963826,2.7804337993971,0.126341206714282
-4.26,-2.29,0.189502195,name258,0.263058928759318,2333.83768426401,3.88972947377335,0.0676291064797701
4.47,-3.58,-0.443848431,name259,0.177200451466693,2701.67376764885,4.50278961274809,0.0393534823312668
-1.57,4.2,-0.015026622,name260,0.19723082923316,2331.563330067,3.88593888344499,0.0507550003098118
-3.37,4.25,-1.32388401,name261,0.188679622641132,2769.77068515365,4.61628447525608,0.0408726159864021
-0.99,-1.74,-0.922752917,name262,0.192353840616713,1603.08842527256,2.67181404212093,0.0719937232098756
-4.07,4.32,0.667626977,name263,0.305286750449476,3022.08952034865,5.03681586724775,0.0606110603396531
3.16,-0.8,0.041128378,name264,0.184390889145858,1864.40817473444,3.10734695789073,0.0593402962863929
0.73,0.89,-0.367695659,name265,0.201246117974981,1672.50956204738,2.78751593674564,0.072195504004878
0.19,-2.81,0.840910137,name266,0.1802775637732,1662.33907517834,2.77056512529723,0.0650688778715711
-3.31,4.83,-0.258114427,name267,0.190262975904404,2961.69661037771,4.93616101729619,0.0385447264053437
3.63,-2.58,-1.70413816,name268,0.192093727122985,2174.22728746111,3.62371214576852,0.0530102059423504
-1.94,-4.6,-1.424883366,name269,0.182482875908946,2322.42389451764,3.87070649086273,0.0471445913917057
-0.7,0.77,-0.450169504,name270,0.211896201004171,1722.0791984625,2.8701319974375,0.0738280334121758
