Long,Lat,Value,Name,min_distance,sum_min_distance,normalization_mutual_sparseness,self_mean_distance,self_density,Long1,Lat1,Value1,Name1,dDist,dV,dV_dDist,log10_nor_mutual_sp,log10_self_sp
-4,5,7.403124237,name22,1,121,0.008264463,7.253565151,0.137863241,-5,5,8.071067812,name11,1,0.667943574,0.667943574,-2.08278537,-0.860551516
-3,-5,6.830951895,name23,1,121,0.008264463,6.790631883,0.147261701,-4,-5,7.403124237,name12,1,0.572172343,0.572172343,-2.08278537,-0.831910188
-3,-4,6,name24,1,121,0.008264463,6.143461389,0.162774686,-4,-4,6.656854249,name13,1,0.656854249,0.656854249,-2.08278537,-0.788413133
-3,-3,5.242640687,name25,1,121,0.008264463,5.626807522,0.17772067,-4,-3,6,name14,1,0.757359313,0.757359313,-2.08278537,-0.750262059
-3,-2,4.605551275,name26,1,121,0.008264463,5.25175904,0.190412392,-4,-2,5.472135955,name15,1,0.86658468,0.86658468,-2.08278537,-0.720304792
-3,-1,4.16227766,name27,1,121,0.008264463,5.024560682,0.199022375,-4,-1,5.123105626,name16,1,0.960827965,0.960827965,-2.08278537,-0.701098096
-3,0,4,name28,1,121,0.008264463,4.948486107,0.202082006,-4,0,5,name17,1,1,1,-2.08278537,-0.694472355
-3,1,4.16227766,name29,1,121,0.008264463,5.024560682,0.199022375,-4,1,5.123105626,name18,1,0.960827965,0.960827965,-2.08278537,-0.701098096
-3,2,4.605551275,name30,1,121,0.008264463,5.25175904,0.190412392,-4,2,5.472135955,name19,1,0.86658468,0.86658468,-2.08278537,-0.720304792
-3,3,5.242640687,name31,1,121,0.008264463,5.626807522,0.17772067,-4,3,6,name20,1,0.757359313,0.757359313,-2.08278537,-0.750262059
-3,4,6,name32,1,121,0.008264463,6.143461389,0.162774686,-4,4,6.656854249,name21,1,0.656854249,0.656854249,-2.08278537,-0.788413133
-3,5,6.830951895,name33,1,121,0.008264463,6.790631883,0.147261701,-4,5,7.403124237,name22,1,0.572172343,0.572172343,-2.08278537,-0.831910188
-2,-5,6.385164807,name34,1,121,0.008264463,6.454082871,0.154940682,-3,-5,6.830951895,name23,1,0.445787088,0.445787088,-2.08278537,-0.809834537
-2,-4,5.472135955,name35,1,121,0.008264463,5.785795393,0.172837083,-3,-4,6,name24,1,0.527864045,0.527864045,-2.08278537,-0.762363071
-2,-3,4.605551275,name36,1,121,0.008264463,5.25175904,0.190412392,-3,-3,5.242640687,name25,1,0.637089412,0.637089412,-2.08278537,-0.720304792
-2,-2,3.828427125,name37,1,121,0.008264463,4.863946738,0.205594357,-3,-2,4.605551275,name26,1,0.777124151,0.777124151,-2.08278537,-0.686988811
-2,-1,3.236067977,name38,1,121,0.008264463,4.628999221,0.216029416,-3,-1,4.16227766,name27,1,0.926209683,0.926209683,-2.08278537,-0.665487108
-2,0,3,name39,1,121,0.008264463,4.550331036,0.219764231,-3,0,4,name28,1,1,1,-2.08278537,-0.658042993
-2,1,3.236067977,name40,1,121,0.008264463,4.628999221,0.216029416,-3,1,4.16227766,name29,1,0.926209683,0.926209683,-2.08278537,-0.665487108
-2,2,3.828427125,name41,1,121,0.008264463,4.863946738,0.205594357,-3,2,4.605551275,name30,1,0.777124151,0.777124151,-2.08278537,-0.686988811
-2,3,4.605551275,name42,1,121,0.008264463,5.25175904,0.190412392,-3,3,5.242640687,name31,1,0.637089412,0.637089412,-2.08278537,-0.720304792
-2,4,5.472135955,name43,1,121,0.008264463,5.785795393,0.172837083,-3,4,6,name32,1,0.527864045,0.527864045,-2.08278537,-0.762363071
-2,5,6.385164807,name44,1,121,0.008264463,6.454082871,0.154940682,-3,5,6.830951895,name33,1,0.445787088,0.445787088,-2.08278537,-0.809834537
-1,-5,6.099019514,name45,1,121,0.008264463,6.249941295,0.160001503,-2,-5,6.385164807,name34,1,0.286145294,0.286145294,-2.08278537,-0.795875938
-1,-4,5.123105626,name46,1,121,0.008264463,5.569056015,0.179563645,-2,-4,5.472135955,name35,1,0.349030329,0.349030329,-2.08278537,-0.745781586
-1,-3,4.16227766,name47,1,121,0.008264463,5.024560682,0.199022375,-2,-3,4.605551275,name36,1,0.443273615,0.443273615,-2.08278537,-0.701098096
-1,-2,3.236067977,name48,1,121,0.008264463,4.628999221,0.216029416,-2,-2,3.828427125,name37,1,0.592359147,0.592359147,-2.08278537,-0.665487108
-1,-1,2.414213562,name49,1,121,0.008264463,4.389316984,0.227825879,-2,-1,3.236067977,name38,1,0.821854415,0.821854415,-2.08278537,-0.642396946
-1,0,2,name50,1,121,0.008264463,4.30905914,0.232069221,-2,0,3,name39,1,1,1,-2.08278537,-0.634382455
-1,1,2.414213562,name51,1,121,0.008264463,4.389316984,0.227825879,-2,1,3.236067977,name40,1,0.821854415,0.821854415,-2.08278537,-0.642396946
-1,2,3.236067977,name52,1,121,0.008264463,4.628999221,0.216029416,-2,2,3.828427125,name41,1,0.592359147,0.592359147,-2.08278537,-0.665487108
-1,3,4.16227766,name53,1,121,0.008264463,5.024560682,0.199022375,-2,3,4.605551275,name42,1,0.443273615,0.443273615,-2.08278537,-0.701098096
-1,4,5.123105626,name54,1,121,0.008264463,5.569056015,0.179563645,-2,4,5.472135955,name43,1,0.349030329,0.349030329,-2.08278537,-0.745781586
-1,5,6.099019514,name55,1,121,0.008264463,6.249941295,0.160001503,-2,5,6.385164807,name44,1,0.286145294,0.286145294,-2.08278537,-0.795875938
0,-5,6,name56,1,121,0.008264463,6.181537935,0.16177204,-1,-5,6.099019514,name45,1,0.099019514,0.099019514,-2.08278537,-0.791096539
0,-4,5,name57,1,121,0.008264463,5.49646783,0.181935023,-1,-4,5.123105626,name46,1,0.123105626,0.123105626,-2.08278537,-0.74008369
0,-3,4,name58,1,121,0.008264463,4.948486107,0.202082006,-1,-3,4.16227766,name47,1,0.16227766,0.16227766,-2.08278537,-0.694472355
0,-2,3,name59,1,121,0.008264463,4.550331036,0.219764231,-1,-2,3.236067977,name48,1,0.236067977,0.236067977,-2.08278537,-0.658042993
0,-1,2,name60,1,121,0.008264463,4.30905914,0.232069221,-1,-1,2.414213562,name49,1,0.414213562,0.414213562,-2.08278537,-0.634382455
0,0,1,name61,1,121,0.008264463,4.228266711,0.236503529,-1,0,2,name50,1,1,1,-2.08278537,-0.626162374
0,1,2,name62,1,121,0.008264463,4.30905914,0.232069221,-1,1,2.414213562,name51,1,0.414213562,0.414213562,-2.08278537,-0.634382455
0,2,3,name63,1,121,0.008264463,4.550331036,0.219764231,-1,2,3.236067977,name52,1,0.236067977,0.236067977,-2.08278537,-0.658042993
0,3,4,name64,1,121,0.008264463,4.948486107,0.202082006,-1,3,4.16227766,name53,1,0.16227766,0.16227766,-2.08278537,-0.694472355
0,4,5,name65,1,121,0.008264463,5.49646783,0.181935023,-1,4,5.123105626,name54,1,0.123105626,0.123105626,-2.08278537,-0.74008369
0,5,6,name66,1,121,0.008264463,6.181537935,0.16177204,-1,5,6.099019514,name55,1,0.099019514,0.099019514,-2.08278537,-0.791096539
1,-5,6.099019514,name67,1,121,0.008264463,6.249941295,0.160001503,0,-5,6,name56,1,0.099019514,0.099019514,-2.08278537,-0.795875938
1,-4,5.123105626,name68,1,121,0.008264463,5.569056015,0.179563645,0,-4,5,name57,1,0.123105626,0.123105626,-2.08278537,-0.745781586
1,-3,4.16227766,name69,1,121,0.008264463,5.024560682,0.199022375,0,-3,4,name58,1,0.16227766,0.16227766,-2.08278537,-0.701098096
1,-2,3.236067977,name70,1,121,0.008264463,4.628999221,0.216029416,0,-2,3,name59,1,0.236067977,0.236067977,-2.08278537,-0.665487108
1,-1,2.414213562,name71,1,121,0.008264463,4.389316984,0.227825879,0,-1,2,name60,1,0.414213562,0.414213562,-2.08278537,-0.642396946
1,0,2,name72,1,121,0.008264463,4.30905914,0.232069221,0,0,1,name61,1,1,1,-2.08278537,-0.634382455
1,1,2.414213562,name73,1,121,0.008264463,4.389316984,0.227825879,0,1,2,name62,1,0.414213562,0.414213562,-2.08278537,-0.642396946
1,2,3.236067977,name74,1,121,0.008264463,4.628999221,0.216029416,0,2,3,name63,1,0.236067977,0.236067977,-2.08278537,-0.665487108
1,3,4.16227766,name75,1,121,0.008264463,5.024560682,0.199022375,0,3,4,name64,1,0.16227766,0.16227766,-2.08278537,-0.701098096
1,4,5.123105626,name76,1,121,0.008264463,5.569056015,0.179563645,0,4,5,name65,1,0.123105626,0.123105626,-2.08278537,-0.745781586
1,5,6.099019514,name77,1,121,0.008264463,6.249941295,0.160001503,0,5,6,name66,1,0.099019514,0.099019514,-2.08278537,-0.795875938
2,-5,6.385164807,name78,1,121,0.008264463,6.454082871,0.154940682,1,-5,6.099019514,name67,1,0.286145294,0.286145294,-2.08278537,-0.809834537
2,-4,5.472135955,name79,1,121,0.008264463,5.785795393,0.172837083,1,-4,5.123105626,name68,1,0.349030329,0.349030329,-2.08278537,-0.762363071
2,-3,4.605551275,name80,1,121,0.008264463,5.25175904,0.190412392,1,-3,4.16227766,name69,1,0.443273615,0.443273615,-2.08278537,-0.720304792
2,-2,3.828427125,name81,1,121,0.008264463,4.863946738,0.205594357,1,-2,3.236067977,name70,1,0.592359147,0.592359147,-2.08278537,-0.686988811
2,-1,3.236067977,name82,1,121,0.008264463,4.628999221,0.216029416,1,-1,2.414213562,name71,1,0.821854415,0.821854415,-2.08278537,-0.665487108
2,0,3,name83,1,121,0.008264463,4.550331036,0.219764231,1,0,2,name72,1,1,1,-2.08278537,-0.658042993
2,1,3.236067977,name84,1,121,0.008264463,4.628999221,0.216029416,1,1,2.414213562,name73,1,0.821854415,0.821854415,-2.08278537,-0.665487108
2,2,3.828427125,name85,1,121,0.008264463,4.863946738,0.205594357,1,2,3.236067977,name74,1,0.592359147,0.592359147,-2.08278537,-0.686988811
2,3,4.605551275,name86,1,121,0.008264463,5.25175904,0.190412392,1,3,4.16227766,name75,1,0.443273615,0.443273615,-2.08278537,-0.720304792
2,4,5.472135955,name87,1,121,0.008264463,5.785795393,0.172837083,1,4,5.123105626,name76,1,0.349030329,0.349030329,-2.08278537,-0.762363071
2,5,6.385164807,name88,1,121,0.008264463,6.454082871,0.154940682,1,5,6.099019514,name77,1,0.286145294,0.286145294,-2.08278537,-0.809834537
3,-5,6.830951895,name89,1,121,0.008264463,6.790631883,0.147261701,2,-5,6.385164807,name78,1,0.445787088,0.445787088,-2.08278537,-0.831910188
3,-4,6,name90,1,121,0.008264463,6.143461389,0.162774686,2,-4,5.472135955,name79,1,0.527864045,0.527864045,-2.08278537,-0.788413133
3,-3,5.242640687,name91,1,121,0.008264463,5.626807522,0.17772067,2,-3,4.605551275,name80,1,0.637089412,0.637089412,-2.08278537,-0.750262059
3,-2,4.605551275,name92,1,121,0.008264463,5.25175904,0.190412392,2,-2,3.828427125,name81,1,0.777124151,0.777124151,-2.08278537,-0.720304792
3,-1,4.16227766,name93,1,121,0.008264463,5.024560682,0.199022375,2,-1,3.236067977,name82,1,0.926209683,0.926209683,-2.08278537,-0.701098096
3,0,4,name94,1,121,0.008264463,4.948486107,0.202082006,2,0,3,name83,1,1,1,-2.08278537,-0.694472355
3,1,4.16227766,name95,1,121,0.008264463,5.024560682,0.199022375,2,1,3.236067977,name84,1,0.926209683,0.926209683,-2.08278537,-0.701098096
3,2,4.605551275,name96,1,121,0.008264463,5.25175904,0.190412392,2,2,3.828427125,name85,1,0.777124151,0.777124151,-2.08278537,-0.720304792
3,3,5.242640687,name97,1,121,0.008264463,5.626807522,0.17772067,2,3,4.605551275,name86,1,0.637089412,0.637089412,-2.08278537,-0.750262059
3,4,6,name98,1,121,0.008264463,6.143461389,0.162774686,2,4,5.472135955,name87,1,0.527864045,0.527864045,-2.08278537,-0.788413133
3,5,6.830951895,name99,1,121,0.008264463,6.790631883,0.147261701,2,5,6.385164807,name88,1,0.445787088,0.445787088,-2.08278537,-0.831910188
4,-5,7.403124237,name100,1,121,0.008264463,7.253565151,0.137863241,3,-5,6.830951895,name89,1,0.572172343,0.572172343,-2.08278537,-0.860551516
4,-4,6.656854249,name101,1,121,0.008264463,6.636092425,0.15069109,3,-4,6,name90,1,0.656854249,0.656854249,-2.08278537,-0.821912426
4,-3,6,name102,1,121,0.008264463,6.143461389,0.162774686,3,-3,5.242640687,name91,1,0.757359313,0.757359313,-2.08278537,-0.788413133
4,-2,5.472135955,name103,1,121,0.008264463,5.785795393,0.172837083,3,-2,4.605551275,name92,1,0.86658468,0.86658468,-2.08278537,-0.762363071
4,-1,5.123105626,name104,1,121,0.008264463,5.569056015,0.179563645,3,-1,4.16227766,name93,1,0.960827965,0.960827965,-2.08278537,-0.745781586
4,0,5,name105,1,121,0.008264463,5.49646783,0.181935023,3,0,4,name94,1,1,1,-2.08278537,-0.74008369
4,1,5.123105626,name106,1,121,0.008264463,5.569056015,0.179563645,3,1,4.16227766,name95,1,0.960827965,0.960827965,-2.08278537,-0.745781586
4,2,5.472135955,name107,1,121,0.008264463,5.785795393,0.172837083,3,2,4.605551275,name96,1,0.86658468,0.86658468,-2.08278537,-0.762363071
4,3,6,name108,1,121,0.008264463,6.143461389,0.162774686,3,3,5.242640687,name97,1,0.757359313,0.757359313,-2.08278537,-0.788413133
4,4,6.656854249,name109,1,121,0.008264463,6.636092425,0.15069109,3,4,6,name98,1,0.656854249,0.656854249,-2.08278537,-0.821912426
4,5,7.403124237,name110,1,121,0.008264463,7.253565151,0.137863241,3,5,6.830951895,name99,1,0.572172343,0.572172343,-2.08278537,-0.860551516
5,-5,8.071067812,name111,1,121,0.008264463,7.833176193,0.127662135,4,-5,7.403124237,name100,1,0.667943574,0.667943574,-2.08278537,-0.893937895
5,-4,7.403124237,name112,1,121,0.008264463,7.253565151,0.137863241,4,-4,6.656854249,name101,1,0.746269988,0.746269988,-2.08278537,-0.860551516
5,-3,6.830951895,name113,1,121,0.008264463,6.790631883,0.147261701,4,-3,6,name102,1,0.830951895,0.830951895,-2.08278537,-0.831910188
5,-2,6.385164807,name114,1,121,0.008264463,6.454082871,0.154940682,4,-2,5.472135955,name103,1,0.913028852,0.913028852,-2.08278537,-0.809834537
5,-1,6.099019514,name115,1,121,0.008264463,6.249941295,0.160001503,4,-1,5.123105626,name104,1,0.975913888,0.975913888,-2.08278537,-0.795875938
5,0,6,name116,1,121,0.008264463,6.181537935,0.16177204,4,0,5,name105,1,1,1,-2.08278537,-0.791096539
5,1,6.099019514,name117,1,121,0.008264463,6.249941295,0.160001503,4,1,5.123105626,name106,1,0.975913888,0.975913888,-2.08278537,-0.795875938
5,2,6.385164807,name118,1,121,0.008264463,6.454082871,0.154940682,4,2,5.472135955,name107,1,0.913028852,0.913028852,-2.08278537,-0.809834537
5,3,6.830951895,name119,1,121,0.008264463,6.790631883,0.147261701,4,3,6,name108,1,0.830951895,0.830951895,-2.08278537,-0.831910188
5,4,7.403124237,name120,1,121,0.008264463,7.253565151,0.137863241,4,4,6.656854249,name109,1,0.746269988,0.746269988,-2.08278537,-0.860551516
5,5,8.071067812,name121,1,121,0.008264463,7.833176193,0.127662135,4,5,7.403124237,name110,1,0.667943574,0.667943574,-2.08278537,-0.893937895
