Long,Lat,Value,Name
2.02399161535537,2.01233189348352,3.85412363231865,name195
2.01839077882824,2.02399525256649,3.8584013221503,name196
2.04172670690844,2.00496544303257,3.86156152711382,name197
2.09027161099153,2.09447871897216,3.95906683127374,name198
2.04908640924681,2.04892526384,3.89773184566167,name199
2.03377194098214,2.09000538464177,3.91622201071143,name200
2.03692467811202,2.01112027552938,3.86245819304791,name201
2.07802520683211,2.03897388369613,3.91128893423935,name202
2.02416912859138,2.04039121455881,3.8741010715685,name203
2.00964545251684,2.01319732926063,3.84458051940242,name204
2.09420505907755,2.09561345402298,3.9626492499363,name205
2.05752085950785,2.00597795429472,3.87355870662604,name206
2.02347799133724,2.03531585712221,3.87001286054249,name207
2.0821194040198,2.00154034376516,3.88814559195261,name208
2.00430238016578,2.01689900294627,3.84343271754826,name209
2.06491154749565,2.07317223856587,3.92607293650399,name210
2.06477459631363,2.04509237064309,3.9061481273405,name211
2.05470088922863,2.02963208056078,3.88811393934492,name212
2.07446928070742,2.01889550150325,3.89471273921763,name213
2.06867754333653,2.01835111557373,3.89018476987935,name214
2.03684845964903,2.06256185607297,3.89877785587337,name215
2.07802274351514,2.00811257688658,3.88975684859751,name216
2.09293859709687,2.07757126786084,3.94901582638322,name217
2.04867916324032,2.04358585885809,3.89367058878854,name218
2.04467837494298,2.03063494720166,3.88169879511307,name219
2.05085086553811,2.05107715641721,3.90050112467741,name220
2.08176277083223,2.07948314168835,3.94244564445787,name221
