Long,Lat,Value,Name,min_distance,sum_min_distance,normalization_mutual_sparseness,self_mean_distance,self_density
1,-5,6.09901951359278,name67,1,117.04,0.00854408749145591,6.23033516214658,0.16050500879562
1,-4,5.12310562561766,name68,1,117.04,0.00854408749145591,5.54901921670774,0.180212026836934
1,-3,4.16227766016838,name69,1,117.04,0.00854408749145591,5.00396172939592,0.199841656287152
1,-2,3.23606797749979,name70,1,117.04,0.00854408749145591,4.60764312667266,0.217030697149962
1,-1,2.41421356237309,name71,1,117.04,0.00854408749145591,4.36691165473813,0.228994786032594
1,0,2,name72,1,117.04,0.00854408749145591,4.2852158687251,0.233360472525626
1,1,2.41421356237309,name73,1,117.04,0.00854408749145591,4.36407029324127,0.229143880094856
1,2,3.23606797749979,name74,1,117.04,0.00854408749145591,4.60708103733412,0.217057176094009
1,3,4.16227766016838,name75,1,117.04,0.00854408749145591,5.01628300550768,0.199350793984717
1,4,5.12310562561766,name76,1,117.04,0.00854408749145591,5.57089446237241,0.179504387806001
1,5,6.09901951359278,name77,1,117.04,0.00854408749145591,6.25664278320136,0.159830125300573
2,-5,6.3851648071345,name78,1,117.04,0.00854408749145591,6.43647194382942,0.155364617251022
2,-4,5.47213595499958,name79,1,117.04,0.00854408749145591,5.76801361262194,0.173369909844134
2,-3,4.60555127546399,name80,1,117.04,0.00854408749145591,5.23374435579391,0.19106779621228
2,-2,3.82842712474619,name81,1,117.04,0.00854408749145591,4.84559590352448,0.206372966279058
2,-1,3.23606797749979,name82,1,117.04,0.00854408749145591,4.61012130424637,0.21691403197545
2,0,3,name83,1,117.04,0.00854408749145591,4.53051190461568,0.22072560917039
2,1,3.23606797749979,name84,1,117.04,0.00854408749145591,4.60708103733412,0.217057176094009
2,2,3.82842712474619,name85,0.00999999999999979,117.04,8.54408749145573e-05,4.83577947638842,0.00206791894643389
2,2.01,3.83550700933713,name86,0.00999999999999979,117.04,8.54408749145573e-05,4.83904976620802,0.0020665214211748
2,4,5.47213595499958,name87,1,117.04,0.00854408749145591,5.79687679824539,0.172506685031271
2,5,6.3851648071345,name88,1,117.04,0.00854408749145591,6.46726360246242,0.154624901885745
3,-5,6.8309518948453,name89,1,117.04,0.00854408749145591,6.77536465223483,0.147593532057371
3,-4,6,name90,1,117.04,0.00854408749145591,6.12840871215381,0.1631744955288
3,-3,5.24264068711928,name91,1,117.04,0.00854408749145591,5.61205759405651,0.178187765047005
3,-2,4.60555127546399,name92,1,117.04,0.00854408749145591,5.23746636828133,0.190932013627068
3,-1,4.16227766016838,name93,1,117.04,0.00854408749145591,5.01103082850345,0.199559738150454
3,0,4,name94,1,117.04,0.00854408749145591,4.9364438828855,0.20257497577699
3,1,4.16227766016838,name95,1,117.04,0.00854408749145591,5.01628300550768,0.199350793984717
2.01,2,3.83550700933713,name96,0.00999999999999979,117.04,8.54408749145573e-05,4.83904976620802,0.0020665214211748
2.01,2.01,3.84256926036992,name97,0.00999999999999979,117.04,8.54408749145573e-05,4.84231950743043,0.00206512601753251
3,4,6,name98,1,117.04,0.00854408749145591,6.16235459296423,0.162275634242426
3,5,6.8309518948453,name99,1,117.04,0.00854408749145591,6.80917762389832,0.146860613018858
4,-5,7.40312423743285,name100,1,117.04,0.00854408749145591,7.24085303644178,0.13810527502315
4,-4,6.65685424949238,name101,1,117.04,0.00854408749145591,6.62402905342839,0.150965521427239
4,-3,6,name102,1,117.04,0.00854408749145591,6.13229742020949,0.163071020773457
4,-2,5.47213595499958,name103,1,117.04,0.00854408749145591,5.77594617236544,0.173131807353819
4,-1,5.12310562561766,name104,1,117.04,0.00854408749145591,5.56126203270042,0.179815299858191
4,0,5,name105,1,117.04,0.00854408749145591,5.4921464758882,0.182078173695882
4,1,5.12310562561766,name106,1,117.04,0.00854408749145591,5.57089446237241,0.179504387806001
4,2,5.47213595499958,name107,1,117.04,0.00854408749145591,5.79687679824539,0.172506685031271
4,3,6,name108,1,117.04,0.00854408749145591,6.16235459296423,0.162275634242426
4,4,6.65685424949238,name109,1,117.04,0.00854408749145591,6.65751463611865,0.150206203764804
4,5,7.40312423743285,name110,1,117.04,0.00854408749145591,7.27491649267572,0.137458622515707
5,-5,8.07106781186548,name111,1,117.04,0.00854408749145591,7.82307216625071,0.127827019711523
5,-4,7.40312423743285,name112,1,117.04,0.00854408749145591,7.24450797267376,0.138035599349465
5,-3,6.8309518948453,name113,1,117.04,0.00854408749145591,6.78298035152026,0.147427819067156
5,-2,6.3851648071345,name114,1,117.04,0.00854408749145591,6.44838101234379,0.155077685094251
5,-1,6.09901951359278,name115,1,117.04,0.00854408749145591,6.24702687939572,0.160076148111072
5,0,6,name116,1,117.04,0.00854408749145591,6.18265900450413,0.161742706377869
5,1,6.09901951359278,name117,1,117.04,0.00854408749145591,6.25664278320136,0.159830125300573
5,2,6.3851648071345,name118,1,117.04,0.00854408749145591,6.46726360246241,0.154624901885745
5,3,6.8309518948453,name119,1,117.04,0.00854408749145591,6.80917762389832,0.146860613018858
5,4,7.40312423743285,name120,1,117.04,0.00854408749145591,7.27491649267571,0.137458622515707
5,5,8.07106781186548,name121,1,117.04,0.00854408749145591,7.85534385870201,0.127301874747624
