Long,Lat,Value,Name,min_distance,sum_min_distance,normalization_mutual_sparseness,self_mean_distance,self_density
-3,-2,4.60555127546399,name26,1,118.2,0.00846023688663283,5.23481953242228,0.191028552905486
-3,-1,4.16227766016838,name27,1,118.2,0.00846023688663283,5.00791024990649,0.199684089789483
-3,0,4,name28,1,118.2,0.00846023688663283,4.93250502679227,0.202736742196556
-3,1,4.16227766016838,name29,1,118.2,0.00846023688663283,5.00976379878148,0.199610209216496
-3,2,4.60555127546399,name30,1,118.2,0.00846023688663283,5.2387231533816,0.190886208475151
-3,3,5.24264068711928,name31,1,118.2,0.00846023688663283,5.61602036250461,0.178062032444987
-3,4,6,name32,1,118.2,0.00846023688663283,6.13517416107906,0.162994557895993
-3,5,6.8309518948453,name33,1,118.2,0.00846023688663283,6.78482163198738,0.147387809767238
-2,-5,6.3851648071345,name34,1,118.2,0.00846023688663283,6.43767471112622,0.155335590080639
-2,-4,5.47213595499958,name35,1,118.2,0.00846023688663283,5.76910419616063,0.173337136234341
-2,-3,4.60555127546399,name36,1,118.2,0.00846023688663283,5.23481953242228,0.191028552905486
-2,-2,3.82842712474619,name37,1,118.2,0.00846023688663283,4.84685873427378,0.206319196581626
-2,-1,3.23606797749979,name38,1,118.2,0.00846023688663283,4.61198296487841,0.216826473041052
-2,0,3,name39,1,118.2,0.00846023688663283,4.53380460690773,0.220565305897037
-2,1,3.23606797749979,name40,1,118.2,0.00846023688663283,4.61363748258906,0.216748715904489
-2,2,3.82842712474619,name41,1,118.2,0.00846023688663283,4.85060975075521,0.206159648247173
-2,3,4.60555127546399,name42,1,118.2,0.00846023688663283,5.24120171282904,0.190795938563531
-2,4,5.47213595499958,name43,1,118.2,0.00846023688663283,5.7783386125776,0.173060124552638
-2,5,6.3851648071345,name44,1,118.2,0.00846023688663283,6.4495679574457,0.155049145399817
-1,-5,6.09901951359278,name45,1,118.2,0.00846023688663283,6.23404107010963,0.160409594475516
-1,-4,5.12310562561766,name46,1,118.2,0.00846023688663283,5.5527916625167,0.180089594707893
-1,-3,4.16227766016838,name47,1,118.2,0.00846023688663283,5.00791024990649,0.199684089789483
-1,-2,3.23606797749979,name48,1,118.2,0.00846023688663283,4.61198296487841,0.216826473041052
-1,-1,2.41421356237309,name49,1,118.2,0.00846023688663283,4.37206441571531,0.228724900851304
-1,0,2,name50,1,118.2,0.00846023688663283,4.29194770956107,0.232994450927798
-1,1,2.41421356237309,name51,1,118.2,0.00846023688663283,4.37318182766657,0.228666458292126
-1,2,3.23606797749979,name52,1,118.2,0.00846023688663283,4.61519245185989,0.216675688052187
-1,3,4.16227766016838,name53,1,118.2,0.00846023688663283,5.01438645091268,0.199426192972819
-1,4,5.12310562561766,name54,1,118.2,0.00846023688663283,5.56290240850365,0.179762276338223
-1,5,6.09901951359278,name55,1,118.2,0.00846023688663283,6.24729147558511,0.160069368286733
0,-5,6,name56,1,118.2,0.00846023688663283,6.16641259994083,0.162168843520071
0,-4,5,name57,1,118.2,0.00846023688663283,5.48095280348531,0.182450029375204
0,-3,4,name58,1,118.2,0.00846023688663283,4.93250502679227,0.202736742196556
0,-2,3,name59,1,118.2,0.00846023688663283,4.53380460690774,0.220565305897037
0,-1,2,name60,1,118.2,0.00846023688663283,4.29194770956107,0.232994450927798
0,0,1,name61,1,118.2,0.00846023688663283,4.21072377944572,0.237488862337969
0,1,2,name62,1,118.2,0.00846023688663283,4.29188474198449,0.232997869261889
0,2,3,name63,1,118.2,0.00846023688663283,4.53569363517612,0.220473444732819
0,3,4,name64,1,118.2,0.00846023688663283,4.93905972917969,0.202467687137302
0,4,5,name65,1,118.2,0.00846023688663283,5.49254286424331,0.182065033394649
0,5,6,name66,1,118.2,0.00846023688663283,6.18162528243756,0.161769753796153
1,-5,6.09901951359278,name67,1,118.2,0.00846023688663283,6.23589243524744,0.160361970701684
1,-4,5.12310562561766,name68,1,118.2,0.00846023688663283,5.5546817264507,0.180028316516881
1,-3,4.16227766016838,name69,1,118.2,0.00846023688663283,5.00976379878148,0.199610209216496
1,-2,3.23606797749979,name70,1,118.2,0.00846023688663283,4.61363748258906,0.216748715904489
1,-1,2.41421356237309,name71,1,118.2,0.00846023688663283,4.37318182766656,0.228666458292126
1,0,2,name72,1,118.2,0.00846023688663283,4.29188474198449,0.232997869261889
1,1,2.41421356237309,name73,1,118.2,0.00846023688663283,4.37113497146515,0.228773535140877
1,2,3.23606797749979,name74,1,118.2,0.00846023688663283,4.61256518362426,0.21679910422735
1,3,4.16227766016838,name75,1,118.2,0.00846023688663283,5.01707061435977,0.199319498740524
1,4,5.12310562561766,name76,1,118.2,0.00846023688663283,5.56921489156944,0.179558522964122
1,5,6.09901951359278,name77,1,118.2,0.00846023688663283,6.25390305275809,0.159900144208181
2,-5,6.3851648071345,name78,1,118.2,0.00846023688663283,6.44141005324414,0.155245511733314
2,-4,5.47213595499958,name79,1,118.2,0.00846023688663283,5.77296875827235,0.173221100247088
2,-3,4.60555127546399,name80,1,118.2,0.00846023688663283,5.2387231533816,0.190886208475151
2,-2,3.82842712474619,name81,1,118.2,0.00846023688663283,4.85060975075521,0.206159648247173
2,-1,3.23606797749979,name82,1,118.2,0.00846023688663283,4.61519245185989,0.216675688052187
2,0,3,name83,1,118.2,0.00846023688663283,4.53569363517612,0.220473444732819
2,1,3.23606797749979,name84,1,118.2,0.00846023688663283,4.61256518362426,0.21679910422735
2,2,3.82842712474619,name85,0.3,118.2,0.00253807106598985,4.84403049249749,0.0619318975106876
2,2.3,4.04795013082563,name86,0.3,118.2,0.00253807106598985,4.94756112180915,0.0606359360933576
2,4,5.47213595499958,name87,1,118.2,0.00846023688663283,5.79244840129927,0.172638568480937
2,5,6.3851648071345,name88,1,118.2,0.00846023688663283,6.46269314278572,0.154734253647227
3,-5,6.8309518948453,name89,1,118.2,0.00846023688663283,6.77958450622574,0.147501664605212
3,-4,6,name90,1,118.2,0.00846023688663283,6.13252195975288,0.163065050001109
3,-3,5.24264068711928,name91,1,118.2,0.00846023688663283,5.6160203625046,0.178062032444987
3,-2,4.60555127546399,name92,1,118.2,0.00846023688663283,5.24120171282904,0.19079593856353
3,-1,4.16227766016838,name93,1,118.2,0.00846023688663283,5.01438645091268,0.199426192972819
3,0,4,name94,1,118.2,0.00846023688663283,4.93905972917969,0.202467687137302
3,1,4.16227766016838,name95,1,118.2,0.00846023688663283,5.01707061435977,0.199319498740524
2.3,2,4.04795013082563,name96,0.3,118.2,0.00253807106598985,4.94756112180915,0.0606359360933575
2.3,2.3,4.25269119345812,name97,0.3,118.2,0.00253807106598985,5.05035119624584,0.0594018095658385
3,4,6,name98,1,118.2,0.00846023688663283,6.15609084215715,0.162440747812225
3,5,6.8309518948453,name99,1,118.2,0.00846023688663283,6.80324036195326,0.14698877987502
4,-5,7.40312423743285,name100,1,118.2,0.00846023688663283,7.2443008362212,0.138039546204382
4,-4,6.65685424949238,name101,1,118.2,0.00846023688663283,6.62723759928825,0.150892432181305
4,-3,6,name102,1,118.2,0.00846023688663283,6.13517416107906,0.162994557895993
4,-2,5.47213595499958,name103,1,118.2,0.00846023688663283,5.7783386125776,0.173060124552638
4,-1,5.12310562561766,name104,1,118.2,0.00846023688663283,5.56290240850365,0.179762276338223
4,0,5,name105,1,118.2,0.00846023688663283,5.49254286424331,0.182065033394649
4,1,5.12310562561766,name106,1,118.2,0.00846023688663283,5.56921489156944,0.179558522964122
4,2,5.47213595499958,name107,1,118.2,0.00846023688663283,5.79244840129927,0.172638568480937
4,3,6,name108,1,118.2,0.00846023688663283,6.15609084215715,0.162440747812225
4,4,6.65685424949238,name109,1,118.2,0.00846023688663283,6.65082222053914,0.15035734933822
4,5,7.40312423743285,name110,1,118.2,0.00846023688663283,7.26833253351174,0.137583138276813
5,-5,8.07106781186548,name111,1,118.2,0.00846023688663283,7.82574334441516,0.127783388234122
5,-4,7.40312423743285,name112,1,118.2,0.00846023688663283,7.24682426044434,0.137991479310233
5,-3,6.8309518948453,name113,1,118.2,0.00846023688663283,6.78482163198738,0.147387809767238
5,-2,6.3851648071345,name114,1,118.2,0.00846023688663283,6.4495679574457,0.155049145399817
5,-1,6.09901951359278,name115,1,118.2,0.00846023688663283,6.24729147558511,0.160069368286733
5,0,6,name116,1,118.2,0.00846023688663283,6.18162528243756,0.161769753796153
5,1,6.09901951359278,name117,1,118.2,0.00846023688663283,6.25390305275809,0.159900144208181
5,2,6.3851648071345,name118,1,118.2,0.00846023688663283,6.46269314278571,0.154734253647227
5,3,6.8309518948453,name119,1,118.2,0.00846023688663283,6.80324036195326,0.14698877987502
5,4,7.40312423743285,name120,1,118.2,0.00846023688663283,7.26833253351173,0.137583138276813
5,5,8.07106781186548,name121,1,118.2,0.00846023688663283,7.84860137080002,0.127411235805707
