Long,Lat,Value,Name,min_distance,sum_min_distance,normalization_mutual_sparseness,self_mean_distance,self_density,Long1,Lat1,Value1,Name1
-3,-5,6.8309518948453,name23,1,117.04,0.00854408749145591,6.76714318060371,0.147772844952689,-4,-5,7.40312423743285,name12
-3,-4,6,name24,1,117.04,0.00854408749145591,6.11972616026195,0.163406004421151,-4,-4,6.65685424949238,name13
-3,-3,5.24264068711928,name25,1,117.04,0.00854408749145591,5.60293847220987,0.17847777643105,-4,-3,6,name14
-3,-2,4.60555127546399,name26,1,117.04,0.00854408749145591,5.22796797250209,0.191278907074368,-4,-2,5.47213595499958,name15
-3,-1,4.16227766016838,name27,1,117.04,0.00854408749145591,5.00120963496808,0.19995162630418,-4,-1,5.12310562561766,name16
-3,0,4,name28,1,117.04,0.00854408749145591,4.92613438022921,0.202998928330792,-4,0,5,name17
-3,1,4.16227766016838,name29,1,117.04,0.00854408749145591,5.00396172939592,0.199841656287152,-4,1,5.12310562561766,name18
-3,2,4.60555127546399,name30,1,117.04,0.00854408749145591,5.23374435579391,0.19106779621228,-4,2,5.47213595499958,name19
-3,3,5.24264068711928,name31,1,117.04,0.00854408749145591,5.61205759405651,0.178187765047005,-4,3,6,name20
-3,4,6,name32,1,117.04,0.00854408749145591,6.13229742020949,0.163071020773457,-4,4,6.65685424949238,name21
-3,5,6.8309518948453,name33,1,117.04,0.00854408749145591,6.78298035152026,0.147427819067156,-4,5,7.40312423743285,name22
-2,-5,6.3851648071345,name34,1,117.04,0.00854408749145591,6.43102861813377,0.155496120353169,-3,-5,6.8309518948453,name23
-2,-4,5.47213595499958,name35,1,117.04,0.00854408749145591,5.76234720529415,0.17354039324136,-3,-4,6,name24
-2,-3,4.60555127546399,name36,1,117.04,0.00854408749145591,5.22796797250209,0.191278907074368,-3,-3,5.24264068711928,name25
-2,-2,3.82842712474619,name37,1,117.04,0.00854408749145591,4.83995956795124,0.206613296239435,-3,-2,4.60555127546399,name26
-2,-1,3.23606797749979,name38,1,117.04,0.00854408749145591,4.60514155434305,0.21714859102581,-3,-1,4.16227766016838,name27
-2,0,3,name39,1,117.04,0.00854408749145591,4.52722384742748,0.220885918987247,-3,0,4,name28
-2,1,3.23606797749979,name40,1,117.04,0.00854408749145591,4.60764312667266,0.217030697149962,-3,1,4.16227766016838,name29
-2,2,3.82842712474619,name41,1,117.04,0.00854408749145591,4.84559590352448,0.206372966279058,-3,2,4.60555127546399,name30
-2,3,4.60555127546399,name42,1,117.04,0.00854408749145591,5.23746636828133,0.190932013627068,-3,3,5.24264068711928,name31
-2,4,5.47213595499958,name43,1,117.04,0.00854408749145591,5.77594617236544,0.173131807353819,-3,4,6,name32
-2,5,6.3851648071345,name44,1,117.04,0.00854408749145591,6.44838101234379,0.155077685094251,-3,5,6.8309518948453,name33
-1,-5,6.09901951359278,name45,1,117.04,0.00854408749145591,6.22763342425894,0.16057464077841,-2,-5,6.3851648071345,name34
-1,-4,5.12310562561766,name46,1,117.04,0.00854408749145591,5.54624201633179,0.180302265399768,-2,-4,5.47213595499958,name35
-1,-3,4.16227766016838,name47,1,117.04,0.00854408749145591,5.00120963496808,0.19995162630418,-2,-3,4.60555127546399,name36
-1,-2,3.23606797749979,name48,1,117.04,0.00854408749145591,4.60514155434305,0.21714859102581,-2,-2,3.82842712474619,name37
-1,-1,2.41421356237309,name49,1,117.04,0.00854408749145591,4.36514501649764,0.229087463582676,-2,-1,3.23606797749979,name38
-1,0,2,name50,1,117.04,0.00854408749145591,4.28513936588556,0.233364638723563,-2,0,3,name39
-1,1,2.41421356237309,name51,1,117.04,0.00854408749145591,4.36691165473813,0.228994786032594,-2,1,3.23606797749979,name40
-1,2,3.23606797749979,name52,1,117.04,0.00854408749145591,4.61012130424637,0.21691403197545,-2,2,3.82842712474619,name41
-1,3,4.16227766016838,name53,1,117.04,0.00854408749145591,5.01103082850345,0.199559738150454,-2,3,4.60555127546399,name42
-1,4,5.12310562561766,name54,1,117.04,0.00854408749145591,5.56126203270042,0.179815299858191,-2,4,5.47213595499958,name43
-1,5,6.09901951359278,name55,1,117.04,0.00854408749145591,6.24702687939572,0.160076148111072,-2,5,6.3851648071345,name44
0,-5,6,name56,1,117.04,0.00854408749145591,6.16036357348416,0.162328081463287,-1,-5,6.09901951359278,name45
0,-4,5,name57,1,117.04,0.00854408749145591,5.47475856603475,0.182656456524672,-1,-4,5.12310562561766,name46
0,-3,4,name58,1,117.04,0.00854408749145591,4.92613438022921,0.202998928330792,-1,-3,4.16227766016838,name47
0,-2,3,name59,1,117.04,0.00854408749145591,4.52722384742748,0.220885918987247,-1,-2,3.23606797749979,name48
0,-1,2,name60,1,117.04,0.00854408749145591,4.28513936588556,0.233364638723563,-1,-1,2.41421356237309,name49
0,0,1,name61,1,117.04,0.00854408749145591,4.20376537797851,0.237881972490309,-1,0,2,name50
0,1,2,name62,1,117.04,0.00854408749145591,4.2852158687251,0.233360472525626,-1,1,2.41421356237309,name51
0,2,3,name63,1,117.04,0.00854408749145591,4.53051190461568,0.22072560917039,-1,2,3.23606797749979,name52
0,3,4,name64,1,117.04,0.00854408749145591,4.9364438828855,0.20257497577699,-1,3,4.16227766016838,name53
0,4,5,name65,1,117.04,0.00854408749145591,5.4921464758882,0.182078173695882,-1,4,5.12310562561766,name54
0,5,6,name66,1,117.04,0.00854408749145591,6.18265900450413,0.161742706377869,-1,5,6.09901951359278,name55
1,-5,6.09901951359278,name67,1,117.04,0.00854408749145591,6.23033516214658,0.16050500879562,0,-5,6,name56
1,-4,5.12310562561766,name68,1,117.04,0.00854408749145591,5.54901921670774,0.180212026836934,0,-4,5,name57
1,-3,4.16227766016838,name69,1,117.04,0.00854408749145591,5.00396172939592,0.199841656287152,0,-3,4,name58
1,-2,3.23606797749979,name70,1,117.04,0.00854408749145591,4.60764312667266,0.217030697149962,0,-2,3,name59
1,-1,2.41421356237309,name71,1,117.04,0.00854408749145591,4.36691165473813,0.228994786032594,0,-1,2,name60
1,0,2,name72,1,117.04,0.00854408749145591,4.2852158687251,0.233360472525626,0,0,1,name61
1,1,2.41421356237309,name73,1,117.04,0.00854408749145591,4.36407029324127,0.229143880094856,0,1,2,name62
1,2,3.23606797749979,name74,1,117.04,0.00854408749145591,4.60708103733412,0.217057176094009,0,2,3,name63
1,3,4.16227766016838,name75,1,117.04,0.00854408749145591,5.01628300550768,0.199350793984717,0,3,4,name64
1,4,5.12310562561766,name76,1,117.04,0.00854408749145591,5.57089446237241,0.179504387806001,0,4,5,name65
1,5,6.09901951359278,name77,1,117.04,0.00854408749145591,6.25664278320136,0.159830125300573,0,5,6,name66
2,-5,6.3851648071345,name78,1,117.04,0.00854408749145591,6.43647194382942,0.155364617251022,1,-5,6.09901951359278,name67
2,-4,5.47213595499958,name79,1,117.04,0.00854408749145591,5.76801361262194,0.173369909844134,1,-4,5.12310562561766,name68
2,-3,4.60555127546399,name80,1,117.04,0.00854408749145591,5.23374435579391,0.19106779621228,1,-3,4.16227766016838,name69
2,-2,3.82842712474619,name81,1,117.04,0.00854408749145591,4.84559590352448,0.206372966279058,1,-2,3.23606797749979,name70
2,-1,3.23606797749979,name82,1,117.04,0.00854408749145591,4.61012130424637,0.21691403197545,1,-1,2.41421356237309,name71
2,0,3,name83,1,117.04,0.00854408749145591,4.53051190461568,0.22072560917039,1,0,2,name72
2,1,3.23606797749979,name84,1,117.04,0.00854408749145591,4.60708103733412,0.217057176094009,1,1,2.41421356237309,name73
2,2,3.82842712474619,name85,0.00999999999999979,117.04,8.54408749145573e-05,4.83577947638842,0.00206791894643389,2,2.01,3.83550700933713,name86
2,2.01,3.83550700933713,name86,0.00999999999999979,117.04,8.54408749145573e-05,4.83904976620802,0.0020665214211748,2,2,3.82842712474619,name85
2,4,5.47213595499958,name87,1,117.04,0.00854408749145591,5.79687679824539,0.172506685031271,1,4,5.12310562561766,name76
2,5,6.3851648071345,name88,1,117.04,0.00854408749145591,6.46726360246242,0.154624901885745,1,5,6.09901951359278,name77
3,-5,6.8309518948453,name89,1,117.04,0.00854408749145591,6.77536465223483,0.147593532057371,2,-5,6.3851648071345,name78
3,-4,6,name90,1,117.04,0.00854408749145591,6.12840871215381,0.1631744955288,2,-4,5.47213595499958,name79
3,-3,5.24264068711928,name91,1,117.04,0.00854408749145591,5.61205759405651,0.178187765047005,2,-3,4.60555127546399,name80
3,-2,4.60555127546399,name92,1,117.04,0.00854408749145591,5.23746636828133,0.190932013627068,2,-2,3.82842712474619,name81
3,-1,4.16227766016838,name93,1,117.04,0.00854408749145591,5.01103082850345,0.199559738150454,2,-1,3.23606797749979,name82
3,0,4,name94,1,117.04,0.00854408749145591,4.9364438828855,0.20257497577699,2,0,3,name83
3,1,4.16227766016838,name95,1,117.04,0.00854408749145591,5.01628300550768,0.199350793984717,2,1,3.23606797749979,name84
2.01,2,3.83550700933713,name96,0.00999999999999979,117.04,8.54408749145573e-05,4.83904976620802,0.0020665214211748,2,2,3.82842712474619,name85
2.01,2.01,3.84256926036992,name97,0.00999999999999979,117.04,8.54408749145573e-05,4.84231950743043,0.00206512601753251,2,2.01,3.83550700933713,name86
3,4,6,name98,1,117.04,0.00854408749145591,6.16235459296423,0.162275634242426,2,4,5.47213595499958,name87
3,5,6.8309518948453,name99,1,117.04,0.00854408749145591,6.80917762389832,0.146860613018858,2,5,6.3851648071345,name88
4,-5,7.40312423743285,name100,1,117.04,0.00854408749145591,7.24085303644178,0.13810527502315,3,-5,6.8309518948453,name89
4,-4,6.65685424949238,name101,1,117.04,0.00854408749145591,6.62402905342839,0.150965521427239,3,-4,6,name90
4,-3,6,name102,1,117.04,0.00854408749145591,6.13229742020949,0.163071020773457,3,-3,5.24264068711928,name91
4,-2,5.47213595499958,name103,1,117.04,0.00854408749145591,5.77594617236544,0.173131807353819,3,-2,4.60555127546399,name92
4,-1,5.12310562561766,name104,1,117.04,0.00854408749145591,5.56126203270042,0.179815299858191,3,-1,4.16227766016838,name93
4,0,5,name105,1,117.04,0.00854408749145591,5.4921464758882,0.182078173695882,3,0,4,name94
4,1,5.12310562561766,name106,1,117.04,0.00854408749145591,5.57089446237241,0.179504387806001,3,1,4.16227766016838,name95
4,2,5.47213595499958,name107,1,117.04,0.00854408749145591,5.79687679824539,0.172506685031271,4,1,5.12310562561766,name106
4,3,6,name108,1,117.04,0.00854408749145591,6.16235459296423,0.162275634242426,4,2,5.47213595499958,name107
4,4,6.65685424949238,name109,1,117.04,0.00854408749145591,6.65751463611865,0.150206203764804,3,4,6,name98
4,5,7.40312423743285,name110,1,117.04,0.00854408749145591,7.27491649267572,0.137458622515707,3,5,6.8309518948453,name99
5,-5,8.07106781186548,name111,1,117.04,0.00854408749145591,7.82307216625071,0.127827019711523,4,-5,7.40312423743285,name100
5,-4,7.40312423743285,name112,1,117.04,0.00854408749145591,7.24450797267376,0.138035599349465,4,-4,6.65685424949238,name101
5,-3,6.8309518948453,name113,1,117.04,0.00854408749145591,6.78298035152026,0.147427819067156,4,-3,6,name102
5,-2,6.3851648071345,name114,1,117.04,0.00854408749145591,6.44838101234379,0.155077685094251,4,-2,5.47213595499958,name103
5,-1,6.09901951359278,name115,1,117.04,0.00854408749145591,6.24702687939572,0.160076148111072,4,-1,5.12310562561766,name104
5,0,6,name116,1,117.04,0.00854408749145591,6.18265900450413,0.161742706377869,4,0,5,name105
5,1,6.09901951359278,name117,1,117.04,0.00854408749145591,6.25664278320136,0.159830125300573,4,1,5.12310562561766,name106
5,2,6.3851648071345,name118,1,117.04,0.00854408749145591,6.46726360246241,0.154624901885745,4,2,5.47213595499958,name107
5,3,6.8309518948453,name119,1,117.04,0.00854408749145591,6.80917762389832,0.146860613018858,4,3,6,name108
5,4,7.40312423743285,name120,1,117.04,0.00854408749145591,7.27491649267571,0.137458622515707,4,4,6.65685424949238,name109
5,5,8.07106781186548,name121,1,117.04,0.00854408749145591,7.85534385870201,0.127301874747624,4,5,7.40312423743285,name110
