Long,Lat,Value,Name,min_distance,sum_min_distance,normalization_mutual_sparseness,self_mean_distance,self_density,Long1,Lat1,Value1,Name1,dDist,dV,dV_dDist,log10_nor_mutual_sp,log10_self_sp
-4,0,5,name17,1,117.04,0.008544087,5.478116995,0.182544477,-5,0,6,name6,1,1,1,-2.068334313,-0.738631303
-4,1,5.123105626,name18,1,117.04,0.008544087,5.551041331,0.18014638,-5,1,6.099019514,name7,1,0.975913888,0.975913888,-2.068334313,-0.744374461
-4,2,5.472135955,name19,1,117.04,0.008544087,5.768013613,0.17336991,-5,2,6.385164807,name8,1,0.913028852,0.913028852,-2.068334313,-0.761026277
-4,3,6,name20,1,117.04,0.008544087,6.125850462,0.16324264,-5,3,6.830951895,name9,1,0.830951895,0.830951895,-2.068334313,-0.787166391
-4,4,6.656854249,name21,1,117.04,0.008544087,6.618612172,0.151089076,-5,4,7.403124237,name10,1,0.746269988,0.746269988,-2.068334313,-0.820766934
-4,5,7.403124237,name22,1,117.04,0.008544087,7.23618807,0.138194308,-5,5,8.071067812,name11,1,0.667943574,0.667943574,-2.068334313,-0.859509846
-3,-5,6.830951895,name23,1,117.04,0.008544087,6.782354206,0.14744143,-3,-4,6,name24,1,0.830951895,0.830951895,-2.068334313,-0.831380467
-3,-4,6,name24,1,117.04,0.008544087,6.121543205,0.163357501,-4,-4,6.656854249,name13,1,0.656854249,0.656854249,-2.068334313,-0.786860919
-3,-3,5.242640687,name25,1,117.04,0.008544087,5.601560831,0.178521671,-4,-3,6,name14,1,0.757359313,0.757359313,-2.068334313,-0.748309057
-3,-2,4.605551275,name26,1,117.04,0.008544087,5.227915768,0.191280817,-4,-2,5.472135955,name15,1,0.86658468,0.86658468,-2.068334313,-0.718328582
-3,-1,4.16227766,name27,1,117.04,0.008544087,5.002155353,0.199913823,-4,-1,5.123105626,name16,1,0.960827965,0.960827965,-2.068334313,-0.699157176
-3,0,4,name28,1,117.04,0.008544087,4.927130013,0.202957908,-4,0,5,name17,1,1,1,-2.068334313,-0.692594022
-3,1,4.16227766,name29,1,117.04,0.008544087,5.003961729,0.199841656,-4,1,5.123105626,name18,1,0.960827965,0.960827965,-2.068334313,-0.69931398
-3,2,4.605551275,name30,1,117.04,0.008544087,5.231722241,0.191141646,-4,2,5.472135955,name19,1,0.86658468,0.86658468,-2.068334313,-0.718644679
-3,3,5.242640687,name31,1,117.04,0.008544087,5.607201389,0.178342087,-4,3,6,name20,1,0.757359313,0.757359313,-2.068334313,-0.748746155
-3,4,6,name32,1,117.04,0.008544087,6.124194468,0.163286781,-4,4,6.656854249,name21,1,0.656854249,0.656854249,-2.068334313,-0.787048973
-3,5,6.830951895,name33,1,117.04,0.008544087,6.771638486,0.147674747,-4,5,7.403124237,name22,1,0.572172343,0.572172343,-2.068334313,-0.830693765
-2,-5,6.385164807,name34,1,117.04,0.008544087,6.442040647,0.155230315,-3,-5,6.830951895,name23,1,0.445787088,0.445787088,-2.068334313,-0.809023461
-2,-4,5.472135955,name35,1,117.04,0.008544087,5.765976262,0.173431168,-3,-4,6,name24,1,0.527864045,0.527864045,-2.068334313,-0.76087285
-2,-3,4.605551275,name36,1,117.04,0.008544087,5.227915768,0.191280817,-3,-3,5.242640687,name25,1,0.637089412,0.637089412,-2.068334313,-0.718328582
-2,-2,3.828427125,name37,1,117.04,0.008544087,4.839445405,0.206635248,-3,-2,4.605551275,name26,1,0.777124151,0.777124151,-2.068334313,-0.684795595
-2,-1,3.236067977,name38,1,117.04,0.008544087,4.605079447,0.21715152,-3,-1,4.16227766,name27,1,0.926209683,0.926209683,-2.068334313,-0.663237127
-2,0,3,name39,1,117.04,0.008544087,4.527223847,0.220885919,-3,0,4,name28,1,1,1,-2.068334313,-0.655831969
-2,1,3.236067977,name40,1,117.04,0.008544087,4.606647494,0.217077604,-3,1,4.16227766,name29,1,0.926209683,0.926209683,-2.068334313,-0.663384981
-2,2,3.828427125,name41,1,117.04,0.008544087,4.842237474,0.2065161,-3,2,4.605551275,name30,1,0.777124151,0.777124151,-2.068334313,-0.685046084
-2,3,4.605551275,name42,1,117.04,0.008544087,5.230584678,0.191183216,-3,3,5.242640687,name31,1,0.637089412,0.637089412,-2.068334313,-0.718550237
-2,4,5.472135955,name43,1,117.04,0.008544087,5.765066355,0.173458541,-3,4,6,name32,1,0.527864045,0.527864045,-2.068334313,-0.76080431
-2,5,6.385164807,name44,1,117.04,0.008544087,6.433727252,0.155430897,-3,5,6.830951895,name33,1,0.445787088,0.445787088,-2.068334313,-0.808462646
-1,-5,6.099019514,name45,1,117.04,0.008544087,6.236411441,0.160348625,-2,-5,6.385164807,name34,1,0.286145294,0.286145294,-2.068334313,-0.79493476
-1,-4,5.123105626,name46,1,117.04,0.008544087,5.550178098,0.180174398,-2,-4,5.472135955,name35,1,0.349030329,0.349030329,-2.068334313,-0.744306919
-1,-3,4.16227766,name47,1,117.04,0.008544087,5.002155353,0.199913823,-2,-3,4.605551275,name36,1,0.443273615,0.443273615,-2.068334313,-0.699157176
-1,-2,3.236067977,name48,1,117.04,0.008544087,4.605079447,0.21715152,-2,-2,3.828427125,name37,1,0.592359147,0.592359147,-2.068334313,-0.663237127
-1,-1,2.414213562,name49,1,117.04,0.008544087,4.365145016,0.229087464,-2,-1,3.236067977,name38,1,0.821854415,0.821854415,-2.068334313,-0.639998676
-1,0,2,name50,1,117.04,0.008544087,4.285201473,0.233361256,-2,0,3,name39,1,1,1,-2.068334313,-0.631971246
-1,1,2.414213562,name51,1,117.04,0.008544087,4.365965937,0.229044389,-2,1,3.236067977,name40,1,0.821854415,0.821854415,-2.068334313,-0.640080343
-1,2,3.236067977,name52,1,117.04,0.008544087,4.606185222,0.21709939,-2,2,3.828427125,name41,1,0.592359147,0.592359147,-2.068334313,-0.663341398
-1,3,4.16227766,name53,1,117.04,0.008544087,5.002252812,0.199909928,-2,3,4.605551275,name42,1,0.443273615,0.443273615,-2.068334313,-0.699165637
-1,4,5.123105626,name54,1,117.04,0.008544087,5.547204394,0.180270985,-2,4,5.472135955,name43,1,0.349030329,0.349030329,-2.068334313,-0.744074168
-1,5,6.099019514,name55,1,117.04,0.008544087,6.228493883,0.160552458,-2,5,6.385164807,name44,1,0.286145294,0.286145294,-2.068334313,-0.794383042
0,-5,6,name56,1,117.04,0.008544087,6.167245264,0.162146948,-1,-5,6.099019514,name45,1,0.099019514,0.099019514,-2.068334313,-0.79009122
0,-4,5,name57,1,117.04,0.008544087,5.478116995,0.182544477,-1,-4,5.123105626,name46,1,0.123105626,0.123105626,-2.068334313,-0.738631303
0,-3,4,name58,1,117.04,0.008544087,4.927130013,0.202957908,-1,-3,4.16227766,name47,1,0.16227766,0.16227766,-2.068334313,-0.692594022
0,-2,3,name59,1,117.04,0.008544087,4.527223847,0.220885919,-1,-2,3.236067977,name48,1,0.236067977,0.236067977,-2.068334313,-0.655831969
0,-1,2,name60,1,117.04,0.008544087,4.285201473,0.233361256,-1,-1,2.414213562,name49,1,0.414213562,0.414213562,-2.068334313,-0.631971246
0,0,1,name61,1,117.04,0.008544087,4.204279541,0.237852881,-1,0,2,name50,1,1,1,-2.068334313,-0.623691584
0,1,2,name62,1,117.04,0.008544087,4.285268073,0.23335763,-1,1,2.414213562,name51,1,0.414213562,0.414213562,-2.068334313,-0.631977995
0,2,3,name63,1,117.04,0.008544087,4.526882848,0.220902558,-1,2,3.236067977,name52,1,0.236067977,0.236067977,-2.068334313,-0.655799255
0,3,4,name64,1,117.04,0.008544087,4.925431854,0.203027883,-1,3,4.16227766,name53,1,0.16227766,0.16227766,-2.068334313,-0.692444315
0,4,5,name65,1,117.04,0.008544087,5.473811048,0.182688074,-1,4,5.123105626,name54,1,0.123105626,0.123105626,-2.068334313,-0.738289802
0,5,6,name66,1,117.04,0.008544087,6.159260262,0.162357159,-1,5,6.099019514,name55,1,0.099019514,0.099019514,-2.068334313,-0.789528556
1,-5,6.099019514,name67,1,117.04,0.008544087,6.235191367,0.160380001,0,-5,6,name56,1,0.099019514,0.099019514,-2.068334313,-0.794849787
1,-4,5.123105626,name68,1,117.04,0.008544087,5.551041331,0.18014638,0,-4,5,name57,1,0.123105626,0.123105626,-2.068334313,-0.744374461
1,-3,4.16227766,name69,1,117.04,0.008544087,5.003961729,0.199841656,0,-3,4,name58,1,0.16227766,0.16227766,-2.068334313,-0.69931398
1,-2,3.236067977,name70,1,117.04,0.008544087,4.606647494,0.217077604,0,-2,3,name59,1,0.236067977,0.236067977,-2.068334313,-0.663384981
1,-1,2.414213562,name71,1,117.04,0.008544087,4.365965937,0.229044389,0,-1,2,name60,1,0.414213562,0.414213562,-2.068334313,-0.640080343
1,0,2,name72,1,117.04,0.008544087,4.285268073,0.23335763,0,0,1,name61,1,1,1,-2.068334313,-0.631977995
1,1,2.414213562,name73,1,117.04,0.008544087,4.365447935,0.229071567,0,1,2,name62,1,0.414213562,0.414213562,-2.068334313,-0.640028813
1,2,3.236067977,name74,1,117.04,0.008544087,4.605263992,0.217142818,0,2,3,name63,1,0.236067977,0.236067977,-2.068334313,-0.663254531
1,3,4.16227766,name75,1,117.04,0.008544087,5.00107198,0.19995713,0,3,4,name64,1,0.16227766,0.16227766,-2.068334313,-0.699063105
1,4,5.123105626,name76,1,117.04,0.008544087,5.545866225,0.180314483,0,4,5,name65,1,0.123105626,0.123105626,-2.068334313,-0.74396939
1,5,6.099019514,name77,1,117.04,0.008544087,6.227067915,0.160589223,0,5,6,name66,1,0.099019514,0.099019514,-2.068334313,-0.794283602
2,-5,6.385164807,name78,1,117.04,0.008544087,6.439030194,0.15530289,1,-5,6.099019514,name67,1,0.286145294,0.286145294,-2.068334313,-0.808820462
2,-4,5.472135955,name79,1,117.04,0.008544087,5.768013613,0.17336991,1,-4,5.123105626,name68,1,0.349030329,0.349030329,-2.068334313,-0.761026277
2,-3,4.605551275,name80,1,117.04,0.008544087,5.231722241,0.191141646,1,-3,4.16227766,name69,1,0.443273615,0.443273615,-2.068334313,-0.718644679
2,-2,3.828427125,name81,1,117.04,0.008544087,4.842237474,0.2065161,1,-2,3.236067977,name70,1,0.592359147,0.592359147,-2.068334313,-0.685046084
2,-1,3.236067977,name82,1,117.04,0.008544087,4.606185222,0.21709939,1,-1,2.414213562,name71,1,0.821854415,0.821854415,-2.068334313,-0.663341398
2,0,3,name83,1,117.04,0.008544087,4.526882848,0.220902558,1,0,2,name72,1,1,1,-2.068334313,-0.655799255
2,1,3.236067977,name84,1,117.04,0.008544087,4.605263992,0.217142818,1,1,2.414213562,name73,1,0.821854415,0.821854415,-2.068334313,-0.663254531
2,2,3.828427125,name85,1,117.04,0.008544087,4.840159659,0.206604755,1,2,3.236067977,name74,1,0.592359147,0.592359147,-2.068334313,-0.684859688
2,3,4.605551275,name86,1,117.04,0.008544087,5.228069032,0.19127521,1,3,4.16227766,name75,1,0.443273615,0.443273615,-2.068334313,-0.718341313
2,4,5.472135955,name87,1,117.04,0.008544087,5.762290821,0.173542091,1,4,5.123105626,name76,1,0.349030329,0.349030329,-2.068334313,-0.760595173
2,5,6.385164807,name88,1,117.04,0.008544087,6.430811936,0.15550136,1,5,6.099019514,name77,1,0.286145294,0.286145294,-2.068334313,-0.808265809
3,-5,6.830951895,name89,1,117.04,0.008544087,6.775364652,0.147593532,2,-5,6.385164807,name78,1,0.445787088,0.445787088,-2.068334313,-0.830932674
3,-4,6,name90,1,117.04,0.008544087,6.125850462,0.16324264,2,-4,5.472135955,name79,1,0.527864045,0.527864045,-2.068334313,-0.787166391
3,-3,5.242640687,name91,1,117.04,0.008544087,5.607201389,0.178342087,2,-3,4.605551275,name80,1,0.637089412,0.637089412,-2.068334313,-0.748746155
3,-2,4.605551275,name92,1,117.04,0.008544087,5.230584678,0.191183216,2,-2,3.828427125,name81,1,0.777124151,0.777124151,-2.068334313,-0.718550237
3,-1,4.16227766,name93,1,117.04,0.008544087,5.002252812,0.199909928,2,-1,3.236067977,name82,1,0.926209683,0.926209683,-2.068334313,-0.699165637
3,0,4,name94,1,117.04,0.008544087,4.925431854,0.203027883,2,0,3,name83,1,1,1,-2.068334313,-0.692444315
3,1,4.16227766,name95,1,117.04,0.008544087,5.00107198,0.19995713,2,1,3.236067977,name84,1,0.926209683,0.926209683,-2.068334313,-0.699063105
3,2,4.605551275,name96,1,117.04,0.008544087,5.228069032,0.19127521,2,2,3.828427125,name85,1,0.777124151,0.777124151,-2.068334313,-0.718341313
3,3,5.242640687,name97,1,117.04,0.008544087,5.603080639,0.178473248,2,3,4.605551275,name86,1,0.637089412,0.637089412,-2.068334313,-0.748426873
3,4,6,name98,1,117.04,0.008544087,6.11980811,0.163403816,2,4,5.472135955,name87,1,0.527864045,0.527864045,-2.068334313,-0.786737805
3,5,6.830951895,name99,1,117.04,0.008544087,6.767123003,0.147773286,2,5,6.385164807,name88,1,0.445787088,0.445787088,-2.068334313,-0.830404071
4,-5,7.403124237,name100,1,117.04,0.008544087,7.238138208,0.138157075,3,-5,6.830951895,name89,1,0.572172343,0.572172343,-2.068334313,-0.859626871
4,-4,6.656854249,name101,1,117.04,0.008544087,6.618612172,0.151089076,3,-4,6,name90,1,0.656854249,0.656854249,-2.068334313,-0.820766934
4,-3,6,name102,1,117.04,0.008544087,6.124194468,0.163286781,3,-3,5.242640687,name91,1,0.757359313,0.757359313,-2.068334313,-0.787048973
4,-2,5.472135955,name103,1,117.04,0.008544087,5.765066355,0.173458541,3,-2,4.605551275,name92,1,0.86658468,0.86658468,-2.068334313,-0.76080431
4,-1,5.123105626,name104,1,117.04,0.008544087,5.547204394,0.180270985,3,-1,4.16227766,name93,1,0.960827965,0.960827965,-2.068334313,-0.744074168
4,0,5,name105,1,117.04,0.008544087,5.473811048,0.182688074,3,0,4,name94,1,1,1,-2.068334313,-0.738289802
4,1,5.123105626,name106,1,117.04,0.008544087,5.545866225,0.180314483,3,1,4.16227766,name95,1,0.960827965,0.960827965,-2.068334313,-0.74396939
4,2,5.472135955,name107,1,117.04,0.008544087,5.762290821,0.173542091,3,2,4.605551275,name96,1,0.86658468,0.86658468,-2.068334313,-0.760595173
4,3,6,name108,1,117.04,0.008544087,6.11980811,0.163403816,3,3,5.242640687,name97,1,0.757359313,0.757359313,-2.068334313,-0.786737805
4,4,6.656854249,name109,1,117.04,0.008544087,6.612411617,0.151230755,3,4,6,name98,1,0.656854249,0.656854249,-2.068334313,-0.82035988
4,5,7.403124237,name110,1,117.04,0.008544087,7.229942057,0.138313695,3,5,6.830951895,name99,1,0.572172343,0.572172343,-2.068334313,-0.859134817
5,-5,8.071067812,name111,1,117.04,0.008544087,7.817625868,0.127916073,4,-5,7.403124237,name100,1,0.667943574,0.667943574,-2.068334313,-0.893074882
5,-4,7.403124237,name112,1,117.04,0.008544087,7.23618807,0.138194308,4,-4,6.656854249,name101,1,0.746269988,0.746269988,-2.068334313,-0.859509846
5,-3,6.830951895,name113,1,117.04,0.008544087,6.771638486,0.147674747,4,-3,6,name102,1,0.830951895,0.830951895,-2.068334313,-0.830693765
5,-2,6.385164807,name114,1,117.04,0.008544087,6.433727252,0.155430897,4,-2,5.472135955,name103,1,0.913028852,0.913028852,-2.068334313,-0.808462646
5,-1,6.099019514,name115,1,117.04,0.008544087,6.228493883,0.160552458,4,-1,5.123105626,name104,1,0.975913888,0.975913888,-2.068334313,-0.794383042
5,0,6,name116,1,117.04,0.008544087,6.159260262,0.162357159,4,0,5,name105,1,1,1,-2.068334313,-0.789528556
5,1,6.099019514,name117,1,117.04,0.008544087,6.227067915,0.160589223,4,1,5.123105626,name106,1,0.975913888,0.975913888,-2.068334313,-0.794283602
5,2,6.385164807,name118,1,117.04,0.008544087,6.430811936,0.15550136,4,2,5.472135955,name107,1,0.913028852,0.913028852,-2.068334313,-0.808265809
5,3,6.830951895,name119,1,117.04,0.008544087,6.767123003,0.147773286,4,3,6,name108,1,0.830951895,0.830951895,-2.068334313,-0.830404071
5,4,7.403124237,name120,1,117.04,0.008544087,7.229942057,0.138313695,4,4,6.656854249,name109,1,0.746269988,0.746269988,-2.068334313,-0.859134817
5,5,8.071067812,name121,1,117.04,0.008544087,7.809531782,0.12804865,4,5,7.403124237,name110,1,0.667943574,0.667943574,-2.068334313,-0.892624997
