Long,Lat,Value,Name,min_distance,sum_min_distance,normalization_mutual_sparseness,self_mean_distance,self_density
-3,1,4.16227766016838,name29,1,117.4,0.00851788756388416,5.00573969242884,0.199770675553204
-3,2,4.60555127546399,name30,1,117.4,0.00851788756388416,5.23526069094344,0.191012455545894
-3,3,5.24264068711928,name31,1,117.4,0.00851788756388416,5.61325343285841,0.178149804202012
-3,4,6,name32,1,117.4,0.00851788756388416,6.13315354392723,0.163048257774364
-3,5,6.8309518948453,name33,1,117.4,0.00851788756388416,6.78351517655823,0.147416195581856
-2,-5,6.3851648071345,name34,1,117.4,0.00851788756388416,6.433080966749,0.155446512358348
-2,-4,5.47213595499958,name35,1,117.4,0.00851788756388416,5.76443343210257,0.17347758661431
-2,-3,4.60555127546399,name36,1,117.4,0.00851788756388416,5.2300828451117,0.191201560207531
-2,-2,3.82842712474619,name37,1,117.4,0.00851788756388416,4.84208808921378,0.206522471622851
-2,-1,3.23606797749979,name38,1,117.4,0.00851788756388416,4.60725001446643,0.217049215228189
-2,0,3,name39,1,117.4,0.00851788756388416,4.5292472118932,0.220787241944784
-2,1,3.23606797749979,name40,1,117.4,0.00851788756388416,4.6094772214071,0.216944341400767
-2,2,3.82842712474619,name41,1,117.4,0.00851788756388416,4.84711627158149,0.206308234416197
-2,3,4.60555127546399,name42,1,117.4,0.00851788756388416,5.23858227655927,0.190891341818689
-2,4,5.47213595499958,name43,1,117.4,0.00851788756388416,5.77664268770849,0.17311093208652
-2,5,6.3851648071345,name44,1,117.4,0.00851788756388416,6.44870538123466,0.155069884710494
-1,-5,6.09901951359278,name45,1,117.4,0.00851788756388416,6.22960987170137,0.160523695800374
-1,-4,5.12310562561766,name46,1,117.4,0.00851788756388416,5.54826178275648,0.180236628903833
-1,-3,4.16227766016838,name47,1,117.4,0.00851788756388416,5.00327543165923,0.199869068505063
-1,-2,3.23606797749979,name48,1,117.4,0.00851788756388416,4.60725001446643,0.217049215228189
-1,-1,2.41421356237309,name49,1,117.4,0.00851788756388416,4.36727589807518,0.228975687210588
-1,0,2,name50,1,117.4,0.00851788756388416,4.28723157703109,0.233250754486302
-1,1,2.41421356237309,name51,1,117.4,0.00851788756388416,4.36882692227017,0.228894396091198
-1,2,3.23606797749979,name52,1,117.4,0.00851788756388416,4.61164834932924,0.216842205704051
-1,3,4.16227766016838,name53,1,117.4,0.00851788756388416,5.0120130848895,0.199520628350883
-1,4,5.12310562561766,name54,1,117.4,0.00851788756388416,5.5617113658179,0.179800772500703
-1,5,6.09901951359278,name55,1,117.4,0.00851788756388416,6.24705604414349,0.16007540078618
0,-5,6,name56,1,117.4,0.00851788756388416,6.16222620910353,0.16227901509404
0,-4,5,name57,1,117.4,0.00851788756388416,5.47666497249905,0.182592874499623
0,-3,4,name58,1,117.4,0.00851788756388416,4.92809409762946,0.202918203303185
0,-2,3,name59,1,117.4,0.00851788756388416,4.5292472118932,0.220787241944783
0,-1,2,name60,1,117.4,0.00851788756388416,4.28723157703109,0.233250754486302
0,0,1,name61,1,117.4,0.00851788756388416,4.20590092132801,0.237761188079593
0,1,2,name62,1,117.4,0.00851788756388416,4.28724981480411,0.233249762247804
0,2,3,name63,1,117.4,0.00851788756388416,4.53205213935152,0.220650594753106
0,3,4,name64,1,117.4,0.00851788756388416,4.93716582513598,0.202545354038713
0,4,5,name65,1,117.4,0.00851788756388416,5.49219021663336,0.182076723594069
0,5,6,name66,1,117.4,0.00851788756388416,6.18227654665183,0.161752712363146
1,-5,6.09901951359278,name67,1,117.4,0.00851788756388416,6.23204217195395,0.16046104509695
1,-4,5.12310562561766,name68,1,117.4,0.00851788756388416,5.55075666221661,0.180155618567625
1,-3,4.16227766016838,name69,1,117.4,0.00851788756388416,5.00573969242884,0.199770675553205
1,-2,3.23606797749979,name70,1,117.4,0.00851788756388416,4.60947722140709,0.216944341400767
1,-1,2.41421356237309,name71,1,117.4,0.00851788756388416,4.36882692227017,0.228894396091198
1,0,2,name72,1,117.4,0.00851788756388416,4.28724981480411,0.233249762247804
1,1,2.41421356237309,name73,1,117.4,0.00851788756388416,4.36621936432863,0.22903109453681
1,2,3.23606797749979,name74,1,117.4,0.00851788756388416,4.60865957201198,0.216982830772079
1,3,4.16227766016838,name75,1,117.4,0.00851788756388416,5.01637041857237,0.199347320185457
1,4,5.12310562561766,name76,1,117.4,0.00851788756388416,5.57027580407661,0.17952432431948
1,5,6.09901951359278,name77,1,117.4,0.00851788756388416,6.2557283569934,0.15985348834434
2,-5,6.3851648071345,name78,1,117.4,0.00851788756388416,6.43798364519765,0.15532813612317
2,-4,5.47213595499958,name79,1,117.4,0.00851788756388416,5.76952724795318,0.173324426252561
2,-3,4.60555127546399,name80,1,117.4,0.00851788756388416,5.23526069094344,0.191012455545894
2,-2,3.82842712474619,name81,1,117.4,0.00851788756388416,4.8471162715815,0.206308234416197
2,-1,3.23606797749979,name82,1,117.4,0.00851788756388416,4.61164834932924,0.216842205704051
2,0,3,name83,1,117.4,0.00851788756388416,4.53205213935152,0.220650594753106
2,1,3.23606797749979,name84,1,117.4,0.00851788756388416,4.60865957201198,0.216982830772079
2,2,3.82842712474619,name85,0.1,117.4,0.000851788756388416,4.8383401365602,0.0206682451372869
2,2.1,3.9,name86,0.1,117.4,0.000851788756388416,4.87160668323213,0.0205271087142967
2,4,5.47213595499958,name87,1,117.4,0.00851788756388416,5.7954191155219,0.172550074475493
2,5,6.3851648071345,name88,1,117.4,0.00851788756388416,6.46579157280149,0.154660104449782
3,-5,6.8309518948453,name89,1,117.4,0.00851788756388416,6.77665066495864,0.147565523064498
3,-4,6,name90,1,117.4,0.00851788756388416,6.12965735990626,0.163141255911128
3,-3,5.24264068711928,name91,1,117.4,0.00851788756388416,5.61325343285841,0.178149804202012
3,-2,4.60555127546399,name92,1,117.4,0.00851788756388416,5.23858227655927,0.190891341818689
3,-1,4.16227766016838,name93,1,117.4,0.00851788756388416,5.0120130848895,0.199520628350883
3,0,4,name94,1,117.4,0.00851788756388416,4.93716582513598,0.202545354038713
3,1,4.16227766016838,name95,1,117.4,0.00851788756388416,5.01637041857237,0.199347320185457
2.1,2,3.9,name96,0.1,117.4,0.000851788756388416,4.87160668323213,0.0205271087142967
2.1,2.1,3.9698484809835,name97,0.1,117.4,0.000851788756388416,4.90480906861795,0.0203881534634696
3,4,6,name98,1,117.4,0.00851788756388416,6.16036495837389,0.162328044970888
3,5,6.8309518948453,name99,1,117.4,0.00851788756388416,6.80729889584262,0.146901144683205
4,-5,7.40312423743285,name100,1,117.4,0.00851788756388416,7.2418974982267,0.138085356806675
4,-4,6.65685424949238,name101,1,117.4,0.00851788756388416,6.62499460885433,0.150943519057887
4,-3,6,name102,1,117.4,0.00851788756388416,6.13315354392723,0.163048257774364
4,-2,5.47213595499958,name103,1,117.4,0.00851788756388416,5.7766426877085,0.17311093208652
4,-1,5.12310562561766,name104,1,117.4,0.00851788756388416,5.5617113658179,0.179800772500703
4,0,5,name105,1,117.4,0.00851788756388416,5.49219021663336,0.182076723594069
4,1,5.12310562561766,name106,1,117.4,0.00851788756388416,5.57027580407661,0.17952432431948
4,2,5.47213595499958,name107,1,117.4,0.00851788756388416,5.7954191155219,0.172550074475493
4,3,6,name108,1,117.4,0.00851788756388416,6.16036495837389,0.162328044970888
4,4,6.65685424949238,name109,1,117.4,0.00851788756388416,6.65540827472885,0.150253742328188
4,5,7.40312423743285,name110,1,117.4,0.00851788756388416,7.27284893064875,0.137497699943397
5,-5,8.07106781186548,name111,1,117.4,0.00851788756388416,7.82387470832951,0.127813907722138
5,-4,7.40312423743285,name112,1,117.4,0.00851788756388416,7.24519595247588,0.138022491946305
5,-3,6.8309518948453,name113,1,117.4,0.00851788756388416,6.78351517655823,0.147416195581856
5,-2,6.3851648071345,name114,1,117.4,0.00851788756388416,6.44870538123466,0.155069884710494
5,-1,6.09901951359278,name115,1,117.4,0.00851788756388416,6.24705604414349,0.160075400786181
5,0,6,name116,1,117.4,0.00851788756388416,6.18227654665183,0.161752712363146
5,1,6.09901951359278,name117,1,117.4,0.00851788756388416,6.2557283569934,0.15985348834434
5,2,6.3851648071345,name118,1,117.4,0.00851788756388416,6.46579157280148,0.154660104449782
5,3,6.8309518948453,name119,1,117.4,0.00851788756388416,6.80729889584262,0.146901144683205
5,4,7.40312423743285,name120,1,117.4,0.00851788756388416,7.27284893064875,0.137497699943397
5,5,8.07106781186548,name121,1,117.4,0.00851788756388416,7.85323242665203,0.127336101323862
