Long	Lat	Value	true-Value	abs-Resiual	SQ-Residual	R_error
-0.6	-3.8	4.847486311	4.847076812	0.000409498	1.67689E-07	8.44836E-05
-0.2	-3.8	4.804785771	4.805259518	0.000473748	2.24437E-07	9.85894E-05
0.2	-3.8	4.804997488	4.805259518	0.00026203	6.86598E-08	5.45299E-05
0.6	-3.8	4.847486314	4.847076812	0.000409502	1.67692E-07	8.44842E-05
1	-3.8	4.928293121	4.929376541	0.00108342	1.1738E-06	0.000219788
1.4	-3.8	5.050567976	5.049691346	0.000876629	7.68479E-07	0.000173601
1.8	-3.8	5.204800594	5.204759208	4.13855E-05	1.71276E-09	7.95147E-06
2.2	-3.8	5.390678368	5.39089968	0.000221312	4.89791E-08	4.10529E-05
2.6	-3.8	5.605368594	5.604345773	0.001022821	1.04616E-06	0.000182505
3	-3.8	5.840308292	5.841487375	0.001179083	1.39024E-06	0.000201846
3.4	-3.8	6.097672151	6.099019514	0.001347363	1.81539E-06	0.000220915
3.8	-3.8	6.372347326	6.374011537	0.001664211	2.7696E-06	0.000261093
4.2	-3.8	6.66796386	6.663920903	0.004042957	1.63455E-05	0.000606693
4.6	-3.8	6.975502281	6.966573556	0.008928725	7.97221E-05	0.001281652
5	-3.8	7.278316865	7.280127387	0.001810523	3.27799E-06	0.000248694
-5	-3.4	7.01881411	7.046486583	0.027672473	0.000765766	0.003927131
-4.6	-3.4	6.719625507	6.720139858	0.000514352	2.64557E-07	7.65388E-05
-4.2	-3.4	6.408828967	6.403702434	0.005126533	2.62813E-05	0.000800558
-3.8	-3.4	6.103005055	6.099019514	0.003985541	1.58845E-05	0.000653472
-3.4	-3.4	5.810491332	5.808326112	0.00216522	4.68818E-06	0.000372779
-3	-3.4	5.534527218	5.53431362	0.000213599	4.56244E-08	3.85953E-05
-2.6	-3.4	5.280252569	5.280186912	6.56574E-05	4.31089E-09	1.24347E-05
-2.2	-3.4	5.047892385	5.049691346	0.001798961	3.23626E-06	0.000356252
-1.8	-3.4	4.844526337	4.847076812	0.002550476	6.50493E-06	0.000526188
-1.4	-3.4	4.676056545	4.676955262	0.000898718	8.07693E-07	0.000192159
-1	-3.4	4.542798936	4.544009029	0.001210093	1.46433E-06	0.000266305
-0.6	-3.4	4.451528587	4.4525353	0.001006714	1.01347E-06	0.000226099
-0.2	-3.4	4.404722719	4.405877273	0.001154554	1.333E-06	0.000262049
0.2	-3.4	4.404722719	4.405877273	0.001154555	1.333E-06	0.000262049
0.6	-3.4	4.451528584	4.4525353	0.001006716	1.01348E-06	0.000226099
1	-3.4	4.542798938	4.544009029	0.001210092	1.46432E-06	0.000266305
1.4	-3.4	4.676175183	4.676955262	0.000780079	6.08523E-07	0.000166792
1.8	-3.4	4.846698909	4.847076812	0.000377903	1.42811E-07	7.79651E-05
2.2	-3.4	5.049080946	5.049691346	0.0006104	3.72589E-07	0.000120879
2.6	-3.4	5.279708961	5.280186912	0.000477951	2.28437E-07	9.05179E-05
3	-3.4	5.533337646	5.53431362	0.000975973	9.52523E-07	0.000176349
3.4	-3.4	5.806889037	5.808326112	0.001437075	2.06518E-06	0.000247416
3.8	-3.4	6.097672153	6.099019514	0.001347361	1.81538E-06	0.000220914
4.2	-3.4	6.406432063	6.403702434	0.002729629	7.45087E-06	0.000426258
4.6	-3.4	6.726856034	6.720139858	0.006716176	4.5107E-05	0.00099941
5	-3.4	7.044409132	7.046486583	0.002077451	4.3158E-06	0.000294821
-5	-3	6.830951895	6.830951895	4.20399E-10	1.76735E-19	6.15432E-11
-4.6	-3	6.504618074	6.491812087	0.012805987	0.000163993	0.001972637
-4.2	-3	6.167016031	6.16139516	0.005620871	3.15942E-05	0.000912272
-3.8	-3	5.840941602	5.841487375	0.000545773	2.97868E-07	9.34304E-05
-3.4	-3	5.534527226	5.53431362	0.000213606	4.56276E-08	3.85967E-05
-3	-3	5.242640683	5.242640687	4.07038E-09	1.6568E-17	7.764E-10
-2.6	-3	4.969717979	4.969886648	0.000168669	2.84493E-08	3.39383E-05
-2.2	-3	4.719689005	4.720215048	0.000526042	2.7672E-07	0.000111445
-1.8	-3	4.496790936	4.498571137	0.0017802	3.16911E-06	0.000395726
-1.4	-3	4.311125297	4.310589071	0.000536226	2.87538E-07	0.000124397
-1	-3	4.16227766	4.16227766	1.0042E-10	1.00842E-20	2.41262E-11
-0.6	-3	4.059940643	4.059411708	0.000528935	2.79773E-07	0.000130299
-0.2	-3	4.007232938	4.006659276	0.000573663	3.29089E-07	0.000143177
0.2	-3	4.007320822	4.006659276	0.000661546	4.37643E-07	0.000165112
0.6	-3	4.059940642	4.059411708	0.000528933	2.79771E-07	0.000130298
1	-3	4.16227766	4.16227766	1.2382E-10	1.53314E-20	2.97482E-11
1.4	-3	4.311125296	4.310589071	0.000536225	2.87537E-07	0.000124397
1.8	-3	4.498735481	4.498571137	0.000164345	2.70091E-08	3.65326E-05
2.2	-3	4.720504133	4.720215048	0.000289085	8.35704E-08	6.12441E-05
2.6	-3	4.970278192	4.969886648	0.000391544	1.53306E-07	7.87832E-05
3	-3	5.242640688	5.242640687	6.97515E-10	4.86527E-19	1.33046E-10
3.4	-3	5.53333764	5.53431362	0.000975979	9.52536E-07	0.000176351
3.8	-3	5.840308286	5.841487375	0.001179089	1.39025E-06	0.000201847
4.2	-3	6.164618534	6.16139516	0.003223374	1.03901E-05	0.000523157
4.6	-3	6.499427638	6.491812087	0.007615551	5.79966E-05	0.001173101
5	-3	6.830951892	6.830951895	2.4385E-09	5.94629E-18	3.56978E-10
-5	-2.6	6.638099939	6.635601121	0.002498818	6.24409E-06	0.000376577
-4.6	-2.6	6.297091041	6.283937925	0.013153115	0.000173004	0.002093133
-4.2	-2.6	5.947698808	5.939635614	0.008063194	6.50151E-05	0.001357523
-3.8	-2.6	5.605491786	5.604345773	0.001146013	1.31335E-06	0.000204487
-3.4	-2.6	5.280252574	5.280186912	6.56618E-05	4.31147E-09	1.24355E-05
-3	-2.6	4.969717975	4.969886648	0.000168673	2.84506E-08	3.3939E-05
-2.6	-2.6	4.678154968	4.676955262	0.001199706	1.43929E-06	0.000256514
-2.2	-2.6	4.406034273	4.405877273	0.000157	2.46491E-08	3.56343E-05
-1.8	-2.6	4.161188229	4.16227766	0.001089431	1.18686E-06	0.000261739
-1.4	-2.6	3.954661558	3.952964612	0.001696946	2.87962E-06	0.000429284
-1	-2.6	3.786718899	3.785677655	0.001041243	1.08419E-06	0.000275048
-0.6	-2.6	3.667464802	3.668332813	0.000868011	7.53443E-07	0.000236623
-0.2	-2.6	3.60541574	3.607680962	0.002265222	5.13123E-06	0.000627889
0.2	-2.6	3.605415737	3.607680962	0.002265225	5.13124E-06	0.000627889
0.6	-2.6	3.667464804	3.668332813	0.000868009	7.53439E-07	0.000236622
1	-2.6	3.784472342	3.785677655	0.001205313	1.45278E-06	0.000318388
1.4	-2.6	3.954571707	3.952964612	0.001607095	2.58275E-06	0.000406554
1.8	-2.6	4.161134472	4.16227766	0.001143188	1.30688E-06	0.000274654
2.2	-2.6	4.406463595	4.405877273	0.000586321	3.43773E-07	0.000133077
2.6	-2.6	4.678287243	4.676955262	0.001331981	1.77417E-06	0.000284797
3	-2.6	4.970278191	4.969886648	0.000391543	1.53306E-07	7.87831E-05
3.4	-2.6	5.280455101	5.280186912	0.000268189	7.19255E-08	5.07916E-05
3.8	-2.6	5.6053686	5.604345773	0.001022827	1.04617E-06	0.000182506
4.2	-2.6	5.944582899	5.939635614	0.004947285	2.44756E-05	0.000832927
4.6	-2.6	6.290183635	6.283937925	0.006245709	3.90089E-05	0.000993916
5	-2.6	6.635151524	6.635601121	0.000449598	2.02138E-07	6.77554E-05
-5	-2.2	6.463364256	6.462600113	0.000764143	5.83914E-07	0.000118241
-4.6	-2.2	6.109046456	6.099019514	0.010026943	0.00010054	0.001644025
-4.2	-2.2	5.747012353	5.741307836	0.005704517	3.25415E-05	0.000993592
-3.8	-2.2	5.390964526	5.39089968	6.48457E-05	4.20496E-09	1.20287E-05
-3.4	-2.2	5.047892383	5.049691346	0.001798963	3.23627E-06	0.000356252
-3	-2.2	4.719689004	4.720215048	0.000526043	2.76722E-07	0.000111445
-2.6	-2.2	4.406034267	4.405877273	0.000156994	2.46472E-08	3.56329E-05
-2.2	-2.2	4.110535618	4.111269837	0.000734219	5.39078E-07	0.000178587
-1.8	-2.2	3.843234204	3.842534081	0.000700124	4.90173E-07	0.000182204
-1.4	-2.2	3.607558717	3.607680962	0.000122245	1.49438E-08	3.38846E-05
-1	-2.2	3.416462325	3.416609195	0.00014687	2.15709E-08	4.29871E-05
-0.6	-2.2	3.279808291	3.28035085	0.00054256	2.94371E-07	0.000165397
-0.2	-2.2	3.209113938	3.209072203	4.1735E-05	1.74181E-09	1.30053E-05
0.2	-2.2	3.209113936	3.209072203	4.1733E-05	1.74164E-09	1.30047E-05
0.6	-2.2	3.279808292	3.28035085	0.000542558	2.94369E-07	0.000165396
1	-2.2	3.416462319	3.416609195	0.000146875	2.15724E-08	4.29887E-05
1.4	-2.2	3.607558717	3.607680962	0.000122245	1.49438E-08	3.38846E-05
1.8	-2.2	3.842861824	3.842534081	0.000327743	1.07416E-07	8.52935E-05
2.2	-2.2	4.112298141	4.111269837	0.001028304	1.05741E-06	0.000250118
2.6	-2.2	4.406463594	4.405877273	0.000586321	3.43773E-07	0.000133077
3	-2.2	4.72050413	4.720215048	0.000289082	8.35685E-08	6.12434E-05
3.4	-2.2	5.049080944	5.049691346	0.000610402	3.72591E-07	0.000120879
3.8	-2.2	5.391119503	5.39089968	0.000219823	4.83222E-08	4.07767E-05
4.2	-2.2	5.744890928	5.741307836	0.003583091	1.28385E-05	0.00062409
4.6	-2.2	6.104851507	6.099019514	0.005831993	3.40121E-05	0.000956218
5	-2.2	6.462445865	6.462600113	0.000154249	2.37926E-08	2.38679E-05
-5	-1.8	6.313480667	6.314132102	0.000651435	4.24368E-07	0.000103171
-4.6	-1.8	5.948619915	5.939635614	0.008984301	8.07177E-05	0.001512601
-4.2	-1.8	5.57404125	5.569463864	0.004577387	2.09525E-05	0.000821872
-3.8	-1.8	5.204409754	5.204759208	0.000349454	1.22118E-07	6.71413E-05
-3.4	-1.8	4.844526332	4.847076812	0.00255048	6.50495E-06	0.000526189
-3	-1.8	4.497287148	4.498571137	0.001283989	1.64863E-06	0.000285422
-2.6	-1.8	4.161188228	4.16227766	0.001089432	1.18686E-06	0.000261739
-2.2	-1.8	3.843234204	3.842534081	0.000700123	4.90172E-07	0.000182204
-1.8	-1.8	3.544840698	3.545584412	0.000743714	5.5311E-07	0.000209758
-1.4	-1.8	3.277836629	3.28035085	0.002514222	6.32131E-06	0.000766449
-1	-1.8	3.060032231	3.059126028	0.000906203	8.21203E-07	0.000296229
-0.6	-1.8	2.895833522	2.897366596	0.001533074	2.35032E-06	0.000529127
-0.2	-1.8	2.813987198	2.811077028	0.00291017	8.46909E-06	0.001035251
0.2	-1.8	2.81405233	2.811077028	0.002975303	8.85243E-06	0.001058421
0.6	-1.8	2.895833524	2.897366596	0.001533073	2.35031E-06	0.000529126
1	-1.8	3.060032229	3.059126028	0.000906201	8.212E-07	0.000296229
1.4	-1.8	3.277836629	3.28035085	0.002514221	6.32131E-06	0.000766449
1.8	-1.8	3.544840696	3.545584412	0.000743716	5.53114E-07	0.000209758
2.2	-1.8	3.84286183	3.842534081	0.000327749	1.0742E-07	8.52951E-05
2.6	-1.8	4.161134476	4.16227766	0.001143184	1.30687E-06	0.000274653
3	-1.8	4.498735482	4.498571137	0.000164345	2.70093E-08	3.65328E-05
3.4	-1.8	4.846698913	4.847076812	0.0003779	1.42808E-07	7.79644E-05
3.8	-1.8	5.204800595	5.204759208	4.13865E-05	1.71284E-09	7.95166E-06
4.2	-1.8	5.573018784	5.569463864	0.003554921	1.26375E-05	0.000638288
4.6	-1.8	5.94564444	5.939635614	0.006008825	3.6106E-05	0.001011649
5	-1.8	6.313978233	6.314132102	0.00015387	2.36758E-08	2.43691E-05
-5	-1.4	6.191586918	6.192301994	0.000715077	5.11335E-07	0.000115478
-4.6	-1.4	5.814347074	5.808326112	0.006020962	3.6252E-05	0.001036609
-4.2	-1.4	5.431868432	5.427188724	0.004679708	2.18997E-05	0.000862271
-3.8	-1.4	5.049763415	5.049691346	7.20683E-05	5.19385E-09	1.42718E-05
-3.4	-1.4	4.676056544	4.676955262	0.000898718	8.07695E-07	0.000192159
-3	-1.4	4.311125299	4.310589071	0.000536228	2.8754E-07	0.000124398
-2.6	-1.4	3.954661555	3.952964612	0.001696943	2.87962E-06	0.000429284
-2.2	-1.4	3.607558718	3.607680962	0.000122244	1.49437E-08	3.38844E-05
-1.8	-1.4	3.277836633	3.28035085	0.002514217	6.32129E-06	0.000766448
-1.4	-1.4	2.982571722	2.979898987	0.002672734	7.14351E-06	0.000896921
-1	-1.4	2.722862519	2.720465053	0.002397466	5.74784E-06	0.000881271
-0.6	-1.4	2.525077459	2.523154621	0.001922838	3.6973E-06	0.000762077
-0.2	-1.4	2.420227957	2.414213562	0.006014395	3.61729E-05	0.002491244
0.2	-1.4	2.420227958	2.414213562	0.006014395	3.61729E-05	0.002491244
0.6	-1.4	2.52507746	2.523154621	0.001922839	3.69731E-06	0.000762077
1	-1.4	2.722912347	2.720465053	0.002447293	5.98924E-06	0.000899586
1.4	-1.4	2.982571719	2.979898987	0.002672732	7.1435E-06	0.00089692
1.8	-1.4	3.277836631	3.28035085	0.00251422	6.3213E-06	0.000766448
2.2	-1.4	3.607558717	3.607680962	0.000122245	1.49439E-08	3.38847E-05
2.6	-1.4	3.954661555	3.952964612	0.001696943	2.87962E-06	0.000429284
3	-1.4	4.310988391	4.310589071	0.000399319	1.59456E-07	9.26368E-05
3.4	-1.4	4.676398585	4.676955262	0.000556677	3.0989E-07	0.000119026
3.8	-1.4	5.050567976	5.049691346	0.00087663	7.68479E-07	0.000173601
4.2	-1.4	5.431611183	5.427188724	0.004422459	1.95581E-05	0.000814871
4.6	-1.4	5.813778234	5.808326112	0.005452122	2.97256E-05	0.000938673
5	-1.4	6.192062691	6.192301994	0.000239303	5.72658E-08	3.86452E-05
-5	-1	6.099019514	6.099019514	8.05715E-10	6.49177E-19	1.32106E-10
-4.6	-1	5.713530002	5.707440918	0.006089084	3.70769E-05	0.001066868
-4.2	-1	5.320465384	5.317406629	0.003058755	9.35598E-06	0.000575234
-3.8	-1	4.928293125	4.929376541	0.001083416	1.17379E-06	0.000219788
-3.4	-1	4.542798936	4.544009029	0.001210094	1.46433E-06	0.000266305
-3	-1	4.162277658	4.16227766	1.97388E-09	3.8962E-18	4.74231E-10
-2.6	-1	3.786718902	3.785677655	0.001041246	1.08419E-06	0.000275049
-2.2	-1	3.416434202	3.416609195	0.000174992	3.06224E-08	5.12182E-05
-1.8	-1	3.059733509	3.059126028	0.000607481	3.69033E-07	0.00019858
-1.4	-1	2.722862515	2.720465053	0.002397462	5.74782E-06	0.000881269
-1	-1	2.414213562	2.414213562	3.59895E-10	1.29524E-19	1.49073E-10
-0.6	-1	2.151364745	2.166190379	0.014825634	0.000219799	0.006844105
-0.2	-1	2.010663056	2.019803903	0.009140847	8.35551E-05	0.004525611
0.2	-1	2.010627119	2.019803903	0.009176783	8.42134E-05	0.004543403
0.6	-1	2.151405669	2.166190379	0.01478471	0.000218588	0.006825212
1	-1	2.414213562	2.414213562	6.74949E-11	4.55556E-21	2.79573E-11
1.4	-1	2.722862512	2.720465053	0.002397459	5.74781E-06	0.000881268
1.8	-1	3.059733513	3.059126028	0.000607485	3.69038E-07	0.000198581
2.2	-1	3.416434205	3.416609195	0.00017499	3.06214E-08	5.12174E-05
2.6	-1	3.784472343	3.785677655	0.001205312	1.45278E-06	0.000318387
3	-1	4.162277662	4.16227766	1.49692E-09	2.24077E-18	3.5964E-10
3.4	-1	4.542798934	4.544009029	0.001210095	1.46433E-06	0.000266306
3.8	-1	4.92829312	4.929376541	0.001083421	1.1738E-06	0.000219789
4.2	-1	5.319636406	5.317406629	0.002229777	4.97191E-06	0.000419335
4.6	-1	5.712688849	5.707440918	0.00524793	2.75408E-05	0.000919489
5	-1	6.099019512	6.099019514	1.83278E-09	3.3591E-18	3.00505E-10
-5	-0.6	6.035737005	6.035871325	0.000134319	1.80417E-08	2.22535E-05
-4.6	-0.6	5.645190645	5.638965402	0.006225243	3.87537E-05	0.001103969
-4.2	-0.6	5.246758163	5.242640687	0.004117476	1.69536E-05	0.000785382
-3.8	-0.6	4.847486315	4.847076812	0.000409503	1.67693E-07	8.44845E-05
-3.4	-0.6	4.451528581	4.4525353	0.00100672	1.01348E-06	0.0002261
-3	-0.6	4.060159872	4.059411708	0.000748164	5.5975E-07	0.000184304
-2.6	-0.6	3.667464801	3.668332813	0.000868012	7.53445E-07	0.000236623
-2.2	-0.6	3.279808291	3.28035085	0.000542559	2.9437E-07	0.000165397
-1.8	-0.6	2.895833528	2.897366596	0.001533069	2.3503E-06	0.000529125
-1.4	-0.6	2.525077458	2.523154621	0.001922836	3.6973E-06	0.000762076
-1	-0.6	2.151405673	2.166190379	0.014784706	0.000218588	0.006825211
-0.6	-0.6	1.799680181	1.848528137	0.048847956	0.002386123	0.026425325
-0.2	-0.6	1.561703128	1.632455532	0.070752404	0.005005903	0.043341091
0.2	-0.6	1.561703129	1.632455532	0.070752403	0.005005902	0.04334109
0.6	-0.6	1.79968018	1.848528137	0.048847958	0.002386123	0.026425325
1	-0.6	2.151364743	2.166190379	0.014825636	0.000219799	0.006844106
1.4	-0.6	2.525031484	2.523154621	0.001876863	3.52261E-06	0.000743856
1.8	-0.6	2.895833523	2.897366596	0.001533073	2.35031E-06	0.000529126
2.2	-0.6	3.279808287	3.28035085	0.000542563	2.94374E-07	0.000165398
2.6	-0.6	3.6674648	3.668332813	0.000868012	7.53445E-07	0.000236623
3	-0.6	4.059940646	4.059411708	0.000528938	2.79775E-07	0.000130299
3.4	-0.6	4.451733117	4.4525353	0.000802183	6.43498E-07	0.000180163
3.8	-0.6	4.847486317	4.847076812	0.000409504	1.67694E-07	8.44848E-05
4.2	-0.6	5.246758166	5.242640687	0.004117479	1.69536E-05	0.000785383
4.6	-0.6	5.644549618	5.638965402	0.005584216	3.11835E-05	0.000990291
5	-0.6	6.035713991	6.035871325	0.000157333	2.47538E-08	2.60664E-05
-5	-0.2	6.003871227	6.003998401	0.000127175	1.61734E-08	2.11817E-05
-4.6	-0.2	5.609491943	5.604345773	0.005146169	2.64831E-05	0.000918246
-4.2	-0.2	5.207892005	5.204759208	0.003132797	9.81442E-06	0.00060191
-3.8	-0.2	4.804997483	4.805259518	0.000262036	6.86626E-08	5.4531E-05
-3.4	-0.2	4.404722725	4.405877273	0.001154549	1.33298E-06	0.000262047
-3	-0.2	4.007320822	4.006659276	0.000661546	4.37643E-07	0.000165112
-2.6	-0.2	3.605415732	3.607680962	0.00226523	5.13127E-06	0.000627891
-2.2	-0.2	3.209113938	3.209072203	4.17345E-05	1.74177E-09	1.30052E-05
-1.8	-0.2	2.813987193	2.811077028	0.002910165	8.46906E-06	0.001035249
-1.4	-0.2	2.420227959	2.414213562	0.006014396	3.6173E-05	0.002491245
-1	-0.2	2.010663052	2.019803903	0.009140851	8.35551E-05	0.004525613
-0.6	-0.2	1.561703129	1.632455532	0.070752404	0.005005903	0.043341091
-0.2	-0.2	1.188588904	1.282842712	0.094253809	0.00888378	0.073472615
0.2	-0.2	1.188588905	1.282842712	0.094253807	0.00888378	0.073472614
0.6	-0.2	1.561703129	1.632455532	0.070752403	0.005005903	0.043341091
1	-0.2	2.010627121	2.019803903	0.009176782	8.42133E-05	0.004543402
1.4	-0.2	2.420227958	2.414213562	0.006014396	3.6173E-05	0.002491244
1.8	-0.2	2.814052332	2.811077028	0.002975304	8.85243E-06	0.001058421
2.2	-0.2	3.209015029	3.209072203	5.71747E-05	3.26895E-09	1.78166E-05
2.6	-0.2	3.605415738	3.607680962	0.002265224	5.13124E-06	0.000627889
3	-0.2	4.007320818	4.006659276	0.000661542	4.37638E-07	0.000165111
3.4	-0.2	4.404722717	4.405877273	0.001154556	1.333E-06	0.000262049
3.8	-0.2	4.804997489	4.805259518	0.00026203	6.86595E-08	5.45297E-05
4.2	-0.2	5.207892011	5.204759208	0.003132803	9.81446E-06	0.000601911
4.6	-0.2	5.609491942	5.604345773	0.005146169	2.64831E-05	0.000918246
5	-0.2	6.003871226	6.003998401	0.000127175	1.61736E-08	2.11818E-05
-5	0.2	6.003871227	6.003998401	0.000127174	1.61734E-08	2.11816E-05
