Long,Lat,Value,true-Value,abs-Resiual,SQ-Residual,R_error
1.8,-3,4.498735482,4.498571137,0.000164345,2.70092E-08,3.65327E-05
2.2,-3,4.720504131,4.720215048,0.000289084,8.35695E-08,6.12438E-05
2.6,-3,4.970278191,4.969886648,0.000391543,1.53306E-07,7.87831E-05
3,-3,5.242640688,5.242640687,6.97815E-10,4.86946E-19,1.33104E-10
3.4,-3,5.533337645,5.53431362,0.000975975,9.52527E-07,0.00017635
3.8,-3,5.840308291,5.841487375,0.001179084,1.39024E-06,0.000201846
4.2,-3,6.164618536,6.16139516,0.003223376,1.03902E-05,0.000523157
4.6,-3,6.499427642,6.491812087,0.007615554,5.79967E-05,0.001173101
5,-3,6.830951891,6.830951895,4.1686E-09,1.73772E-17,6.10252E-10
-5,-2.6,6.635566179,6.635601121,3.49426E-05,1.22098E-09,5.26592E-06
-4.6,-2.6,6.293591872,6.283937925,0.009653946,9.31987E-05,0.001536289
-4.2,-2.6,5.944073605,5.939635614,0.004437991,1.96958E-05,0.000747182
-3.8,-2.6,5.601104112,5.604345773,0.003241661,1.05084E-05,0.000578419
-3.4,-2.6,5.276314981,5.280186912,0.003871931,1.49919E-05,0.000733294
-3,-2.6,4.966369193,4.969886648,0.003517456,1.23725E-05,0.000707754
-2.6,-2.6,4.671338772,4.676955262,0.00561649,3.1545E-05,0.001200886
-2.2,-2.6,4.402461299,4.405877273,0.003415975,1.16689E-05,0.000775322
-1.8,-2.6,4.161195673,4.16227766,0.001081987,1.1707E-06,0.000259951
-1.4,-2.6,3.954661555,3.952964612,0.001696943,2.87962E-06,0.000429284
-1,-2.6,3.786718902,3.785677655,0.001041247,1.08419E-06,0.000275049
-0.6,-2.6,3.667464802,3.668332813,0.000868011,7.53443E-07,0.000236623
-0.2,-2.6,3.60541574,3.607680962,0.002265222,5.13123E-06,0.000627889
0.2,-2.6,3.605415734,3.607680962,0.002265228,5.13126E-06,0.00062789
0.6,-2.6,3.667464802,3.668332813,0.000868011,7.53443E-07,0.000236623
1,-2.6,3.784472344,3.785677655,0.001205312,1.45278E-06,0.000318387
1.4,-2.6,3.954571711,3.952964612,0.001607099,2.58277E-06,0.000406555
1.8,-2.6,4.161134475,4.16227766,0.001143186,1.30687E-06,0.000274654
2.2,-2.6,4.406463592,4.405877273,0.000586318,3.43769E-07,0.000133076
2.6,-2.6,4.678287242,4.676955262,0.00133198,1.77417E-06,0.000284796
3,-2.6,4.970278195,4.969886648,0.000391546,1.53309E-07,7.87838E-05
3.4,-2.6,5.280455093,5.280186912,0.000268181,7.19212E-08,5.07901E-05
3.8,-2.6,5.605368595,5.604345773,0.001022822,1.04616E-06,0.000182505
4.2,-2.6,5.944582895,5.939635614,0.004947281,2.44756E-05,0.000832927
4.6,-2.6,6.290183632,6.283937925,0.006245707,3.90089E-05,0.000993916
5,-2.6,6.635151524,6.635601121,0.000449598,2.02138E-07,6.77554E-05
-5,-2.2,6.462682215,6.462600113,8.21013E-05,6.74063E-09,1.27041E-05
-4.6,-2.2,6.107446631,6.099019514,0.008427117,7.10163E-05,0.001381717
-4.2,-2.2,5.745558299,5.741307836,0.004250462,1.80664E-05,0.00074033
-3.8,-2.2,5.387900456,5.39089968,0.002999224,8.99535E-06,0.00055635
-3.4,-2.2,5.048634004,5.049691346,0.001057342,1.11797E-06,0.000209387
-3,-2.2,4.717594507,4.720215048,0.00262054,6.86723E-06,0.000555174
-2.6,-2.2,4.402460681,4.405877273,0.003416592,1.16731E-05,0.000775462
-2.2,-2.2,4.110586862,4.111269837,0.000682975,4.66455E-07,0.000166123
-1.8,-2.2,3.843234204,3.842534081,0.000700124,4.90173E-07,0.000182204
-1.4,-2.2,3.607558717,3.607680962,0.000122245,1.49438E-08,3.38846E-05
-1,-2.2,3.416462322,3.416609195,0.000146873,2.15717E-08,4.29879E-05
-0.6,-2.2,3.279808292,3.28035085,0.000542558,2.94369E-07,0.000165396
-0.2,-2.2,3.209113938,3.209072203,4.17349E-05,1.7418E-09,1.30053E-05
0.2,-2.2,3.209113937,3.209072203,4.17339E-05,1.74172E-09,1.3005E-05
0.6,-2.2,3.279808291,3.28035085,0.00054256,2.94371E-07,0.000165397
1,-2.2,3.416462321,3.416609195,0.000146874,2.15719E-08,4.29882E-05
1.4,-2.2,3.607558718,3.607680962,0.000122244,1.49437E-08,3.38845E-05
1.8,-2.2,3.842861825,3.842534081,0.000327745,1.07417E-07,8.52939E-05
2.2,-2.2,4.11229814,4.111269837,0.001028303,1.05741E-06,0.000250118
2.6,-2.2,4.406463597,4.405877273,0.000586323,3.43775E-07,0.000133078
3,-2.2,4.720504141,4.720215048,0.000289093,8.35749E-08,6.12458E-05
3.4,-2.2,5.049080942,5.049691346,0.000610404,3.72593E-07,0.000120879
3.8,-2.2,5.391119502,5.39089968,0.000219822,4.83216E-08,4.07765E-05
4.2,-2.2,5.744890928,5.741307836,0.003583091,1.28385E-05,0.00062409
4.6,-2.2,6.10485151,6.099019514,0.005831997,3.40122E-05,0.000956219
5,-2.2,6.462445869,6.462600113,0.000154245,2.37914E-08,2.38673E-05
-5,-1.8,6.314293904,6.314132102,0.000161802,2.61798E-08,2.56254E-05
-4.6,-1.8,5.94772654,5.939635614,0.008090926,6.54631E-05,0.001362192
-4.2,-1.8,5.572409674,5.569463864,0.002945811,8.6778E-06,0.000528922
-3.8,-1.8,5.202848967,5.204759208,0.001910241,3.64902E-06,0.000367018
-3.4,-1.8,4.84458075,4.847076812,0.002496063,6.23033E-06,0.000514962
-3,-1.8,4.497032667,4.498571137,0.00153847,2.36689E-06,0.000341991
-2.6,-1.8,4.161209043,4.16227766,0.001068617,1.14194E-06,0.000256738
-2.2,-1.8,3.843234204,3.842534081,0.000700123,4.90172E-07,0.000182204
-1.8,-1.8,3.544840697,3.545584412,0.000743715,5.53112E-07,0.000209758
-1.4,-1.8,3.27783663,3.28035085,0.00251422,6.3213E-06,0.000766449
-1,-1.8,3.060032228,3.059126028,0.0009062,8.21198E-07,0.000296228
-0.6,-1.8,2.895833523,2.897366596,0.001533073,2.35031E-06,0.000529127
-0.2,-1.8,2.813987197,2.811077028,0.002910169,8.46909E-06,0.001035251
0.2,-1.8,2.814052328,2.811077028,0.002975301,8.85241E-06,0.00105842
0.6,-1.8,2.895833522,2.897366596,0.001533074,2.35032E-06,0.000529127
1,-1.8,3.06003223,3.059126028,0.000906202,8.21202E-07,0.000296229
1.4,-1.8,3.277836631,3.28035085,0.002514219,6.3213E-06,0.000766448
1.8,-1.8,3.544840695,3.545584412,0.000743717,5.53115E-07,0.000209759
2.2,-1.8,3.842861829,3.842534081,0.000327749,1.07419E-07,8.52949E-05
2.6,-1.8,4.161134472,4.16227766,0.001143188,1.30688E-06,0.000274654
3,-1.8,4.498735488,4.498571137,0.000164351,2.70113E-08,3.65341E-05
3.4,-1.8,4.846698906,4.847076812,0.000377907,1.42814E-07,7.79659E-05
3.8,-1.8,5.204800593,5.204759208,4.13845E-05,1.71267E-09,7.95127E-06
4.2,-1.8,5.573018786,5.569463864,0.003554923,1.26375E-05,0.000638288
4.6,-1.8,5.945644439,5.939635614,0.006008825,3.6106E-05,0.001011649
5,-1.8,6.313978233,6.314132102,0.00015387,2.36758E-08,2.43691E-05
-5,-1.4,6.192586381,6.192301994,0.000284387,8.0876E-08,4.59259E-05
-4.6,-1.4,5.815199228,5.808326112,0.006873116,4.72397E-05,0.001183321
-4.2,-1.4,5.43095991,5.427188724,0.003771186,1.42218E-05,0.000694869
-3.8,-1.4,5.050110325,5.049691346,0.000418979,1.75543E-07,8.29711E-05
-3.4,-1.4,4.676078864,4.676955262,0.000876398,7.68074E-07,0.000187387
-3,-1.4,4.311125298,4.310589071,0.000536227,2.87539E-07,0.000124398
-2.6,-1.4,3.954661556,3.952964612,0.001696944,2.87962E-06,0.000429284
-2.2,-1.4,3.607558717,3.607680962,0.000122245,1.49439E-08,3.38847E-05
-1.8,-1.4,3.277836631,3.28035085,0.002514219,6.3213E-06,0.000766448
-1.4,-1.4,2.982571719,2.979898987,0.002672731,7.14349E-06,0.00089692
-1,-1.4,2.722862517,2.720465053,0.002397463,5.74783E-06,0.00088127
-0.6,-1.4,2.525077458,2.523154621,0.001922837,3.6973E-06,0.000762077
-0.2,-1.4,2.420227957,2.414213562,0.006014395,3.61729E-05,0.002491244
0.2,-1.4,2.420227958,2.414213562,0.006014395,3.6173E-05,0.002491244
0.6,-1.4,2.52507746,2.523154621,0.001922839,3.69731E-06,0.000762077
1,-1.4,2.722862515,2.720465053,0.002397462,5.74782E-06,0.000881269
1.4,-1.4,2.982571722,2.979898987,0.002672735,7.14351E-06,0.000896921
1.8,-1.4,3.277836632,3.28035085,0.002514218,6.32129E-06,0.000766448
2.2,-1.4,3.60755872,3.607680962,0.000122242,1.49431E-08,3.38838E-05
2.6,-1.4,3.954661557,3.952964612,0.001696945,2.87962E-06,0.000429284
3,-1.4,4.310988389,4.310589071,0.000399318,1.59455E-07,9.26365E-05
3.4,-1.4,4.676398583,4.676955262,0.000556679,3.09891E-07,0.000119026
3.8,-1.4,5.050567975,5.049691346,0.000876629,7.68478E-07,0.0001736
4.2,-1.4,5.431611182,5.427188724,0.004422458,1.95581E-05,0.000814871
4.6,-1.4,5.813778234,5.808326112,0.005452121,2.97256E-05,0.000938673
5,-1.4,6.192062692,6.192301994,0.000239303,5.72658E-08,3.86452E-05
-5,-1,6.099019514,6.099019514,1.5099E-14,2.27981E-28,2.47565E-15
-4.6,-1,5.712178705,5.707440918,0.004737787,2.24466E-05,0.000830107
-4.2,-1,5.320467348,5.317406629,0.003060719,9.368E-06,0.000575604
-3.8,-1,4.928293116,4.929376541,0.001083425,1.17381E-06,0.000219789
-3.4,-1,4.542798933,4.544009029,0.001210097,1.46433E-06,0.000266306
-3,-1,4.162277658,4.16227766,2.10668E-09,4.4381E-18,5.06136E-10
-2.6,-1,3.786718897,3.785677655,0.001041242,1.08418E-06,0.000275048
-2.2,-1,3.416434199,3.416609195,0.000174995,3.06234E-08,5.1219E-05
-1.8,-1,3.059733508,3.059126028,0.000607479,3.69031E-07,0.000198579
-1.4,-1,2.722862511,2.720465053,0.002397458,5.7478E-06,0.000881268
-1,-1,2.414213562,2.414213562,3.59695E-10,1.2938E-19,1.48991E-10
-0.6,-1,2.151364746,2.166190379,0.014825633,0.000219799,0.006844104
-0.2,-1,2.010627116,2.019803903,0.009176787,8.42134E-05,0.004543405
0.2,-1,2.010627116,2.019803903,0.009176787,8.42134E-05,0.004543405
0.6,-1,2.151405669,2.166190379,0.01478471,0.000218588,0.006825213
1,-1,2.414213562,2.414213562,6.77951E-11,4.59618E-21,2.80817E-11
1.4,-1,2.722862513,2.720465053,0.00239746,5.74781E-06,0.000881268
1.8,-1,3.059733506,3.059126028,0.000607477,3.69029E-07,0.000198579
2.2,-1,3.416434206,3.416609195,0.000174989,3.0621E-08,5.1217E-05
2.6,-1,3.784472342,3.785677655,0.001205313,1.45278E-06,0.000318388
3,-1,4.162277662,4.16227766,1.49632E-09,2.23897E-18,3.59496E-10
3.4,-1,4.542798934,4.544009029,0.001210095,1.46433E-06,0.000266306
3.8,-1,4.928293121,4.929376541,0.00108342,1.1738E-06,0.000219788
4.2,-1,5.319636405,5.317406629,0.002229776,4.9719E-06,0.000419335
4.6,-1,5.712688849,5.707440918,0.00524793,2.75408E-05,0.000919489
5,-1,6.099019512,6.099019514,1.92408E-09,3.7021E-18,3.15474E-10
-5,-0.6,6.035812539,6.035871325,5.87859E-05,3.45578E-09,9.73942E-06
-4.6,-0.6,5.644268176,5.638965402,0.005302774,2.81194E-05,0.000940381
-4.2,-0.6,5.246758155,5.242640687,0.004117467,1.69535E-05,0.00078538
-3.8,-0.6,4.847486307,4.847076812,0.000409494,1.67686E-07,8.44827E-05
-3.4,-0.6,4.451528585,4.4525353,0.001006715,1.01348E-06,0.000226099
-3,-0.6,4.060159873,4.059411708,0.000748165,5.59751E-07,0.000184304
-2.6,-0.6,3.667464803,3.668332813,0.00086801,7.53442E-07,0.000236623
-2.2,-0.6,3.279808291,3.28035085,0.000542559,2.9437E-07,0.000165397
-1.8,-0.6,2.895833527,2.897366596,0.001533069,2.3503E-06,0.000529125
-1.4,-0.6,2.525077456,2.523154621,0.001922835,3.69729E-06,0.000762076
-1,-0.6,2.151405671,2.166190379,0.014784708,0.000218588,0.006825212
-0.6,-0.6,1.799680181,1.848528137,0.048847956,0.002386123,0.026425325
-0.2,-0.6,1.56170313,1.632455532,0.070752402,0.005005902,0.04334109
0.2,-0.6,1.561703128,1.632455532,0.070752404,0.005005903,0.043341091
0.6,-0.6,1.79968018,1.848528137,0.048847957,0.002386123,0.026425325
1,-0.6,2.151364743,2.166190379,0.014825636,0.000219799,0.006844106
1.4,-0.6,2.525077457,2.523154621,0.001922836,3.6973E-06,0.000762076
1.8,-0.6,2.895833524,2.897366596,0.001533072,2.35031E-06,0.000529126
2.2,-0.6,3.279808289,3.28035085,0.000542561,2.94373E-07,0.000165397
2.6,-0.6,3.667464801,3.668332813,0.000868012,7.53444E-07,0.000236623
3,-0.6,4.059940646,4.059411708,0.000528937,2.79775E-07,0.000130299
3.4,-0.6,4.451733121,4.4525353,0.00080218,6.43492E-07,0.000180162
3.8,-0.6,4.847486314,4.847076812,0.000409501,1.67691E-07,8.44842E-05
4.2,-0.6,5.246758163,5.242640687,0.004117476,1.69536E-05,0.000785382
4.6,-0.6,5.644549618,5.638965402,0.005584216,3.11835E-05,0.000990291
5,-0.6,6.035713992,6.035871325,0.000157333,2.47537E-08,2.60663E-05
-5,-0.2,6.003871227,6.003998401,0.000127175,1.61734E-08,2.11817E-05
-4.6,-0.2,5.609491943,5.604345773,0.005146169,2.64831E-05,0.000918246
-4.2,-0.2,5.207892005,5.204759208,0.003132797,9.81442E-06,0.00060191
-3.8,-0.2,4.804997483,4.805259518,0.000262036,6.86626E-08,5.4531E-05
-3.4,-0.2,4.404722725,4.405877273,0.001154549,1.33298E-06,0.000262047
-3,-0.2,4.007232935,4.006659276,0.000573659,3.29085E-07,0.000143176
-2.6,-0.2,3.605415733,3.607680962,0.002265229,5.13126E-06,0.000627891
-2.2,-0.2,3.209113934,3.209072203,4.17305E-05,1.74144E-09,1.30039E-05
-1.8,-0.2,2.814052323,2.811077028,0.002975295,8.85238E-06,0.001058418
-1.4,-0.2,2.42022796,2.414213562,0.006014398,3.6173E-05,0.002491245
-1,-0.2,2.010663056,2.019803903,0.009140846,8.35551E-05,0.004525611
-0.6,-0.2,1.561703128,1.632455532,0.070752404,0.005005903,0.043341091
-0.2,-0.2,1.188588904,1.282842712,0.094253808,0.00888378,0.073472615
0.2,-0.2,1.188588904,1.282842712,0.094253809,0.00888378,0.073472615
0.6,-0.2,1.56170313,1.632455532,0.070752402,0.005005902,0.04334109
1,-0.2,2.010627116,2.019803903,0.009176787,8.42134E-05,0.004543405
1.4,-0.2,2.420227958,2.414213562,0.006014396,3.6173E-05,0.002491244
1.8,-0.2,2.813987196,2.811077028,0.002910169,8.46908E-06,0.00103525
2.2,-0.2,3.209113939,3.209072203,4.17356E-05,1.74186E-09,1.30055E-05
2.6,-0.2,3.605415735,3.607680962,0.002265227,5.13125E-06,0.00062789
3,-0.2,4.007320823,4.006659276,0.000661547,4.37645E-07,0.000165112
3.4,-0.2,4.404722721,4.405877273,0.001154552,1.33299E-06,0.000262048
3.8,-0.2,4.80499749,4.805259518,0.000262028,6.86587E-08,5.45294E-05
4.2,-0.2,5.207892012,5.204759208,0.003132803,9.81446E-06,0.000601911
4.6,-0.2,5.609491942,5.604345773,0.005146169,2.64831E-05,0.000918246
5,-0.2,6.003871226,6.003998401,0.000127175,1.61736E-08,2.11818E-05
-5,0.2,6.003871227,6.003998401,0.000127174,1.61734E-08,2.11816E-05
