Long,Lat,v1_sp_75_555_111_1021_0__real3,Name,min_distance,sum_min_distance,normalization_mutual_sparseness,self_mean_distance,self_density,Long1,Lat1,Value1,Name1,dDist,dV,dV_dDist,log10_nor_mutual_sp,log10_self_sp
0.46,-3.29,-0.668455243,name87,0.222036033111745,223.858806813074,0.000991857484959923,4.61959710233917,0.0480639389524501,0.28,-3.16,1.27520895,name687,0.222036033111745,1.943664193,8.75382326805399,-3.00355072496464,-1.31818064062294
0.76,-2.83,-0.090467267,name302,0.263058928759318,223.858806813074,0.00117511092149694,4.40835764665468,0.0596727738183726,0.8,-2.57,0.373840898,name476,0.263058928759318,0.464308165,1.76503480490036,-2.92992113737487,-1.22422377402092
0.8,-2.57,0.373840898,name476,0.233452350598575,223.858806813074,0.00104285533333299,4.29375404585016,0.0543702196506115,0.76,-2.34,1.283791423,name69,0.233452350598575,0.909950525,3.89779979797537,-2.98177593346493,-1.26463891248558
1.15,-2.33,-0.801696777,name202,0.341760149812701,223.858806813074,0.001526677260002,4.25989761188544,0.0802273155249469,1.27,-2.65,-0.698274791,name113,0.341760149812701,0.103421986,0.302615697168554,-2.81625276321506,-1.09567773942168
0.89,-3.26,-0.377572566,name147,0.250599281722833,223.858806813074,0.00111945241418216,4.65551935264827,0.0538284265922514,0.67,-3.38,-1.716543555,name656,0.250599281722833,1.338970989,5.3430759250177,-2.95099436273465,-1.2689883144494
0.44,-3.75,-0.14097634,name48,0.237697286480094,223.858806813074,0.00106181789255482,4.90193916374523,0.0484904603137682,0.22,-3.66,-0.375811636,name196,0.237697286480094,0.234835296,0.987959515556633,-2.97394996069353,-1.31434369316266
-2.82,-3.27,-0.957675278,name41,0.206155281280883,223.858806813074,0.000920916555465366,5.34085069910605,0.0385997087159522,-2.77,-3.47,-2.722396374,name106,0.206155281280883,1.764721096,8.56015468066325,-3.0357797195781,-1.41341597262182
1.66,-4.56,-1.262913466,name42,0.256124969497313,223.858806813074,0.0011441362220392,5.66705266171414,0.0451954454610348,1.5,-4.36,-1.048041224,name105,0.256124969497313,0.214872242,0.838935158964475,-2.94152226491542,-1.34490532870196
-0.05,-1.04,-1.113321424,name43,0.228473193175917,223.858806813074,0.0010206129320018,3.81023768200591,0.0599629766549464,0.04,-0.83,0.47036916,name536,0.228473193175917,1.583690584,6.93162537795236,-2.99113893310212,-1.22211681623853
0.24,-3.45,-0.963230252,name44,0.21095023109729,223.858806813074,0.00094233608273199,4.70119405750492,0.0448716280410786,0.22,-3.66,-0.375811636,name196,0.21095023109729,0.587418616,2.78463129878764,-3.02579417911279,-1.34802817302476
-2.92,1.73,-0.284631222,name45,0.223606797749979,223.858806813074,0.000998874249949408,4.91389161333067,0.0455050325374224,-2.88,1.95,-0.836503386,name244,0.223606797749979,0.551872164,2.46804734718782,-3.00048918243524,-1.34194057076329
2.89,-3.2,-1.002266288,name46,0.198494332412793,223.858806813074,0.000886694319685794,5.25798455657311,0.0377510299387721,2.76,-3.05,0.727873325,name484,0.198494332412793,1.730139613,8.71631744830864,-3.05222607369046,-1.42307119527655
4.13,3.71,0.512837887,name47,0.200997512422418,223.858806813074,0.000897876278730698,6.21007588798087,0.0323663536562303,3.93,3.73,0.768823922,name779,0.200997512422418,0.255986035,1.27357812499698,-3.04678350204795,-1.48990622479196
1.68,2.68,-0.741047263,name48,0.226715680975093,223.858806813074,0.00101276194670511,4.58764900569733,0.0494187067697503,1.51,2.53,-1.74612391,name755,0.226715680975093,1.005076647,4.43320304390598,-2.99449262510561,-1.30610862376822
-4.08,-0.32,0.235484019,name49,0.257099202643649,223.858806813074,0.00114848822033761,5.33091041102174,0.0482280103811335,-4.33,-0.26,-0.955000103,name224,0.257099202643649,1.190484122,4.6304465737689,-2.93987345486043,-1.31670065427795
3.55,-0.8,-0.58517307,name50,0.265706605111728,223.858806813074,0.0011869383603639,4.85202870970668,0.0547619606166327,3.8,-0.89,-0.40401575,name633,0.265706605111728,0.18115732,0.681794567823499,-2.92557183407735,-1.26152101141931
-4.71,4.14,-1.596356034,name51,0.205182845286832,223.858806813074,0.000916572585228522,7.09797474012992,0.0289072380219652,-4.86,4,-2.330417871,name389,0.205182845286832,0.734061837,3.57759848769925,-3.03783313668542,-1.53899340155391
-2.92,-1.96,-0.888810456,name52,0.182482875908947,223.858806813074,0.000815169519157327,4.86386243945362,0.0375180996955674,-3.1,-1.99,-0.728675067,name119,0.182482875908947,0.160135389,0.877536526111648,-3.08875206785009,-1.42575916689823
-1.88,-0.3,-0.426082164,name53,0.187882942280559,223.858806813074,0.000839292163463752,4.13706701978366,0.045414527099052,-1.96,-0.47,0.838799536,name390,0.187882942280559,1.2648817,6.73228598959875,-3.07608683190934,-1.3428052037555
2.93,3.44,-0.737288058,name54,0.222036033111745,223.858806813074,0.000991857484959922,5.40085036181186,0.0411113099303231,3.15,3.47,0.961921871,name947,0.222036033111745,1.699209929,7.65285663406188,-3.00355072496464,-1.38603868506719
-0.91,-3.18,1.013202906,name55,0.294108823397055,223.858806813074,0.00131381395078479,4.63216489848953,0.0634927360839332,-1.19,-3.09,1.20531702,name944,0.294108823397055,0.192114114,0.653207584121476,-2.88146613087084,-1.19727595752872
1.23,-1.21,0.026109878,name56,0.184390889145858,223.858806813074,0.000823692807850204,3.95737016353052,0.0465942991244861,1.11,-1.07,-0.29618305,name139,0.184390889145858,0.322292928,1.74787881056888,-3.08423472608212,-1.33166721657682
2.65,-4.32,-1.179628491,name57,0.255538646783613,223.858806813074,0.00114151705899599,5.82211269014666,0.0438910513044665,2.87,-4.45,-1.522746682,name515,0.255538646783613,0.343118191,1.34272524065821,-2.94251759396571,-1.35762401655169
-1.78,3.74,-0.299739242,name58,0.233238075793812,223.858806813074,0.00104189814604243,5.37421970149422,0.0433994307543779,-1.98,3.86,-0.464181155,name721,0.233238075793812,0.164441913,0.705038885440689,-2.98217473475416,-1.36251596684357
-1.08,-4.06,-1.175065517,name59,0.220227155455453,223.858806813074,0.000983777044962746,5.21452040387936,0.0422334439983424,-0.86,-4.07,-0.841304898,name454,0.220227155455453,0.333760619,1.51552890155507,-3.00710331530212,-1.37434350184554
0.66,0.21,1.679249525,name60,0.290688837074973,223.858806813074,0.00129853652493423,3.78636221147915,0.0767725909036617,0.68,0.5,1.393686414,name817,0.290688837074973,0.285563111,0.982366966249719,-2.8865458301284,-1.11479380267599
0.06,0.22,-1.05036819,name61,0.268328157299975,223.858806813074,0.00119864909993929,3.76687100206668,0.0712336995752595,-0.18,0.34,-0.741929591,name678,0.268328157299975,0.308438599,1.14948279041466,-2.92130793638762,-1.14731449966221
-4.88,0.38,-1.455524683,name62,0.331209903233584,223.858806813074,0.0014795482382346,5.95156662619466,0.0556508771616246,-4.72,0.09,-1.239637852,name167,0.331209903233584,0.215886831,0.651812729306427,-2.8298708708159,-1.25452798598424
1.13,-0.01,-0.17944999,name63,0.21377558326432,223.858806813074,0.000954957217487654,3.84064907465744,0.0556613163839726,1.34,-0.05,-0.509432435,name705,0.21377558326432,0.329982445,1.54359277126611,-3.02001608456833,-1.25444652686408
2,0.52,-0.392524719,name64,0.266270539113887,223.858806813074,0.00118945751076136,4.09700535907048,0.0649915037392819,2.15,0.3,0.290202916,name272,0.266270539113887,0.682727635,2.56403745330605,-2.92465106701172,-1.18714341443904
4.36,-3.08,-0.270087004,name65,0.284253408071038,223.858806813074,0.00126978881071404,6.03500798105359,0.0471007509788601,4.18,-3.3,0.575600088,name549,0.284253408071038,0.845687092,2.9751168077065,-2.89626850421596,-1.32697216838331
1.25,-0.88,0.942213237,name66,0.200249843945008,223.858806813074,0.000894536367792845,3.910546237593,0.0512076400017878,1.05,-0.87,-0.920447469,name463,0.200249843945008,1.862660706,9.30168368326679,-3.04840199829316,-1.29066523896386
3.76,-2.94,-0.633866847,name67,0.240831891575846,223.858806813074,0.00107582049151608,5.59333804299103,0.0430569169474086,3.78,-2.7,-1.354814529,name841,0.240831891575846,0.720947682,2.99357231005658,-2.96826018782178,-1.36595707067287
1.51,-3.21,-0.217093945,name68,0.186010752377383,223.858806813074,0.000830928901236862,4.75901962517581,0.0390859393378759,1.62,-3.06,-0.739463747,name316,0.186010752377383,0.522369802,2.80827745344637,-3.08043613520686,-1.40797944634332
2.62,1.65,0.697695673,name69,0.190262975904404,223.858806813074,0.000849924015110458,4.53568912118345,0.0419479754500372,2.81,1.64,-0.290226758,name181,0.190262975904404,0.987922431,5.1924050189164,-3.07061989933667,-1.37728899483754
3.11,1.04,-0.738743186,name70,0.184390889145857,223.858806813074,0.000823692807850203,4.64116760876218,0.0397294182605561,2.97,1.16,-1.333064318,name564,0.184390889145857,0.594321132,3.22315888140156,-3.08423472608212,-1.40088779407074
-0.56,-4.66,-0.783250988,name71,0.300166620396073,223.858806813074,0.00134087474452911,5.57306817893031,0.0538602096293906,-0.86,-4.67,0.112069167,name498,0.300166620396073,0.895320155,2.98274389676846,-2.87261178911372,-1.26873196060311
1.95,4.84,-1.065418482,name72,0.18788294228056,223.858806813074,0.000839292163463753,6.02696594611786,0.0311737189093594,2.12,4.92,-1.676901817,name560,0.18788294228056,0.611483335,3.25459739760138,-3.07608683190934,-1.50621138490725
4.46,-2.58,-0.64322865,name73,0.190262975904404,223.858806813074,0.000849924015110458,5.89595363906663,0.0322700936187355,4.47,-2.39,-0.242087513,name452,0.190262975904404,0.401141137,2.10835100782587,-3.07061989933667,-1.49119977466299
3.93,-2.36,-0.494537055,name74,0.241660919471892,223.858806813074,0.00107952384323071,5.46337023385656,0.0442329384844389,4.03,-2.58,-1.40496552,name243,0.241660919471892,0.910428465,3.76737979392607,-2.96676776104705,-1.35425420860266
-2.66,2.89,-1.129222631,name75,0.240416305603426,223.858806813074,0.00107396402681704,5.24659875014168,0.0458232689505623,-2.89,2.96,-1.494750738,name700,0.240416305603426,0.365528107,1.52039648925872,-2.96901026539299,-1.33891393224504
-4.42,-4.64,-0.705485344,name76,0.325269119345812,223.858806813074,0.00145301015392893,7.04048521814554,0.0461998156756996,-4.65,-4.41,-0.890125751,name256,0.325269119345812,0.184640407,0.567654277698888,-2.83773135075367,-1.33535975715353
-4.89,-4.12,-1.776093006,name77,0.353836120259082,223.858806813074,0.00158062184506568,7.04720959858504,0.0502093935633937,-4.65,-3.86,-1.045595765,name85,0.353836120259082,0.730497241,2.06450726529876,-2.80117202016605,-1.29921502406804
3.98,-4.38,-2.56124711,name78,0.194164878389476,223.858806813074,0.000867354209350391,6.50577281388167,0.0298450136431412,4.17,-4.42,-2.317746878,name751,0.194164878389476,0.243500232,1.2540899982517,-3.06180350950035,-1.52512821824191
-3.06,-2.32,-0.15944232,name79,0.223606797749979,223.858806813074,0.000998874249949407,5.05356995142145,0.0442472944669705,-3.28,-2.28,-0.982944131,name778,0.223606797749979,0.823501811,3.68281205798037,-3.00048918243524,-1.35411327940655
-0.57,-2.95,0.314483464,name80,0.184390889145857,223.858806813074,0.000823692807850204,4.4498898460368,0.041437180587758,-0.61,-3.13,-0.11375048,name103,0.184390889145857,0.428233944,2.32242463813522,-3.08423472608212,-1.38260980193161
-2.6,-1.76,-0.393571943,name81,0.292745623366089,223.858806813074,0.00130772439795293,4.64739032998578,0.0629914000287952,-2.56,-1.47,-0.958774626,name748,0.292745623366089,0.565202683,1.93069558649966,-2.88348377364165,-1.20071873903823
1.51,-4.77,-1.366881132,name82,0.256124969497314,223.858806813074,0.0011441362220392,5.7877065746811,0.044253274797613,1.31,-4.93,-2.550036669,name712,0.256124969497314,1.183155537,4.61944627781559,-2.94152226491542,-1.35405458544281
-2.46,-2.87,1.765079975,name83,0.192353840616713,223.858806813074,0.000859264119893804,4.97940199616937,0.0386299079216119,-2.65,-2.84,0.405678511,name479,0.192353840616713,1.359401464,7.06719169028062,-3.06587332256975,-1.41307632703984
0.28,4.66,-0.455330342,name84,0.228473193175917,223.858806813074,0.0010206129320018,5.68388410159996,0.040196666415419,0.07,4.57,1.402589679,name849,0.228473193175917,1.857920021,8.13189501653903,-2.99113893310212,-1.39580996227422
-4.65,-3.86,-1.045595765,name85,0.178044938147648,223.858806813074,0.000795344800958929,6.73914855578894,0.0264195004270543,-4.76,-3.72,-0.682757497,name674,0.178044938147648,0.362838268,2.03790274396404,-3.09944455349438,-1.5780753988269
-0.44,-2.61,-1.053586125,name86,0.172046505340853,223.858806813074,0.00076854919308363,4.26284550462536,0.0403595450865332,-0.3,-2.51,-2.678846598,name1020,0.172046505340853,1.625260473,9.44663461649564,-3.11432832907378,-1.39405373756699
4.28,-2.78,-0.660072207,name87,0.269072480941474,223.858806813074,0.0012019740691558,5.8523568858269,0.0459767724680474,4.46,-2.58,-0.64322865,name73,0.269072480941474,0.0168435570000001,0.0625985866004027,-2.92010490150468,-1.33746151911535
0,1.52,2.073593378,name88,0.215870331449229,223.858806813074,0.000964314670137075,4.00331990682144,0.0539228281710381,0.21,1.47,1.590977669,name792,0.215870331449229,0.482615709,2.23567410009516,-3.01578122625825,-1.26822733778459
1.4,4.43,0.574540675,name89,0.295296461204668,223.858806813074,0.00131911924935455,5.60115390806017,0.0527206475758023,1.66,4.57,-0.179691806,name686,0.295296461204668,0.754232481,2.55415346978116,-2.87971594213697,-1.27801926387554
-2.55,3.79,-0.467087597,name90,0.19723082923316,223.858806813074,0.000881050122802857,5.68967103895714,0.0346647157423904,-2.38,3.69,1.180116773,name124,0.19723082923316,1.64720437,8.35165768153175,-3.0549993839404,-1.46011235675231
4.52,-3.75,-0.976458371,name91,0.177200451466693,223.858806813074,0.000791572393283855,6.47046780631105,0.0273860340196514,4.47,-3.58,-0.443848431,name259,0.177200451466693,0.53260994,3.0056917778232,-3.10150936056664,-1.56247085668696
0.37,-4.31,-2.193270683,name92,0.290688837074973,223.858806813074,0.00129853652493423,5.28463006040082,0.0550064685233473,0.39,-4.6,-1.827464342,name227,0.290688837074973,0.365806341,1.25841206934841,-2.8865458301284,-1.25958623634554
-4.92,-4.6,-1.505461693,name93,0.330151480384383,223.858806813074,0.00147482015599263,7.34456295703226,0.0449518211384205,-4.65,-4.41,-0.890125751,name256,0.330151480384383,0.615335942,1.8637988273855,-2.83126093563294,-1.34725270895088
4.08,2.49,-0.404456228,name94,0.300832179129827,223.858806813074,0.00134384786291221,5.60727693090145,0.0536503159799286,4.19,2.21,-0.426516563,name901,0.300832179129827,0.022060335,0.0733310348108728,-2.87164989500065,-1.2704277158614
-4.86,4.56,-0.777746558,name95,0.20591260281974,223.858806813074,0.000919832486160264,7.4464975889619,0.0276522754972712,-4.96,4.74,-0.169999257,name835,0.20591260281974,0.607747301,2.95148180673542,-3.03629125630688,-1.55826912492903
-2.92,-0.98,-2.579626799,name96,0.396232255123179,223.858806813074,0.0017700096804949,4.66046942932215,0.0850198163794865,-3.19,-0.69,-1.632449508,name714,0.396232255123179,0.947177291,2.39045983448658,-2.75202435839863,-1.0704798373301
-3.91,2.01,0.700187743,name97,0.2,223.858806813074,0.000893420289544396,5.58392167934791,0.035817121278706,-3.79,1.85,1.080633521,name722,0.2,0.380445778,1.90222889,-3.04894418893927,-1.44590932253537
4.12,0.14,-1.09145093,name98,0.218403296678416,223.858806813074,0.000975629682779404,5.17013028015309,0.0422432868890779,4.06,-0.07,0.557169855,name724,0.218403296678416,1.648620785,7.54851602550434,-3.01071499508319,-1.37424229733379
2.46,0.1,0.205378711,name99,0.212132034355964,223.858806813074,0.000947615317779737,4.24645673358813,0.0499550678753104,2.31,-0.05,0.479304165,name213,0.212132034355964,0.273925454,1.29129697375336,-3.02336792771558,-1.30142044660443
-4.43,-4.07,-1.564151883,name100,0.264007575648882,223.858806813074,0.00117934862339069,6.70546067372748,0.0393720265459589,-4.27,-4.28,-1.699308038,name692,0.264007575648882,0.135156155,0.511940442117281,-2.92835779555425,-1.40481223075012
-1.19,1.02,0.554633915,name101,0.21095023109729,223.858806813074,0.00094233608273199,4.05443852421046,0.0520294560732967,-1.3,1.2,1.333703399,name850,0.21095023109729,0.779069484,3.69314354361003,-3.02579417911279,-1.28375071428464
-2.16,3.95,-0.289102823,name102,0.201246117974981,223.858806813074,0.000898986824954468,5.63561516785012,0.0357096984057825,-1.98,3.86,-0.464181155,name721,0.201246117974981,0.175078332,0.86997122608728,-3.04624667299592,-1.44721381772258
-1.02,-4.44,-0.74091512,name103,0.241660919471892,223.858806813074,0.00107952384323071,5.47350593060796,0.0441510290727043,-1.24,-4.34,-1.207427621,name958,0.241660919471892,0.466512501,1.93044246467109,-2.96676776104705,-1.35505916942756
-3.09,-3.12,-1.400200129,name104,0.228035085019828,223.858806813074,0.00101865585842348,5.40257118689857,0.0422086219933244,-3.15,-2.9,-0.525932074,name567,0.228035085019828,0.874268055,3.83391904330854,-2.99197251278585,-1.37459882625034
1.5,-4.36,-1.048041224,name105,0.25,223.858806813074,0.0011167753619305,5.48367937997762,0.0455898280473539,1.43,-4.12,-1.877065301,name574,0.25,0.829024077,3.316096308,-2.95203417593121,-1.34113204583766
-2.77,-3.47,-2.722396374,name106,0.194164878389476,223.858806813074,0.000867354209350392,5.42317251727423,0.0358028216456346,-2.61,-3.36,-1.559424996,name886,0.194164878389476,1.162971378,5.98960732572443,-3.06180350950035,-1.44608274495279
4.68,-1.17,-0.496253848,name107,0.270185121722126,223.858806813074,0.00120694434839785,5.67060359939981,0.0476466247351029,4.95,-1.18,-0.43566817,name255,0.270185121722126,0.060585678,0.224237654589692,-2.91831275454302,-1.32196785915659
0.76,-4.64,-3.026473045,name108,0.182482875908946,223.858806813074,0.000815169519157325,5.56170960822871,0.0328105724252409,0.94,-4.61,-3.844532967,name929,0.182482875908946,0.818059922,4.48294075772999,-3.08875206785009,-1.48398619268756
-3.59,-4.21,-0.486377269,name109,0.281602556806575,223.858806813074,0.00125794718919286,6.27871760326973,0.0448503300514624,-3.87,-4.24,-0.655842602,name866,0.281602556806575,0.169465333,0.60178904240703,-2.90033759094445,-1.34823435665553
4.4,3.18,-1.363472104,name110,0.264007575648881,223.858806813074,0.00117934862339069,6.11325895150018,0.0431860612716388,4.19,3.34,-0.110759616,name955,0.264007575648881,1.252712488,4.74498690017158,-2.92835779555425,-1.36465640340783
-2.3,-3.18,-0.485619426,name111,0.290688837074973,223.858806813074,0.00129853652493423,5.06162196825056,0.0574299777617417,-2.43,-3.44,-2.673520327,name432,0.290688837074973,2.187900901,7.52660791179852,-2.88654583012841,-1.24086135188799
1.36,3.48,0.42835924,name112,0.2,223.858806813074,0.000893420289544397,4.95320214495513,0.0403779200095238,1.2,3.6,0.715144157,name499,0.2,0.286784917,1.433924585,-3.04894418893927,-1.39385605665668
1.27,-2.65,-0.698274791,name113,0.223606797749979,223.858806813074,0.000998874249949408,4.42095387736214,0.0505788578557619,1.47,-2.55,-1.433059573,name116,0.223606797749979,0.734784782,3.28605744276873,-3.00048918243524,-1.29603098188249
-4.92,-2.46,0.285573751,name114,0.219317121994613,223.858806813074,0.000979711833172355,6.33489762115548,0.0346204682554301,-4.76,-2.31,0.295535445,name559,0.219317121994613,0.00996169400000002,0.0454214149328692,-3.00890164641633,-1.46066706241747
2.2,3.41,-1.231384397,name115,0.21095023109729,223.858806813074,0.000942336082731991,5.10306021945176,0.0413379858409652,2.31,3.23,-1.267111182,name682,0.21095023109729,0.035726785,0.169361203418274,-3.02579417911278,-1.38365068783124
1.47,-2.55,-1.433059573,name116,0.178885438199983,223.858806813074,0.000799099399959527,4.42672857639848,0.0404103018996304,1.55,-2.71,-0.327747226,name606,0.178885438199983,1.105312347,6.17888386065458,-3.0973991954433,-1.39350790499279
