Long,Lat,v1_sp_75_555_111_1021_0__real3,Name,min_distance,sum_min_distance,normalization_mutual_sparseness,self_mean_distance,self_density,Long1,Lat1,Value1,Name1,dDist,dV,dV_dDist,log10_nor_mutual_sp,log10_self_sp
-0.59,-3.77,-1.346446633,name59,0.233238075793812,223.26705645237,0.0010446596085418,4.99786266119451,0.0466675640378776,-0.71,-3.57,-0.006628085,name789,0.233238075793812,1.339818548,5.74442463324226,-2.98102519683888,-1.33098486790675
-0.24,-3.09,-0.068549238,name632,0.177200451466693,223.26705645237,0.000793670388647312,4.58240244287481,0.0386697706444843,-0.29,-2.92,-0.271311998,name406,0.177200451466693,0.20276276,1.14425645263162,-3.10035982265136,-1.41262840377721
-0.09,-3.25,1.039888024,name28,0.214709105535839,223.26705645237,0.000961669441732635,4.66281538501611,0.0460470955435644,0.1,-3.15,0.400965124,name483,0.214709105535839,0.6389229,2.97576061530074,-3.01697418399315,-1.33679775806612
0.04,-2.91,0.262431473,name541,0.1802775637732,223.26705645237,0.000807452593489353,4.48620760922337,0.0401848464173972,0.19,-2.81,0.840910137,name266,0.1802775637732,0.578478664,3.20882228432908,-3.09288296619853,-1.39593768716451
0.32,-2.49,-0.576669216,name483,0.208086520466848,223.26705645237,0.000932007273143049,4.30484905405882,0.0483377042618148,0.15,-2.37,-0.845232308,name740,0.208086520466848,0.268563092,1.29063185542952,-3.03058069851129,-1.31571397970623
0.49,-1.84,1.174212694,name187,0.261725046566048,223.26705645237,0.00117225107333236,4.08571438474705,0.0640585762781486,0.67,-2.03,1.210802197,name218,0.261725046566048,0.0365895030000001,0.139801304766476,-2.93097936094176,-1.19342271789535
0.35,-1.05,-1.111618996,name651,0.294278779391243,223.26705645237,0.00131805732590927,3.89675583405697,0.0755189167407662,0.64,-1,-0.452721536,name409,0.294278779391243,0.65889746,2.2390247144664,-2.8800657006793,-1.12194424827675
0.04,-0.83,0.47036916,name536,0.228473193175917,223.26705645237,0.0010233179798501,3.85771827542939,0.0592249554953535,-0.05,-1.04,-1.113321424,name43,0.228473193175917,1.583690584,6.93162537795236,-2.98998939518684,-1.22749525695606
0.64,-1,-0.452721536,name409,0.294278779391243,223.26705645237,0.00131805732590927,3.91288272142892,0.0752076666595766,0.35,-1.05,-1.111618996,name651,0.294278779391243,0.65889746,2.2390247144664,-2.8800657006793,-1.12373788522971
0.56,-1.37,-0.950103879,name584,0.2,223.26705645237,0.000895788224102228,3.97173131325622,0.0503558736041563,0.44,-1.53,0.061244119,name657,0.2,1.011347998,5.05673999,-3.04779465102399,-1.29794986522757
0.65,-1.59,1.209254265,name767,0.218403296678416,223.26705645237,0.00097821550634815,4.03231871248603,0.0541632029239486,0.44,-1.53,0.061244119,name657,0.218403296678416,1.148010146,5.25637736911256,-3.00956545716792,-1.26629566169611
0.98,-1.4,-0.003615558,name804,0.186815416922694,223.26705645237,0.000836735252800487,4.03368061231835,0.0463138842356987,0.93,-1.22,0.366864711,name862,0.186815416922694,0.370480269,1.98313541303343,-3.07741193320838,-1.33428879422981
0.93,-1.22,0.366864711,name862,0.186815416922694,223.26705645237,0.000836735252800487,3.98876116448321,0.0468354482053573,0.98,-1.4,-0.003615558,name804,0.186815416922694,0.370480269,1.98313541303343,-3.07741193320838,-1.32942531930748
0.56,-2.35,1.252412081,name842,0.180277563773199,223.26705645237,0.000807452593489352,4.26663495393748,0.0422528680610067,0.46,-2.2,1.472705245,name638,0.180277563773199,0.220293164,1.22196661297877,-3.09288296619854,-1.37414380645881
0.82,-2.13,1.423732042,name11,0.180277563773199,223.26705645237,0.000807452593489352,4.21658438433202,0.0427544067286012,0.67,-2.03,1.210802197,name218,0.180277563773199,0.212929845,1.18112226803708,-3.09288296619854,-1.36901911557249
0.76,-2.34,1.283791423,name69,0.200249843945008,223.26705645237,0.000896907260421234,4.28560617205405,0.0467261423251661,0.56,-2.35,1.252412081,name842,0.200249843945008,0.0313793420000001,0.15670095607474,-3.04725246037788,-1.33044007251838
0.45,-2.82,-0.445315182,name256,0.189736659610102,223.26705645237,0.000849819326796113,4.45952871598001,0.042546347763209,0.51,-2.64,-0.926530123,name945,0.189736659610102,0.481214941,2.53622542943925,-3.07067339630433,-1.3711377144128
0.28,-3.16,1.27520895,name687,0.180277563773199,223.26705645237,0.000807452593489353,4.61948551697275,0.0390254635739911,0.1,-3.15,0.400965124,name483,0.180277563773199,0.874243826,4.84943221830895,-3.09288296619853,-1.40865192935637
-0.22,-3.76,0.110339254,name592,0.208086520466848,223.26705645237,0.000932007273143049,4.96606209715151,0.0419017153624005,-0.1,-3.59,0.136006966,name796,0.208086520466848,0.025667712,0.123351151926678,-3.03058069851129,-1.37776819762616
0.46,-3.29,-0.668455243,name87,0.222036033111745,223.26705645237,0.000994486318939368,4.70083376418547,0.0472333301388755,0.28,-3.16,1.27520895,name687,0.222036033111745,1.943664193,8.75382326805399,-3.00240118704936,-1.32575143384416
0.76,-2.83,-0.090467267,name302,0.263058928759318,223.26705645237,0.00117822545313772,4.49637846340269,0.058504623420922,0.8,-2.57,0.373840898,name476,0.263058928759318,0.464308165,1.76503480490036,-2.92877159945959,-1.23280981174941
0.8,-2.57,0.373840898,name476,0.233452350598575,223.26705645237,0.00104561933277594,4.38470216458238,0.0532424647868438,0.76,-2.34,1.283791423,name69,0.233452350598575,0.909950525,3.89779979797537,-2.98062639554965,-1.27374184766491
1.15,-2.33,-0.801696777,name202,0.341760149812701,223.26705645237,0.00153072358834815,4.34654439955047,0.0786280130597646,1.27,-2.65,-0.698274791,name113,0.341760149812701,0.103421986,0.302615697168554,-2.81510322529978,-1.10442269887377
0.89,-3.26,-0.377572566,name147,0.250599281722833,223.26705645237,0.00112241942767895,4.73287569857785,0.0529486294766065,0.67,-3.38,-1.716543555,name656,0.250599281722833,1.338970989,5.3430759250177,-2.94984482481937,-1.27614527669814
0.44,-3.75,-0.14097634,name48,0.237697286480094,223.26705645237,0.00106463215064961,4.9700573002441,0.0478258643956519,0.22,-3.66,-0.375811636,name196,0.237697286480094,0.234835296,0.987959515556633,-2.97280042277825,-1.32033717187319
-2.82,-3.27,-0.957675278,name41,0.206155281280883,223.26705645237,0.000923357366539488,5.3295924516467,0.038681246859164,-2.77,-3.47,-2.722396374,name106,0.206155281280883,1.764721096,8.56015468066325,-3.03463018166282,-1.41249953522691
1.66,-4.56,-1.262913466,name42,0.256124969497313,223.26705645237,0.00114716865787118,5.71499739597313,0.0448162880490169,1.5,-4.36,-1.048041224,name105,0.256124969497313,0.214872242,0.838935158964475,-2.94037272700014,-1.34856411715812
-0.05,-1.04,-1.113321424,name43,0.228473193175917,223.26705645237,0.0010233179798501,3.88714686462688,0.058776578589049,0.04,-0.83,0.47036916,name536,0.228473193175917,1.583690584,6.93162537795236,-2.98998939518684,-1.23079569800384
0.24,-3.45,-0.963230252,name44,0.21095023109729,223.26705645237,0.000944833664442979,4.77862965711403,0.0441445029713161,0.22,-3.66,-0.375811636,name196,0.21095023109729,0.587418616,2.78463129878764,-3.02464464119751,-1.35512336859507
-2.92,1.73,-0.284631222,name45,0.223606797749979,223.26705645237,0.0010015216812682,4.87729588129862,0.045846469681565,-2.88,1.95,-0.836503386,name244,0.223606797749979,0.551872164,2.46804734718782,-2.99933964451996,-1.33869410071031
2.89,-3.2,-1.002266288,name46,0.198494332412793,223.26705645237,0.000889044427632064,5.31687544332721,0.037332891193061,2.76,-3.05,0.727873325,name484,0.198494332412793,1.730139613,8.71631744830864,-3.05107653577518,-1.42790837544817
4.13,3.71,0.512837887,name47,0.200997512422418,223.26705645237,0.000900256023509215,6.37329970543503,0.031537432995817,3.93,3.73,0.768823922,name779,0.200997512422418,0.255986035,1.27357812499698,-3.04563396413267,-1.50117365917204
1.68,2.68,-0.741047263,name48,0.226715680975093,223.26705645237,0.00101544618618403,4.73547104222567,0.0478760568808244,1.51,2.53,-1.74612391,name755,0.226715680975093,1.005076647,4.43320304390598,-2.99334308719033,-1.31988162571379
-4.08,-0.32,0.235484019,name49,0.257099202643649,223.26705645237,0.00115153219077127,5.2742149920136,0.0487464396185892,-4.33,-0.26,-0.955000103,name224,0.257099202643649,1.190484122,4.6304465737689,-2.93872391694515,-1.31205709915451
3.55,-0.8,-0.58517307,name50,0.265706605111728,223.26705645237,0.00119008423962634,4.94083428796129,0.0537776799677622,3.8,-0.89,-0.40401575,name633,0.265706605111728,0.18115732,0.681794567823499,-2.92442229616207,-1.26939793768231
-4.71,4.14,-1.596356034,name51,0.205182845286832,223.26705645237,0.000919001882978667,7.04107051774289,0.0291408593011231,-4.86,4,-2.330417871,name389,0.205182845286832,0.734061837,3.57759848769925,-3.03668359877014,-1.53549764596913
-2.92,-1.96,-0.888810456,name52,0.182482875908947,223.26705645237,0.000817330056697713,4.84763352954659,0.0376437028081235,-3.1,-1.99,-0.728675067,name119,0.182482875908947,0.160135389,0.877536526111648,-3.08760252993481,-1.42430766393653
-1.88,-0.3,-0.426082164,name53,0.187882942280559,223.26705645237,0.000841516636023018,4.14342525598787,0.0453448368614929,-1.96,-0.47,0.838799536,name390,0.187882942280559,1.2648817,6.73228598959875,-3.07493729399406,-1.34347215623824
2.93,3.44,-0.737288058,name54,0.222036033111745,223.26705645237,0.000994486318939367,5.58425097919199,0.0397611128044019,3.15,3.47,0.961921871,name947,0.222036033111745,1.699209929,7.65285663406188,-3.00240118704936,-1.40054146939424
-0.91,-3.18,1.013202906,name55,0.294108823397055,223.26705645237,0.00131729610301822,4.69785694407326,0.0626048913149851,-1.19,-3.09,1.20531702,name944,0.294108823397055,0.192114114,0.653207584121476,-2.88031659295557,-1.20339173407199
1.23,-1.21,0.026109878,name56,0.184390889145858,223.26705645237,0.000825875935642993,4.04356105409708,0.0456011141365174,1.11,-1.07,-0.29618305,name139,0.184390889145858,0.322292928,1.74787881056888,-3.08308518816685,-1.341024546427
2.65,-4.32,-1.179628491,name57,0.255538646783613,223.26705645237,0.0011445425529589,5.86995452461577,0.043533326486944,2.87,-4.45,-1.522746682,name515,0.255538646783613,0.343118191,1.34272524065821,-2.94136805605044,-1.36117814608113
-1.78,3.74,-0.299739242,name58,0.233238075793812,223.26705645237,0.0010446596085418,5.3746526118978,0.043395935074482,-1.98,3.86,-0.464181155,name721,0.233238075793812,0.164441913,0.705038885440689,-2.98102519683888,-1.36255094922945
-1.08,-4.06,-1.175065517,name59,0.220227155455453,223.26705645237,0.000986384462422626,5.25269852725577,0.0419264791825981,-0.86,-4.07,-0.841304898,name454,0.220227155455453,0.333760619,1.51552890155507,-3.00595377738684,-1.37751160637226
0.66,0.21,1.679249525,name60,0.290688837074973,223.26705645237,0.00130197818564866,3.86443191445453,0.0752216220934517,0.68,0.5,1.393686414,name817,0.290688837074973,0.285563111,0.982366966249719,-2.88539629221313,-1.12365730560334
0.06,0.22,-1.05036819,name61,0.268328157299975,223.26705645237,0.00120182601752184,3.82991463699781,0.0700611326184313,-0.18,0.34,-0.741929591,name678,0.268328157299975,0.308438599,1.14948279041466,-2.92015839847234,-1.15452284609399
-4.88,0.38,-1.455524683,name62,0.331209903233584,223.26705645237,0.00148346965511342,5.88059146721761,0.0563225493693912,-4.72,0.09,-1.239637852,name167,0.331209903233584,0.215886831,0.651812729306427,-2.82872133290062,-1.24931769562729
1.13,-0.01,-0.17944999,name63,0.21377558326432,223.26705645237,0.000957488250443814,3.92709290775653,0.0544360900762202,1.34,-0.05,-0.509432435,name705,0.21377558326432,0.329982445,1.54359277126611,-3.01886654665305,-1.26411307596141
2,0.52,-0.392524719,name64,0.266270539113887,223.26705645237,0.00119261006681786,4.20306569450789,0.0633515054170626,2.15,0.3,0.290202916,name272,0.266270539113887,0.682727635,2.56403745330605,-2.92350152909644,-1.19824306055078
4.36,-3.08,-0.270087004,name65,0.284253408071038,223.26705645237,0.00127315427805481,6.09351618877792,0.046648502976743,4.18,-3.3,0.575600088,name549,0.284253408071038,0.845687092,2.9751168077065,-2.89511896630068,-1.33116228888151
1.25,-0.88,0.942213237,name66,0.200249843945008,223.26705645237,0.000896907260421234,3.99638650427825,0.0501077270005378,1.05,-0.87,-0.920447469,name463,0.200249843945008,1.862660706,9.30168368326679,-3.04725246037788,-1.3000952973875
3.76,-2.94,-0.633866847,name67,0.240831891575846,223.26705645237,0.00107867186230954,5.65258288791984,0.0426056364587822,3.78,-2.7,-1.354814529,name841,0.240831891575846,0.720947682,2.99357231005658,-2.9671106499065,-1.37053294265738
1.51,-3.21,-0.217093945,name68,0.186010752377383,223.26705645237,0.000833131207680275,4.82962150167676,0.0385145610919619,1.62,-3.06,-0.739463747,name316,0.186010752377383,0.522369802,2.80827745344637,-3.07928659729158,-1.41437504695052
2.62,1.65,0.697695673,name69,0.190262975904404,223.26705645237,0.000852176666489057,4.68211950005633,0.0406360785755501,2.81,1.64,-0.290226758,name181,0.190262975904404,0.987922431,5.1924050189164,-3.06947036142139,-1.39108820857774
3.11,1.04,-0.738743186,name70,0.184390889145857,223.26705645237,0.000825875935642992,4.77075958919683,0.0386502161130488,2.97,1.16,-1.333064318,name564,0.184390889145857,0.594321132,3.22315888140156,-3.08308518816685,-1.41284807337717
-0.56,-4.66,-0.783250988,name71,0.300166620396073,223.26705645237,0.00134442861909683,5.60930519003534,0.0535122640374969,-0.86,-4.67,0.112069167,name498,0.300166620396073,0.895320155,2.98274389676846,-2.87146225119844,-1.27154667417635
1.95,4.84,-1.065418482,name72,0.18788294228056,223.26705645237,0.000841516636023019,6.156894392065,0.0305158624326418,2.12,4.92,-1.676901817,name560,0.18788294228056,0.611483335,3.25459739760138,-3.07493729399406,-1.51547435159811
4.46,-2.58,-0.64322865,name73,0.190262975904404,223.26705645237,0.000852176666489057,5.96026021452684,0.0319219243885828,4.47,-2.39,-0.242087513,name452,0.190262975904404,0.401141137,2.10835100782587,-3.06947036142139,-1.49591093542436
3.93,-2.36,-0.494537055,name74,0.241660919471892,223.26705645237,0.00108238502944319,5.52937824814228,0.0437048992900935,4.03,-2.58,-1.40496552,name243,0.241660919471892,0.910428465,3.76737979392607,-2.96561822313177,-1.35946987617856
-2.66,2.89,-1.129222631,name75,0.240416305603426,223.26705645237,0.00107681047720856,5.21840706616488,0.0460708224857041,-2.89,2.96,-1.494750738,name700,0.240416305603426,0.365528107,1.52039648925872,-2.96786072747771,-1.33657403437605
-4.42,-4.64,-0.705485344,name76,0.325269119345812,223.26705645237,0.0014568612338704,6.99218876848765,0.0465189270649746,-4.65,-4.41,-0.890125751,name256,0.325269119345812,0.184640407,0.567654277698888,-2.83658181283839,-1.33237031060598
-4.89,-4.12,-1.776093006,name77,0.353836120259082,223.26705645237,0.00158481114895053,6.990326127489,0.0506179702929231,-4.65,-3.86,-1.045595765,name85,0.353836120259082,0.730497241,2.06450726529876,-2.80002248225077,-1.29569527340646
3.98,-4.38,-2.56124711,name78,0.194164878389476,223.26705645237,0.000869653057977669,6.55208845103489,0.0296340441434071,4.17,-4.42,-2.317746878,name751,0.194164878389476,0.243500232,1.2540899982517,-3.06065397158508,-1.52820907652143
-3.06,-2.32,-0.15944232,name79,0.223606797749979,223.26705645237,0.0010015216812682,5.03376633182846,0.0444213702046746,-3.28,-2.28,-0.982944131,name778,0.223606797749979,0.823501811,3.68281205798037,-2.99933964451996,-1.35240804949868
-0.57,-2.95,0.314483464,name80,0.184390889145857,223.26705645237,0.000825875935642992,4.53595200804484,0.0406509788504876,-0.61,-3.13,-0.11375048,name103,0.184390889145857,0.428233944,2.32242463813522,-3.08308518816685,-1.39092899240086
-2.6,-1.76,-0.393571943,name81,0.292745623366089,223.26705645237,0.00131119041034404,4.64195495359082,0.0630651581699717,-2.56,-1.47,-0.958774626,name748,0.292745623366089,0.565202683,1.93069558649966,-2.88233423572637,-1.20021051070292
1.51,-4.77,-1.366881132,name82,0.256124969497314,223.26705645237,0.00114716865787118,5.83292850373837,0.0439101849668072,1.31,-4.93,-2.550036669,name712,0.256124969497314,1.183155537,4.61944627781559,-2.94037272700014,-1.35743473347419
-2.46,-2.87,1.765079975,name83,0.192353840616713,223.26705645237,0.000861541526426444,4.98210509551794,0.0386089488135771,-2.65,-2.84,0.405678511,name479,0.192353840616713,1.359401464,7.06719169028062,-3.06472378465448,-1.41331202253233
0.28,4.66,-0.455330342,name84,0.228473193175917,223.26705645237,0.0010233179798501,5.75875216045916,0.039674079871793,0.07,4.57,1.402589679,name849,0.228473193175917,1.857920021,8.13189501653903,-2.98998939518684,-1.40149313668998
-4.65,-3.86,-1.045595765,name85,0.178044938147648,223.26705645237,0.000797452794768363,6.68482463992611,0.0266341972658861,-4.76,-3.72,-0.682757497,name674,0.178044938147648,0.362838268,2.03790274396404,-3.0982950155791,-1.57456038798182
-0.44,-2.61,-1.053586125,name86,0.237065391822594,223.26705645237,0.0010618019316843,4.36658310167114,0.0542908233515277,-0.33,-2.4,-1.692152739,name1050,0.237065391822594,0.638566614,2.69363068599176,-2.97395648890344,-1.26527357196904
4.28,-2.78,-0.660072207,name87,0.269072480941474,223.26705645237,0.00120515979928672,5.91388282398781,0.0454984464436911,4.46,-2.58,-0.64322865,name73,0.269072480941474,0.0168435570000001,0.0625985866004027,-2.9189553635894,-1.34200343218797
0,1.52,2.073593378,name88,0.215870331449229,223.26705645237,0.000966870504226321,4.06398592399472,0.0531178836458759,0.21,1.47,1.590977669,name792,0.215870331449229,0.482615709,2.23567410009516,-3.01463168834297,-1.27475923671285
1.4,4.43,0.574540675,name89,0.295296461204668,223.26705645237,0.00132261546283101,5.72071571363079,0.0516187966657849,1.66,4.57,-0.179691806,name686,0.295296461204668,0.754232481,2.55415346978116,-2.87856640422169,-1.28719212392041
-2.55,3.79,-0.467087597,name90,0.19723082923316,223.26705645237,0.000883385271284912,5.66852113301198,0.0347940537937734,-2.38,3.69,1.180116773,name124,0.19723082923316,1.64720437,8.35165768153175,-3.05384984602512,-1.45849496942131
4.52,-3.75,-0.976458371,name91,0.177200451466693,223.26705645237,0.000793670388647312,6.52315095638661,0.0271648552442592,4.47,-3.58,-0.443848431,name259,0.177200451466693,0.53260994,3.0056917778232,-3.10035982265137,-1.5659926048871
0.37,-4.31,-2.193270683,name92,0.290688837074973,223.26705645237,0.00130197818564866,5.33813134545903,0.0544551675975999,0.39,-4.6,-1.827464342,name227,0.290688837074973,0.365806341,1.25841206934841,-2.88539629221313,-1.26396090098382
-4.92,-4.6,-1.505461693,name93,0.330151480384383,223.26705645237,0.00147872904149124,7.28902267405784,0.0452943412509081,-4.65,-4.41,-0.890125751,name256,0.330151480384383,0.615335942,1.8637988273855,-2.83011139771766,-1.34395605222588
4.08,2.49,-0.404456228,name94,0.300832179129827,223.26705645237,0.00134740961747755,5.76739211368832,0.0521608680664927,4.19,2.21,-0.426516563,name901,0.300832179129827,0.022060335,0.0733310348108728,-2.87050035708537,-1.28265518964288
-4.86,4.56,-0.777746558,name95,0.20591260281974,223.26705645237,0.000922270424000813,7.39158266010012,0.0278577149561297,-4.96,4.74,-0.169999257,name835,0.20591260281974,0.607747301,2.95148180673542,-3.03514171839161,-1.55505450968675
-2.92,-0.98,-2.579626799,name96,0.396232255123179,223.26705645237,0.00177470094074407,4.63795506711929,0.0854325342503341,-3.19,-0.69,-1.632449508,name714,0.396232255123179,0.947177291,2.39045983448658,-2.75087482048336,-1.06837671063796
-3.91,2.01,0.700187743,name97,0.2,223.26705645237,0.000895788224102227,5.52655178856016,0.0361889307567868,-3.79,1.85,1.080633521,name722,0.2,0.380445778,1.90222889,-3.04779465102399,-1.44142424842779
4.12,0.14,-1.09145093,name98,0.218403296678416,223.26705645237,0.00097821550634815,5.27782012838794,0.0413813452079741,4.06,-0.07,0.557169855,name724,0.218403296678416,1.648620785,7.54851602550434,-3.00956545716791,-1.38319539557206
2.46,0.1,0.205378711,name99,0.212132034355964,223.26705645237,0.00095012689165461,4.34896247128448,0.0487776189738677,2.31,-0.05,0.479304165,name213,0.212132034355964,0.273925454,1.29129697375336,-3.0222183898003,-1.31177940311512
-4.43,-4.07,-1.564151883,name100,0.264007575648882,223.26705645237,0.00118247438670023,6.6553220510366,0.0396686401686244,-4.27,-4.28,-1.699308038,name692,0.264007575648882,0.135156155,0.511940442117281,-2.92720825763897,-1.40155268678032
-1.19,1.02,0.554633915,name101,0.21095023109729,223.26705645237,0.000944833664442979,4.07287424875094,0.0517939465383651,-1.3,1.2,1.333703399,name850,0.21095023109729,0.779069484,3.69314354361003,-3.02464464119751,-1.28572099582641
-2.16,3.95,-0.289102823,name102,0.201246117974981,223.26705645237,0.00090136951314138,5.62585213247617,0.0357716685821255,-1.98,3.86,-0.464181155,name721,0.201246117974981,0.175078332,0.86997122608728,-3.04509713508064,-1.44646080155893
-1.02,-4.44,-0.74091512,name103,0.241660919471892,223.26705645237,0.00108238502944319,5.50538123844563,0.0438954014272991,-1.24,-4.34,-1.207427621,name958,0.241660919471892,0.466512501,1.93044246467109,-2.96561822313177,-1.35758097495963
-3.09,-3.12,-1.400200129,name104,0.228035085019828,223.26705645237,0.00102135571921456,5.3827085507381,0.0423643752713601,-3.15,-2.9,-0.525932074,name567,0.228035085019828,0.874268055,3.83391904330854,-2.99082297487057,-1.37299919355785
1.5,-4.36,-1.048041224,name105,0.25,223.26705645237,0.00111973528012779,5.53512191761986,0.0451661234785416,1.43,-4.12,-1.877065301,name574,0.25,0.829024077,3.316096308,-2.95088463801593,-1.3451871824987
-2.77,-3.47,-2.722396374,name106,0.194164878389476,223.26705645237,0.00086965305797767,5.41305365084227,0.0358697494822104,-2.61,-3.36,-1.559424996,name886,0.194164878389476,1.162971378,5.98960732572443,-3.06065397158508,-1.44527165646799
4.68,-1.17,-0.496253848,name107,0.270185121722126,223.26705645237,0.00121014325183154,5.7551895503015,0.046946346312429,4.95,-1.18,-0.43566817,name255,0.270185121722126,0.060585678,0.224237654589692,-2.91716321662774,-1.32839820186637
0.76,-4.64,-3.026473045,name108,0.182482875908946,223.26705645237,0.000817330056697712,5.60910274456672,0.0325333452102851,0.94,-4.61,-3.844532967,name929,0.182482875908946,0.818059922,4.48294075772999,-3.08760252993481,-1.48767127850501
-3.59,-4.21,-0.486377269,name109,0.281602556806575,223.26705645237,0.00126128127132204,6.24534696542935,0.0450899779252241,-3.87,-4.24,-0.655842602,name866,0.281602556806575,0.169465333,0.60178904240703,-2.89918805302917,-1.34591997731165
4.4,3.18,-1.363472104,name110,0.264007575648881,223.26705645237,0.00118247438670023,6.27390610863972,0.0420802560760863,4.19,3.34,-0.110759616,name955,0.264007575648881,1.252712488,4.74498690017158,-2.92720825763897,-1.37592162598139
-2.3,-3.18,-0.485619426,name111,0.290688837074973,223.26705645237,0.00130197818564866,5.06945372731106,0.0573412546422747,-2.43,-3.44,-2.673520327,name432,0.290688837074973,2.187900901,7.52660791179852,-2.88539629221313,-1.24153280880398
1.36,3.48,0.42835924,name112,0.2,223.26705645237,0.000895788224102229,5.08388565298124,0.0393399878855887,1.2,3.6,0.715144157,name499,0.2,0.286784917,1.433924585,-3.04779465102399,-1.40516577815392
1.27,-2.65,-0.698274791,name113,0.223606797749979,223.26705645237,0.0010015216812682,4.50279436038026,0.0496595624524802,1.47,-2.55,-1.433059573,name116,0.223606797749979,0.734784782,3.28605744276873,-2.99933964451996,-1.30399711130805
-4.92,-2.46,0.285573751,name114,0.219317121994613,223.26705645237,0.000982308476133831,6.27192926305536,0.0349680477562933,-4.76,-2.31,0.295535445,name559,0.219317121994613,0.00996169400000002,0.0454214149328692,-3.00775210850106,-1.45632861339668
2.2,3.41,-1.231384397,name115,0.21095023109729,223.26705645237,0.00094483366444298,5.27616044451143,0.0399817695681966,2.31,3.23,-1.267111182,name682,0.21095023109729,0.035726785,0.169361203418274,-3.02464464119751,-1.39813798818949
1.47,-2.55,-1.433059573,name116,0.178885438199983,223.26705645237,0.00080121734501456,4.5066397665107,0.0396937513242792,1.55,-2.71,-0.327747226,name606,0.178885438199983,1.105312347,6.17888386065458,-3.09624965752802,-1.40127785542774
4.68,-2.92,-0.713282943,name117,0.230217288664427,223.26705645237,0.00103112968085168,6.24705630757484,0.0368521231968532,4.81,-3.11,0.64419502,name404,0.230217288664427,1.357477963,5.89650747289753,-2.98668671188758,-1.43353748565801
